season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,endpoint,input_season,input_measure
2010-11,1610612763,MEM,Memphis Grizzlies,0021001228,2011-04-13T00:00:00,MEM @ LAC,L,48.0,98.7,106.2,111.2,115.8,-12.5,-9.6,0.694,1.19,17.6,0.44,0.683,0.549,0.216,0.47,0.535,101.6,96.0,80.0,97,0.406,1,1231,1231,1231,163,1250,1981,1887,314,1829,943,73,1462,378,2324,1642,1351,625,2031,teamgamelogs,2010-11,Advanced
2010-11,1610612749,MIL,Milwaukee Bucks,0021001225,2011-04-13T00:00:00,MIL @ OKC,W,53.0,104.9,103.8,99.1,100.0,5.7,3.8,0.55,1.69,16.1,0.176,0.63,0.392,0.123,0.494,0.551,95.9,96.0,80.0,106,0.51,1,1,1,1,19,1467,644,1054,1475,933,1396,2348,2012,2416,563,1267,1101,625,1160,teamgamelogs,2010-11,Advanced
2010-11,1610612759,SAS,San Antonio Spurs,0021001229,2011-04-13T00:00:00,SAS @ PHX,L,48.0,109.2,110.8,109.5,115.2,-0.3,-4.5,0.543,2.38,15.1,0.308,0.69,0.509,0.086,0.457,0.524,95.5,92.5,77.08,93,0.511,1,1231,1231,1231,163,849,1937,1466,1537,294,1672,1099,1388,1037,98,1819,1515,1241,1159,teamgamelogs,2010-11,Advanced
2010-11,1610612738,BOS,Boston Celtics,0021001216,2011-04-13T00:00:00,BOS vs. NYK,W,48.0,110.1,114.3,103.8,106.3,6.3,8.0,0.396,1.19,15.1,0.282,0.729,0.529,0.163,0.612,0.617,100.0,97.0,80.83,98,0.542,1,1,1,1,163,581,1212,686,2342,1834,1672,1437,884,681,1550,104,262,461,888,teamgamelogs,2010-11,Advanced
2010-11,1610612757,POR,Portland Trail Blazers,0021001227,2011-04-13T00:00:00,POR @ GSW,L,48.0,87.8,89.6,112.7,114.6,-24.9,-25.0,0.643,0.86,13.4,0.379,0.727,0.529,0.219,0.404,0.457,97.8,96.0,80.0,96,0.312,1,1231,1231,1231,163,2305,1891,2375,659,2301,2056,361,908,670,2345,2305,2281,625,2390,teamgamelogs,2010-11,Advanced
2010-11,1610612753,ORL,Orlando Magic,0021001219,2011-04-13T00:00:00,ORL vs. IND,W,48.0,92.0,93.9,71.1,75.5,20.9,18.4,0.531,0.61,13.4,0.317,0.758,0.583,0.286,0.493,0.548,102.0,98.0,81.67,98,0.752,1,1,1,1,163,2132,9,208,1635,2436,2062,983,562,124,2458,1341,1154,347,18,teamgamelogs,2010-11,Advanced
2010-11,1610612737,ATL,Atlanta Hawks,0021001217,2011-04-13T00:00:00,ATL @ CHA,L,48.0,92.6,95.5,107.8,106.7,-15.2,-11.2,0.471,1.14,13.6,0.271,0.78,0.506,0.157,0.437,0.484,90.4,89.5,74.58,89,0.383,1,1231,1231,1231,163,2060,1261,1966,2061,1922,2037,1555,353,1078,1388,2061,2048,1801,2177,teamgamelogs,2010-11,Advanced
2010-11,1610612755,PHI,Philadelphia 76ers,0021001220,2011-04-13T00:00:00,PHI vs. DET,L,48.0,102.0,104.2,107.6,109.5,-5.6,-5.3,0.692,3.0,20.1,0.264,0.81,0.505,0.094,0.473,0.51,97.3,95.5,79.58,96,0.458,1,1231,1231,1231,163,1439,1507,1533,327,98,373,1661,165,1105,149,1615,1714,687,1569,teamgamelogs,2010-11,Advanced
2010-11,1610612752,NYK,New York Knicks,0021001216,2011-04-13T00:00:00,NYK @ BOS,L,48.0,103.8,106.3,110.1,114.3,-6.3,-8.0,0.564,1.38,16.8,0.271,0.718,0.471,0.167,0.5,0.541,100.0,97.0,80.83,96,0.458,1,1231,1231,1231,163,1245,1871,1775,1358,1490,1189,1555,1010,1773,1608,1164,1248,461,1573,teamgamelogs,2010-11,Advanced
2010-11,1610612743,DEN,Denver Nuggets,0021001226,2011-04-13T00:00:00,DEN @ UTA,L,48.0,106.8,109.6,113.3,113.8,-6.5,-4.3,0.385,0.94,12.5,0.3,0.714,0.512,0.17,0.526,0.582,95.4,94.0,78.33,94,0.459,1,1231,1231,1231,163,944,1844,1438,2376,2215,2195,1196,1047,957,1696,818,616,951,1559,teamgamelogs,2010-11,Advanced
2010-11,1610612754,IND,Indiana Pacers,0021001219,2011-04-13T00:00:00,IND @ ORL,L,48.0,71.1,75.5,92.0,93.9,-20.9,-18.4,0.593,0.89,12.6,0.242,0.683,0.417,0.184,0.358,0.389,102.0,98.0,81.67,98,0.248,1,1231,1231,1231,163,2452,328,2253,1095,2265,2185,1899,1462,2335,1965,2441,2454,347,2443,teamgamelogs,2010-11,Advanced
2010-11,1610612746,LAC,Los Angeles Clippers,0021001228,2011-04-13T00:00:00,LAC vs. MEM,W,48.0,111.2,115.8,98.7,106.2,12.5,9.6,0.818,2.0,25.0,0.317,0.56,0.451,0.189,0.562,0.592,101.6,96.0,80.0,95,0.594,1,1,1,1,163,474,1203,574,12,523,9,983,2388,2078,2056,403,493,625,430,teamgamelogs,2010-11,Advanced
2010-11,1610612762,UTA,Utah Jazz,0021001226,2011-04-13T00:00:00,UTA vs. DEN,W,48.0,113.3,113.8,106.8,109.6,6.5,4.3,0.641,1.56,19.2,0.286,0.7,0.488,0.17,0.558,0.605,95.4,94.0,78.33,94,0.541,1,1,1,1,163,616,1511,1022,670,1148,558,1365,1236,1498,1696,443,367,951,902,teamgamelogs,2010-11,Advanced
2010-11,1610612764,WAS,Washington Wizards,0021001218,2011-04-13T00:00:00,WAS @ CLE,L,48.0,97.3,100.0,104.4,107.5,-7.1,-7.5,0.615,1.5,17.4,0.415,0.64,0.524,0.172,0.456,0.481,95.7,93.0,77.5,93,0.462,1,1231,1231,1231,163,1731,1337,1738,887,1222,998,165,1931,755,1734,1846,2072,1137,1534,teamgamelogs,2010-11,Advanced
2010-11,1610612748,MIA,Miami Heat,0021001221,2011-04-13T00:00:00,MIA @ TOR,W,48.0,108.8,114.1,91.9,90.8,16.9,23.3,0.541,1.33,16.3,0.4,0.698,0.545,0.176,0.537,0.556,87.6,86.0,71.67,85,0.58,1,1,1,1,163,602,196,111,1559,1562,1342,232,1270,419,1829,665,989,2257,529,teamgamelogs,2010-11,Advanced
2010-11,1610612765,DET,Detroit Pistons,0021001220,2011-04-13T00:00:00,DET @ PHI,W,48.0,107.6,109.5,102.0,104.2,5.6,5.3,0.703,2.36,20.3,0.19,0.736,0.495,0.116,0.526,0.58,97.3,95.5,79.58,95,0.542,1,1,1,1,163,951,1014,928,274,299,340,2282,790,1343,420,811,648,687,892,teamgamelogs,2010-11,Advanced
2010-11,1610612739,CLE,Cleveland Cavaliers,0021001218,2011-04-13T00:00:00,CLE vs. WAS,W,48.0,104.4,107.5,97.3,100.0,7.1,7.5,0.657,1.77,17.3,0.36,0.585,0.476,0.14,0.452,0.522,95.7,93.0,77.5,93,0.538,1,1,1,1,163,1119,644,723,567,823,1050,527,2292,1696,934,1894,1549,1137,927,teamgamelogs,2010-11,Advanced
2010-11,1610612761,TOR,Toronto Raptors,0021001221,2011-04-13T00:00:00,TOR vs. MIA,L,48.0,91.9,90.8,108.8,114.1,-16.9,-23.3,0.571,0.94,13.9,0.302,0.6,0.455,0.195,0.445,0.5,87.6,86.0,71.67,87,0.42,1,1231,1231,1231,163,2265,1854,2350,1282,2198,1958,1174,2214,2026,2125,1962,1851,2257,1932,teamgamelogs,2010-11,Advanced
2010-11,1610612744,GSW,Golden State Warriors,0021001227,2011-04-13T00:00:00,GSW vs. POR,W,48.0,112.7,114.6,87.8,89.6,24.9,25.0,0.733,2.75,23.7,0.273,0.621,0.471,0.125,0.568,0.581,97.8,96.0,80.0,96,0.688,1,1,1,1,163,565,156,85,156,145,38,1533,2096,1782,588,340,629,625,71,teamgamelogs,2010-11,Advanced
2010-11,1610612747,LAL,Los Angeles Lakers,0021001230,2011-04-13T00:00:00,LAL @ SAC,W,53.0,106.7,109.4,104.5,103.8,2.2,5.6,0.667,2.5,20.8,0.167,0.707,0.462,0.113,0.527,0.576,96.0,95.09,79.25,106,0.569,1,1,1,1,19,955,995,894,474,224,250,2370,1159,1926,366,792,702,775,640,teamgamelogs,2010-11,Advanced
2010-11,1610612752,NYK,New York Knicks,0021001213,2011-04-12T00:00:00,NYK vs. CHI,L,48.0,92.3,96.8,107.4,110.8,-15.1,-14.0,0.559,1.58,15.6,0.216,0.646,0.424,0.129,0.458,0.497,96.7,93.0,77.5,93,0.417,1,1231,1231,1231,163,1982,1602,2093,1404,1113,1533,2137,1871,2296,686,1813,1890,1137,1944,teamgamelogs,2010-11,Advanced
2010-11,1610612763,MEM,Memphis Grizzlies,0021001214,2011-04-12T00:00:00,MEM @ POR,L,48.0,102.4,102.3,117.1,120.0,-14.7,-17.7,0.444,1.07,13.2,0.432,0.636,0.534,0.172,0.494,0.512,87.0,86.0,71.67,87,0.363,1,1231,1231,1231,163,1567,2199,2233,2193,2022,2093,91,1953,592,1746,1314,1686,2257,2276,teamgamelogs,2010-11,Advanced
2010-11,1610612759,SAS,San Antonio Spurs,0021001215,2011-04-12T00:00:00,SAS @ LAL,L,48.0,96.3,97.9,105.9,106.3,-9.6,-8.4,0.581,2.0,14.3,0.241,0.778,0.476,0.095,0.403,0.472,96.4,95.5,79.58,95,0.413,1,1231,1231,1231,163,1898,1212,1793,1200,523,1863,1900,373,1696,159,2306,2162,687,1976,teamgamelogs,2010-11,Advanced
2010-11,1610612757,POR,Portland Trail Blazers,0021001214,2011-04-12T00:00:00,POR vs. MEM,W,48.0,117.1,120.0,102.4,102.3,14.7,17.7,0.639,2.09,18.5,0.364,0.568,0.466,0.129,0.506,0.566,87.0,86.0,71.67,85,0.637,1,1,1,1,163,253,889,228,687,464,707,494,2369,1864,696,1098,847,2257,185,teamgamelogs,2010-11,Advanced
2010-11,1610612741,CHI,Chicago Bulls,0021001213,2011-04-12T00:00:00,CHI @ NYK,W,48.0,107.4,110.8,92.3,96.8,15.1,14.0,0.556,1.54,15.5,0.354,0.784,0.576,0.14,0.476,0.543,96.7,93.0,77.5,93,0.583,1,1,1,1,163,849,475,367,1432,1177,1554,578,317,164,934,1565,1226,1137,517,teamgamelogs,2010-11,Advanced
2010-11,1610612747,LAL,Los Angeles Lakers,0021001215,2011-04-12T00:00:00,LAL vs. SAS,W,48.0,105.9,106.3,96.3,97.9,9.6,8.4,0.667,2.0,18.6,0.222,0.759,0.524,0.125,0.487,0.558,96.4,95.5,79.58,96,0.587,1,1,1,1,163,1245,560,668,474,523,695,2066,559,755,588,1413,961,687,484,teamgamelogs,2010-11,Advanced
2010-11,1610612737,ATL,Atlanta Hawks,0021001202,2011-04-11T00:00:00,ATL vs. MIA,L,48.0,98.6,104.7,110.7,112.6,-12.0,-8.0,0.676,1.79,19.1,0.408,0.657,0.512,0.163,0.47,0.488,89.9,86.5,72.08,86,0.425,1,1231,1231,1231,163,1380,1763,1770,437,802,591,193,1788,964,1516,1648,2004,2193,1870,teamgamelogs,2010-11,Advanced
2010-11,1610612760,OKC,Oklahoma City Thunder,0021001212,2011-04-11T00:00:00,OKC @ SAC,W,48.0,118.5,120.0,111.5,113.1,7.0,6.9,0.465,1.05,15.4,0.333,0.623,0.506,0.19,0.587,0.657,100.9,99.5,82.92,100,0.548,1,1,1,1,163,253,1791,780,2100,2072,1582,760,2077,1078,2068,215,72,213,837,teamgamelogs,2010-11,Advanced
2010-11,1610612762,UTA,Utah Jazz,0021001208,2011-04-11T00:00:00,UTA @ NOH,W,48.0,105.1,104.7,89.2,90.7,15.9,14.0,0.676,1.67,21.7,0.121,0.625,0.42,0.174,0.597,0.611,86.5,86.0,71.67,86,0.614,1,1,1,1,163,1380,192,370,437,967,151,2447,2054,2322,1792,161,310,2257,298,teamgamelogs,2010-11,Advanced
2010-11,1610612756,PHX,Phoenix Suns,0021001211,2011-04-11T00:00:00,PHX vs. MIN,W,53.0,122.6,127.4,117.8,119.8,4.8,7.5,0.8,2.67,25.3,0.304,0.667,0.484,0.142,0.641,0.661,98.7,96.0,80.0,106,0.541,1,1,1,1,19,66,2198,721,20,169,7,1148,1623,1561,1012,45,63,625,908,teamgamelogs,2010-11,Advanced
2010-11,1610612744,GSW,Golden State Warriors,0021001210,2011-04-11T00:00:00,GSW @ DEN,L,48.0,108.6,109.9,124.8,131.4,-16.2,-21.5,0.5,1.67,15.3,0.212,0.681,0.434,0.119,0.517,0.559,104.8,101.5,84.58,101,0.371,1,1231,1231,1231,163,916,2436,2319,1841,967,1615,2171,1495,2233,478,952,947,99,2242,teamgamelogs,2010-11,Advanced
2010-11,1610612749,MIL,Milwaukee Bucks,0021001207,2011-04-11T00:00:00,MIL vs. TOR,W,48.0,98.7,97.9,89.0,90.5,9.7,7.4,0.625,1.25,15.7,0.283,0.614,0.466,0.168,0.441,0.521,95.4,95.0,79.17,95,0.61,1,1,1,1,163,1898,187,736,802,1708,1477,1422,2138,1857,1650,2013,1561,783,321,teamgamelogs,2010-11,Advanced
2010-11,1610612766,CHA,Charlotte Bobcats,0021001203,2011-04-11T00:00:00,CHA @ NJN,W,48.0,123.5,126.5,120.9,124.1,2.5,2.4,0.6,3.38,22.3,0.324,0.694,0.507,0.096,0.595,0.61,85.1,83.0,69.17,83,0.514,1,1,1,1,163,77,2345,1123,1008,58,100,901,1316,1046,177,168,326,2425,1135,teamgamelogs,2010-11,Advanced
2010-11,1610612739,CLE,Cleveland Cavaliers,0021001206,2011-04-11T00:00:00,CLE @ DET,W,48.0,114.6,119.6,111.8,112.2,2.8,7.3,0.718,4.67,20.9,0.306,0.675,0.472,0.065,0.5,0.556,93.1,91.0,75.83,92,0.533,1,1,1,1,163,279,1724,741,207,10,244,1126,1561,1764,18,1164,1002,1541,980,teamgamelogs,2010-11,Advanced
2010-11,1610612750,MIN,Minnesota Timberwolves,0021001211,2011-04-11T00:00:00,MIN @ PHX,L,53.0,117.8,119.8,122.6,127.4,-4.8,-7.5,0.404,1.24,14.9,0.333,0.696,0.516,0.16,0.584,0.612,98.7,96.0,80.0,106,0.459,1,1231,1231,1231,19,263,2395,1740,2328,1746,1719,760,1296,892,1468,238,309,625,1553,teamgamelogs,2010-11,Advanced
2010-11,1610612753,ORL,Orlando Magic,0021001204,2011-04-11T00:00:00,ORL @ PHI,W,48.0,107.7,106.7,94.6,97.7,13.0,9.0,0.686,1.33,17.8,0.479,0.771,0.625,0.202,0.506,0.532,89.0,88.0,73.33,89,0.561,1,1,1,1,163,1187,517,615,362,1562,893,20,441,16,2210,1098,1386,2023,703,teamgamelogs,2010-11,Advanced
2010-11,1610612748,MIA,Miami Heat,0021001202,2011-04-11T00:00:00,MIA @ ATL,W,48.0,110.7,112.6,98.6,104.7,12.0,8.0,0.667,1.26,19.5,0.343,0.592,0.488,0.218,0.565,0.616,89.9,86.5,72.08,87,0.575,1,1,1,1,163,695,1076,691,474,1697,495,671,2264,1489,2342,372,282,2193,591,teamgamelogs,2010-11,Advanced
2010-11,1610612742,DAL,Dallas Mavericks,0021001209,2011-04-11T00:00:00,DAL @ HOU,W,53.0,92.6,93.3,88.3,88.3,4.3,5.0,0.553,1.05,15.8,0.196,0.719,0.5,0.19,0.482,0.534,94.6,94.19,78.49,105,0.561,1,1,1,1,19,2160,118,961,1457,2084,1463,2254,1004,1172,2071,1473,1366,945,705,teamgamelogs,2010-11,Advanced
2010-11,1610612765,DET,Detroit Pistons,0021001206,2011-04-11T00:00:00,DET vs. CLE,L,48.0,111.8,112.2,114.6,119.6,-2.8,-7.3,0.579,1.38,17.6,0.325,0.694,0.528,0.178,0.541,0.585,93.1,91.0,75.83,90,0.467,1,1231,1231,1231,163,735,2180,1720,1220,1490,948,892,1319,689,1853,625,586,1541,1481,teamgamelogs,2010-11,Advanced
2010-11,1610612743,DEN,Denver Nuggets,0021001210,2011-04-11T00:00:00,DEN vs. GSW,W,48.0,124.8,131.4,108.6,109.9,16.2,21.5,0.62,3.88,21.2,0.319,0.788,0.566,0.078,0.585,0.612,104.8,101.5,84.58,102,0.629,1,1,1,1,163,25,1544,142,857,28,203,944,288,225,67,226,306,99,218,teamgamelogs,2010-11,Advanced
2010-11,1610612761,TOR,Toronto Raptors,0021001207,2011-04-11T00:00:00,TOR @ MIL,L,48.0,89.0,90.5,98.7,97.9,-9.7,-7.4,0.533,0.8,12.2,0.386,0.717,0.534,0.211,0.389,0.454,95.4,95.0,79.17,95,0.39,1,1231,1231,1231,163,2272,560,1722,1625,2341,2241,316,1025,598,2284,2373,2297,783,2140,teamgamelogs,2010-11,Advanced
2010-11,1610612758,SAC,Sacramento Kings,0021001212,2011-04-11T00:00:00,SAC vs. OKC,L,48.0,111.5,113.1,118.5,120.0,-7.0,-6.9,0.6,1.62,15.1,0.377,0.667,0.494,0.131,0.435,0.541,100.9,99.5,82.92,99,0.452,1,1231,1231,1231,163,665,2199,1681,1008,1067,1669,379,1623,1375,720,2074,1250,213,1624,teamgamelogs,2010-11,Advanced
2010-11,1610612738,BOS,Boston Celtics,0021001205,2011-04-11T00:00:00,BOS @ WAS,L,53.0,87.9,88.7,88.7,89.6,-0.8,-0.9,0.625,0.95,14.2,0.296,0.722,0.509,0.198,0.393,0.475,96.9,96.0,80.0,106,0.523,1,1231,1231,1231,19,2328,157,1251,802,2169,1887,1258,959,1035,2179,2362,2140,625,1062,teamgamelogs,2010-11,Advanced
2010-11,1610612764,WAS,Washington Wizards,0021001205,2011-04-11T00:00:00,WAS vs. BOS,W,53.0,88.7,89.6,87.9,88.7,0.8,0.9,0.412,0.78,10.4,0.278,0.704,0.491,0.17,0.412,0.479,96.9,96.0,80.0,106,0.477,1,1,1,1,19,2304,133,1210,2299,2355,2391,1494,1196,1425,1687,2255,2098,625,1399,teamgamelogs,2010-11,Advanced
2010-11,1610612751,NJN,New Jersey Nets,0021001203,2011-04-11T00:00:00,NJN vs. CHA,L,48.0,120.9,124.1,123.5,126.5,-2.5,-2.4,0.535,3.29,19.7,0.306,0.676,0.493,0.084,0.57,0.605,85.1,83.0,69.17,83,0.486,1,1231,1231,1231,163,116,2383,1338,1618,68,464,1142,1555,1414,91,330,370,2425,1326,teamgamelogs,2010-11,Advanced
2010-11,1610612755,PHI,Philadelphia 76ers,0021001204,2011-04-11T00:00:00,PHI vs. ORL,L,48.0,94.6,97.7,107.7,106.7,-13.0,-9.0,0.629,2.0,18.3,0.229,0.521,0.375,0.126,0.457,0.489,89.0,88.0,73.33,87,0.439,1,1231,1231,1231,163,1940,1268,1846,766,523,737,2005,2437,2442,641,1819,1988,2023,1758,teamgamelogs,2010-11,Advanced
2010-11,1610612745,HOU,Houston Rockets,0021001209,2011-04-11T00:00:00,HOU vs. DAL,L,53.0,88.3,88.3,92.6,93.3,-4.3,-5.0,0.686,1.41,16.6,0.281,0.804,0.5,0.165,0.406,0.442,94.6,94.19,78.49,103,0.439,1,1231,1231,1231,19,2342,297,1500,362,1426,1247,1452,200,1172,1605,2287,2360,945,1754,teamgamelogs,2010-11,Advanced
2010-11,1610612740,NOH,New Orleans Hornets,0021001208,2011-04-11T00:00:00,NOH vs. UTA,L,48.0,89.2,90.7,105.1,104.7,-15.9,-14.0,0.571,1.07,13.4,0.375,0.879,0.58,0.174,0.405,0.456,86.5,86.0,71.67,86,0.386,1,1231,1231,1231,163,2266,1076,2091,1282,2022,2054,387,14,139,1792,2293,2285,2257,2161,teamgamelogs,2010-11,Advanced
2010-11,1610612754,IND,Indiana Pacers,0021001198,2011-04-10T00:00:00,IND vs. NYK,L,48.0,104.3,105.8,105.9,108.9,-1.6,-3.1,0.513,1.43,14.7,0.296,0.784,0.533,0.136,0.472,0.532,104.2,102.0,85.0,103,0.485,1,1231,1231,1231,163,1282,1461,1366,1807,1392,1771,1258,317,605,835,1625,1404,81,1331,teamgamelogs,2010-11,Advanced
2010-11,1610612751,NJN,New Jersey Nets,0021001196,2011-04-10T00:00:00,NJN @ TOR,L,48.0,98.0,103.4,106.1,112.5,-8.1,-9.1,0.471,1.6,12.7,0.397,0.475,0.429,0.112,0.398,0.461,93.6,88.5,73.75,89,0.419,1,1231,1231,1231,163,1490,1744,1853,2061,1084,2170,249,2455,2269,357,2344,2253,1937,1936,teamgamelogs,2010-11,Advanced
2010-11,1610612760,OKC,Oklahoma City Thunder,0021001201,2011-04-10T00:00:00,OKC @ LAL,W,48.0,125.8,130.4,113.6,115.2,12.2,15.2,0.475,1.46,16.0,0.265,0.733,0.532,0.141,0.611,0.686,94.4,92.0,76.67,92,0.561,1,1,1,1,163,33,1937,317,2025,1321,1411,1659,811,634,979,105,33,1335,702,teamgamelogs,2010-11,Advanced
2010-11,1610612742,DAL,Dallas Mavericks,0021001199,2011-04-10T00:00:00,DAL vs. PHX,W,48.0,123.8,125.0,93.2,96.8,30.5,28.2,0.644,2.07,20.6,0.455,0.632,0.554,0.152,0.567,0.593,94.7,92.5,77.08,92,0.685,1,1,1,1,163,102,475,51,653,507,296,49,2000,316,1255,349,484,1241,75,teamgamelogs,2010-11,Advanced
2010-11,1610612761,TOR,Toronto Raptors,0021001196,2011-04-10T00:00:00,TOR vs. NJN,W,48.0,106.1,112.5,98.0,103.4,8.1,9.1,0.513,1.0,15.5,0.525,0.603,0.571,0.227,0.52,0.56,93.6,88.5,73.75,88,0.581,1,1,1,1,163,706,966,608,1807,2096,1554,6,2211,180,2387,899,934,1937,524,teamgamelogs,2010-11,Advanced
2010-11,1610612753,ORL,Orlando Magic,0021001193,2011-04-10T00:00:00,ORL vs. CHI,L,48.0,113.5,111.2,116.7,115.9,-3.2,-4.7,0.629,1.69,17.2,0.347,0.769,0.493,0.146,0.506,0.549,87.3,88.5,73.75,89,0.42,1,1231,1231,1231,163,811,1989,1483,766,933,1081,648,458,1411,1102,1106,1144,1937,1933,teamgamelogs,2010-11,Advanced
2010-11,1610612765,DET,Detroit Pistons,0021001195,2011-04-10T00:00:00,DET @ CHA,W,48.0,120.0,124.4,110.0,111.0,9.9,13.5,0.711,2.13,23.5,0.395,0.725,0.564,0.167,0.605,0.627,92.6,90.5,75.42,90,0.57,1,1,1,1,163,113,1625,391,233,446,47,266,935,237,1608,130,194,1649,623,teamgamelogs,2010-11,Advanced
2010-11,1610612747,LAL,Los Angeles Lakers,0021001201,2011-04-10T00:00:00,LAL vs. OKC,L,48.0,113.6,115.2,125.8,130.4,-12.2,-15.2,0.605,2.3,18.1,0.267,0.735,0.468,0.109,0.512,0.568,94.4,92.0,76.67,92,0.439,1,1231,1231,1231,163,519,2427,2144,978,337,792,1629,801,1822,306,1007,809,1335,1759,teamgamelogs,2010-11,Advanced
