season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,endpoint,input_season,input_measure
2008-09,1610612758,SAC,Sacramento Kings,0020801209,2009-04-13T00:00:00,SAC @ DEN,L,48.0,0.524,0.176,0.17,0.286,0.535,0.424,0.106,0.314,1,1231,1231,1231,141,872,2231,1728,1359,1726,2115,2136,1429,teamgamelogs,2008-09,Four Factors
2008-09,1610612753,ORL,Orlando Magic,0020801206,2009-04-13T00:00:00,ORL @ MIL,L,48.0,0.33,0.341,0.12,0.308,0.494,0.342,0.129,0.271,1,1231,1231,1231,141,2454,884,556,1094,1143,1589,1678,878,teamgamelogs,2008-09,Four Factors
2008-09,1610612762,UTA,Utah Jazz,0020801210,2009-04-13T00:00:00,UTA vs. LAC,W,48.0,0.481,0.506,0.122,0.348,0.469,0.225,0.167,0.275,1,1,1,1,141,1517,119,613,632,758,560,771,922,teamgamelogs,2008-09,Four Factors
2008-09,1610612766,CHA,Charlotte Bobcats,0020801205,2009-04-13T00:00:00,CHA @ NJN,L,48.0,0.452,0.37,0.156,0.238,0.467,0.342,0.196,0.383,1,1231,1231,1231,141,1906,662,1403,1988,738,1600,320,2136,teamgamelogs,2008-09,Four Factors
2008-09,1610612744,GSW,Golden State Warriors,0020801213,2009-04-13T00:00:00,GSW vs. SAS,L,48.0,0.354,0.232,0.109,0.175,0.482,0.353,0.121,0.364,1,1231,1231,1231,141,2440,1846,359,2349,981,1683,1861,1967,teamgamelogs,2008-09,Four Factors
2008-09,1610612740,NOH,New Orleans Hornets,0020801208,2009-04-13T00:00:00,NOH @ HOU,L,48.0,0.37,0.123,0.136,0.333,0.493,0.176,0.16,0.325,1,1231,1231,1231,141,2422,2421,916,751,1116,222,935,1550,teamgamelogs,2008-09,Four Factors
2008-09,1610612754,IND,Indiana Pacers,0020801202,2009-04-13T00:00:00,IND vs. CLE,L,48.0,0.494,0.322,0.143,0.308,0.506,0.391,0.133,0.388,1,1231,1231,1231,141,1288,1048,1086,1094,1302,1937,1601,2176,teamgamelogs,2008-09,Four Factors
2008-09,1610612741,CHI,Chicago Bulls,0020801204,2009-04-13T00:00:00,CHI @ DET,W,48.0,0.494,0.231,0.115,0.227,0.424,0.271,0.105,0.321,1,1,1,1,141,1319,1853,481,2072,267,962,2160,1514,teamgamelogs,2008-09,Four Factors
2008-09,1610612742,DAL,Dallas Mavericks,0020801207,2009-04-13T00:00:00,DAL vs. MIN,W,48.0,0.507,0.38,0.124,0.225,0.512,0.146,0.148,0.283,1,1,1,1,141,1093,589,635,2089,1414,96,1233,1035,teamgamelogs,2008-09,Four Factors
2008-09,1610612746,LAC,Los Angeles Clippers,0020801210,2009-04-13T00:00:00,LAC @ UTA,L,48.0,0.469,0.225,0.167,0.275,0.481,0.506,0.122,0.348,1,1231,1231,1231,141,1697,1893,1656,1528,939,2342,1834,1817,teamgamelogs,2008-09,Four Factors
2008-09,1610612745,HOU,Houston Rockets,0020801208,2009-04-13T00:00:00,HOU vs. NOH,W,48.0,0.493,0.176,0.16,0.325,0.37,0.123,0.136,0.333,1,1,1,1,141,1342,2238,1525,903,39,40,1543,1623,teamgamelogs,2008-09,Four Factors
2008-09,1610612759,SAS,San Antonio Spurs,0020801200,2009-04-12T00:00:00,SAS @ SAC,W,48.0,0.465,0.282,0.129,0.426,0.469,0.21,0.106,0.313,1,1,1,1,141,1751,1384,784,129,766,425,2144,1411,teamgamelogs,2008-09,Four Factors
2008-09,1610612739,CLE,Cleveland Cavaliers,0020801197,2009-04-12T00:00:00,CLE vs. BOS,W,48.0,0.623,0.42,0.178,0.314,0.389,0.272,0.112,0.236,1,1,1,1,141,68,356,1882,1023,82,975,2017,445,teamgamelogs,2008-09,Four Factors
2008-09,1610612740,NOH,New Orleans Hornets,0020801196,2009-04-12T00:00:00,NOH vs. DAL,W,48.0,0.604,0.222,0.108,0.121,0.46,0.149,0.071,0.333,1,1,1,1,141,126,1917,351,2449,643,107,2417,1623,teamgamelogs,2008-09,Four Factors
2008-09,1610612747,LAL,Los Angeles Lakers,0020801201,2009-04-12T00:00:00,LAL vs. MEM,W,48.0,0.47,0.19,0.11,0.25,0.423,0.268,0.209,0.188,1,1,1,1,141,1673,2171,380,1818,258,934,183,142,teamgamelogs,2008-09,Four Factors
2008-09,1610612758,SAC,Sacramento Kings,0020801200,2009-04-12T00:00:00,SAC vs. SAS,L,48.0,0.469,0.21,0.106,0.313,0.465,0.282,0.129,0.426,1,1231,1231,1231,141,1690,2028,313,1033,704,1070,1669,2328,teamgamelogs,2008-09,Four Factors
2008-09,1610612742,DAL,Dallas Mavericks,0020801196,2009-04-12T00:00:00,DAL @ NOH,L,48.0,0.46,0.149,0.071,0.333,0.604,0.222,0.108,0.121,1,1231,1231,1231,141,1815,2352,42,751,2335,536,2103,12,teamgamelogs,2008-09,Four Factors
2008-09,1610612748,MIA,Miami Heat,0020801198,2009-04-12T00:00:00,MIA vs. NYK,W,48.0,0.656,0.263,0.129,0.297,0.489,0.284,0.065,0.264,1,1,1,1,141,24,1575,763,1239,1077,1092,2434,780,teamgamelogs,2008-09,Four Factors
2008-09,1610612752,NYK,New York Knicks,0020801198,2009-04-12T00:00:00,NYK @ MIA,L,48.0,0.489,0.284,0.065,0.264,0.656,0.263,0.129,0.297,1,1231,1231,1231,141,1384,1367,24,1671,2437,875,1678,1212,teamgamelogs,2008-09,Four Factors
2008-09,1610612738,BOS,Boston Celtics,0020801197,2009-04-12T00:00:00,BOS @ CLE,L,48.0,0.389,0.272,0.112,0.236,0.623,0.42,0.178,0.314,1,1231,1231,1231,141,2379,1478,431,2013,2393,2101,564,1438,teamgamelogs,2008-09,Four Factors
2008-09,1610612755,PHI,Philadelphia 76ers,0020801199,2009-04-12T00:00:00,PHI @ TOR,L,48.0,0.446,0.41,0.2,0.453,0.564,0.346,0.147,0.289,1,1231,1231,1231,141,1996,410,2168,61,2065,1628,1251,1132,teamgamelogs,2008-09,Four Factors
2008-09,1610612763,MEM,Memphis Grizzlies,0020801201,2009-04-12T00:00:00,MEM @ LAL,L,48.0,0.423,0.268,0.209,0.188,0.47,0.19,0.11,0.25,1,1231,1231,1231,141,2203,1524,2274,2315,782,286,2070,580,teamgamelogs,2008-09,Four Factors
2008-09,1610612761,TOR,Toronto Raptors,0020801199,2009-04-12T00:00:00,TOR vs. PHI,W,48.0,0.564,0.346,0.147,0.289,0.446,0.41,0.2,0.453,1,1,1,1,141,391,826,1192,1321,462,2048,268,2398,teamgamelogs,2008-09,Four Factors
2008-09,1610612744,GSW,Golden State Warriors,0020801194,2009-04-11T00:00:00,GSW @ UTA,W,48.0,0.61,0.507,0.144,0.2,0.449,0.42,0.093,0.327,1,1,1,1,141,104,115,1121,2243,503,2106,2280,1602,teamgamelogs,2008-09,Four Factors
2008-09,1610612750,MIN,Minnesota Timberwolves,0020801191,2009-04-11T00:00:00,MIN vs. PHX,L,48.0,0.461,0.236,0.17,0.327,0.53,0.349,0.21,0.362,1,1231,1231,1231,141,1804,1815,1721,849,1661,1649,178,1950,teamgamelogs,2008-09,Four Factors
2008-09,1610612757,POR,Portland Trail Blazers,0020801195,2009-04-11T00:00:00,POR @ LAC,W,48.0,0.472,0.375,0.151,0.267,0.392,0.139,0.161,0.265,1,1,1,1,141,1646,624,1296,1633,93,80,922,796,teamgamelogs,2008-09,Four Factors
2008-09,1610612756,PHX,Phoenix Suns,0020801191,2009-04-11T00:00:00,PHX @ MIN,W,48.0,0.53,0.349,0.21,0.362,0.461,0.236,0.17,0.327,1,1,1,1,141,798,809,2282,501,655,644,734,1602,teamgamelogs,2008-09,Four Factors
2008-09,1610612762,UTA,Utah Jazz,0020801194,2009-04-11T00:00:00,UTA vs. GSW,L,48.0,0.449,0.42,0.093,0.327,0.61,0.507,0.144,0.2,1,1231,1231,1231,141,1955,355,178,849,2355,2345,1334,190,teamgamelogs,2008-09,Four Factors
2008-09,1610612746,LAC,Los Angeles Clippers,0020801195,2009-04-11T00:00:00,LAC vs. POR,L,48.0,0.392,0.139,0.161,0.265,0.472,0.375,0.151,0.267,1,1231,1231,1231,141,2368,2381,1527,1656,811,1824,1155,806,teamgamelogs,2008-09,Four Factors
2008-09,1610612749,MIL,Milwaukee Bucks,0020801193,2009-04-11T00:00:00,MIL vs. OKC,W,48.0,0.579,0.317,0.112,0.214,0.465,0.271,0.162,0.314,1,1,1,1,141,264,1082,419,2172,704,962,884,1429,teamgamelogs,2008-09,Four Factors
2008-09,1610612766,CHA,Charlotte Bobcats,0020801192,2009-04-11T00:00:00,CHA @ CHI,L,48.0,0.559,0.395,0.182,0.415,0.542,0.321,0.101,0.404,1,1231,1231,1231,141,432,496,1940,160,1816,1404,2207,2248,teamgamelogs,2008-09,Four Factors
2008-09,1610612765,DET,Detroit Pistons,0020801189,2009-04-11T00:00:00,DET @ IND,L,48.0,0.534,0.392,0.143,0.317,0.506,0.25,0.122,0.373,1,1231,1231,1231,141,752,511,1086,984,1295,743,1834,2049,teamgamelogs,2008-09,Four Factors
2008-09,1610612753,ORL,Orlando Magic,0020801190,2009-04-11T00:00:00,ORL @ NJN,L,48.0,0.5,0.377,0.143,0.4,0.621,0.271,0.169,0.273,1,1231,1231,1231,141,1175,614,1086,221,2388,973,742,903,teamgamelogs,2008-09,Four Factors
2008-09,1610612754,IND,Indiana Pacers,0020801189,2009-04-11T00:00:00,IND vs. DET,W,48.0,0.506,0.25,0.122,0.373,0.534,0.392,0.143,0.317,1,1,1,1,141,1160,1692,613,403,1706,1943,1348,1464,teamgamelogs,2008-09,Four Factors
2008-09,1610612741,CHI,Chicago Bulls,0020801192,2009-04-11T00:00:00,CHI vs. CHA,W,48.0,0.542,0.321,0.101,0.404,0.559,0.395,0.182,0.415,1,1,1,1,141,636,1051,248,210,2022,1960,503,2295,teamgamelogs,2008-09,Four Factors
2008-09,1610612760,OKC,Oklahoma City Thunder,0020801193,2009-04-11T00:00:00,OKC @ MIL,L,48.0,0.465,0.271,0.162,0.314,0.579,0.317,0.112,0.214,1,1231,1231,1231,141,1751,1490,1567,1024,2194,1377,2031,285,teamgamelogs,2008-09,Four Factors
2008-09,1610612751,NJN,New Jersey Nets,0020801190,2009-04-11T00:00:00,NJN vs. ORL,W,48.0,0.621,0.271,0.169,0.273,0.5,0.377,0.143,0.4,1,1,1,1,141,73,1487,1717,1540,1189,1840,1348,2224,teamgamelogs,2008-09,Four Factors
2008-09,1610612738,BOS,Boston Celtics,0020801179,2009-04-10T00:00:00,BOS vs. MIA,W,48.0,0.525,0.259,0.135,0.341,0.506,0.277,0.112,0.333,1,1,1,1,141,858,1607,887,692,1310,1020,2017,1623,teamgamelogs,2008-09,Four Factors
2008-09,1610612740,NOH,New Orleans Hornets,0020801184,2009-04-10T00:00:00,NOH @ DAL,L,48.0,0.461,0.329,0.093,0.234,0.429,0.388,0.092,0.444,1,1231,1231,1231,141,1807,988,182,2026,315,1914,2285,2380,teamgamelogs,2008-09,Four Factors
2008-09,1610612762,UTA,Utah Jazz,0020801185,2009-04-10T00:00:00,UTA @ SAS,L,48.0,0.468,0.38,0.151,0.289,0.557,0.543,0.118,0.205,1,1231,1231,1231,141,1704,591,1274,1330,2001,2401,1915,233,teamgamelogs,2008-09,Four Factors
2008-09,1610612753,ORL,Orlando Magic,0020801176,2009-04-10T00:00:00,ORL vs. NYK,L,48.0,0.481,0.325,0.137,0.235,0.484,0.253,0.096,0.315,1,1231,1231,1231,141,1499,1024,940,2017,995,771,2259,1439,teamgamelogs,2008-09,Four Factors
2008-09,1610612745,HOU,Houston Rockets,0020801187,2009-04-10T00:00:00,HOU @ GSW,W,48.0,0.537,0.395,0.204,0.537,0.476,0.439,0.086,0.326,1,1,1,1,141,705,493,2226,6,861,2182,2340,1570,teamgamelogs,2008-09,Four Factors
2008-09,1610612766,CHA,Charlotte Bobcats,0020801182,2009-04-10T00:00:00,CHA @ OKC,L,48.0,0.374,0.241,0.16,0.295,0.475,0.165,0.258,0.326,1,1231,1231,1231,141,2416,1768,1499,1263,847,170,18,1570,teamgamelogs,2008-09,Four Factors
2008-09,1610612744,GSW,Golden State Warriors,0020801187,2009-04-10T00:00:00,GSW vs. HOU,L,48.0,0.476,0.439,0.086,0.326,0.537,0.395,0.204,0.537,1,1231,1231,1231,141,1596,278,117,876,1748,1966,226,2455,teamgamelogs,2008-09,Four Factors
2008-09,1610612747,LAL,Los Angeles Lakers,0020801186,2009-04-10T00:00:00,LAL @ POR,L,48.0,0.488,0.235,0.124,0.306,0.482,0.451,0.088,0.429,1,1231,1231,1231,141,1393,1818,635,1118,970,2220,2320,2333,teamgamelogs,2008-09,Four Factors
2008-09,1610612737,ATL,Atlanta Hawks,0020801178,2009-04-10T00:00:00,ATL vs. IND,W,48.0,0.571,0.584,0.14,0.256,0.54,0.333,0.141,0.313,1,1,1,1,141,324,30,1029,1772,1795,1493,1378,1411,teamgamelogs,2008-09,Four Factors
2008-09,1610612739,CLE,Cleveland Cavaliers,0020801177,2009-04-10T00:00:00,CLE @ PHI,W,48.0,0.544,0.266,0.12,0.409,0.472,0.431,0.108,0.366,1,1,1,1,141,606,1539,583,183,811,2150,2103,1996,teamgamelogs,2008-09,Four Factors
2008-09,1610612763,MEM,Memphis Grizzlies,0020801181,2009-04-10T00:00:00,MEM vs. PHX,W,48.0,0.541,0.233,0.19,0.404,0.494,0.282,0.224,0.267,1,1,1,1,141,657,1836,2070,210,1138,1062,98,806,teamgamelogs,2008-09,Four Factors
2008-09,1610612758,SAC,Sacramento Kings,0020801188,2009-04-10T00:00:00,SAC @ LAC,L,48.0,0.347,0.211,0.138,0.373,0.589,0.19,0.128,0.275,1,1231,1231,1231,141,2448,2022,976,398,2265,286,1717,934,teamgamelogs,2008-09,Four Factors
