season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,endpoint,input_season,input_measure
2012-13,1610612756,PHX,Phoenix Suns,0021201227,2013-04-17T00:00:00,PHX @ DEN,L,48.0,0.76,0.24,0.673,0.265,0.214,0.102,0.112,0.122,0.408,0.667,0.333,1.0,0.0,0.725,0.275,1,1230,1230,1230,151,1264,1195,614,376,1197,1660,2097,1939,1370,275,2141,1,1528,233,2215,teamgamelogs,2012-13,Scoring
2012-13,1610612740,NOH,New Orleans Hornets,0021201224,2013-04-17T00:00:00,NOH @ DAL,L,48.0,0.869,0.131,0.621,0.092,0.138,0.138,0.241,0.184,0.529,0.333,0.667,0.5,0.5,0.355,0.645,1,1230,1230,1230,151,84,2374,1151,2211,1992,1089,273,973,295,2342,100,2337,47,2428,29,teamgamelogs,2012-13,Scoring
2012-13,1610612746,LAC,Los Angeles Clippers,0021201229,2013-04-17T00:00:00,LAC @ SAC,W,48.0,0.727,0.273,0.571,0.161,0.321,0.232,0.107,0.143,0.411,0.469,0.531,0.833,0.167,0.568,0.432,1,1,1,1,151,1709,737,1684,1530,287,171,2144,1630,1343,1767,681,1417,897,1500,956,teamgamelogs,2012-13,Scoring
2012-13,1610612760,OKC,Oklahoma City Thunder,0021201226,2013-04-17T00:00:00,OKC vs. MIL,L,48.0,0.764,0.236,0.764,0.202,0.101,0.045,0.135,0.135,0.562,0.412,0.588,0.667,0.333,0.432,0.568,1,1230,1230,1230,151,1200,1253,108,998,2257,2324,1778,1759,150,2096,352,2091,238,2316,137,teamgamelogs,2012-13,Scoring
2012-13,1610612757,POR,Portland Trail Blazers,0021201230,2013-04-17T00:00:00,POR vs. GSW,L,48.0,0.854,0.146,0.659,0.273,0.205,0.023,0.136,0.102,0.386,0.448,0.552,0.833,0.167,0.514,0.486,1,1230,1230,1230,151,173,2282,740,318,1289,2415,1753,2155,1619,1893,544,1417,897,1959,484,teamgamelogs,2012-13,Scoring
2012-13,1610612748,MIA,Miami Heat,0021201220,2013-04-17T00:00:00,MIA vs. ORL,W,48.0,0.628,0.372,0.571,0.114,0.343,0.114,0.086,0.162,0.457,0.633,0.367,1.0,0.0,0.738,0.262,1,1,1,1,151,2328,129,1684,2038,189,1471,2314,1322,874,463,1982,1,1528,189,2266,teamgamelogs,2012-13,Scoring
2012-13,1610612765,DET,Detroit Pistons,0021201217,2013-04-17T00:00:00,DET @ BKN,L,48.0,0.833,0.167,0.727,0.081,0.03,0.273,0.242,0.273,0.646,0.444,0.556,1.0,0.0,0.459,0.541,1,1230,1230,1230,151,314,2129,235,2292,2450,49,263,88,25,1920,518,1,1528,2240,212,teamgamelogs,2012-13,Scoring
2012-13,1610612747,LAL,Los Angeles Lakers,0021201228,2013-04-17T00:00:00,LAL vs. HOU,W,53.0,0.644,0.356,0.465,0.081,0.303,0.0,0.232,0.111,0.384,0.739,0.261,1.0,0.0,0.818,0.182,1,1,1,1,29,2272,185,2335,2292,390,2444,338,2069,1653,95,2361,1,1528,27,2430,teamgamelogs,2012-13,Scoring
2012-13,1610612742,DAL,Dallas Mavericks,0021201224,2013-04-17T00:00:00,DAL vs. NOH,W,48.0,0.805,0.195,0.727,0.202,0.182,0.162,0.091,0.263,0.525,0.5,0.5,1.0,0.0,0.571,0.429,1,1,1,1,151,621,1829,235,1005,1543,772,2284,135,317,1459,869,1,1528,1471,960,teamgamelogs,2012-13,Scoring
2012-13,1610612764,WAS,Washington Wizards,0021201222,2013-04-17T00:00:00,WAS @ CHI,L,48.0,0.812,0.188,0.63,0.304,0.228,0.098,0.141,0.217,0.326,0.379,0.621,0.857,0.143,0.472,0.528,1,1230,1230,1230,151,543,1908,1049,163,1055,1722,1654,470,2137,2229,219,1280,1056,2189,260,teamgamelogs,2012-13,Scoring
2012-13,1610612744,GSW,Golden State Warriors,0021201230,2013-04-17T00:00:00,GSW @ POR,W,48.0,0.774,0.226,0.626,0.202,0.273,0.111,0.101,0.202,0.424,0.452,0.548,0.778,0.222,0.525,0.475,1,1,1,1,151,1048,1407,1091,1005,601,1502,2204,674,1201,1874,570,1751,644,1899,544,teamgamelogs,2012-13,Scoring
2012-13,1610612752,NYK,New York Knicks,0021201218,2013-04-17T00:00:00,NYK vs. ATL,W,48.0,0.736,0.264,0.612,0.163,0.276,0.082,0.112,0.173,0.449,0.467,0.533,0.778,0.222,0.538,0.462,1,1,1,1,151,1606,849,1253,1492,582,1974,2097,1142,954,1779,661,1751,644,1765,675,teamgamelogs,2012-13,Scoring
2012-13,1610612743,DEN,Denver Nuggets,0021201227,2013-04-17T00:00:00,DEN vs. PHX,W,48.0,0.828,0.172,0.763,0.085,0.102,0.297,0.136,0.102,0.678,0.533,0.467,1.0,0.0,0.571,0.429,1,1,1,1,151,370,2087,113,2264,2256,15,1769,2167,11,1233,1201,1,1528,1471,960,teamgamelogs,2012-13,Scoring
2012-13,1610612759,SAS,San Antonio Spurs,0021201225,2013-04-17T00:00:00,SAS vs. MIN,L,48.0,0.772,0.228,0.547,0.084,0.221,0.2,0.232,0.179,0.463,0.5,0.5,1.0,0.0,0.606,0.394,1,1230,1230,1230,151,1084,1368,1917,2268,1131,353,347,1051,799,1459,869,1,1528,1107,1339,teamgamelogs,2012-13,Scoring
2012-13,1610612754,IND,Indiana Pacers,0021201221,2013-04-17T00:00:00,IND vs. PHI,L,48.0,0.675,0.325,0.632,0.189,0.189,0.126,0.179,0.168,0.442,0.367,0.633,1.0,0.0,0.472,0.528,1,1230,1230,1230,151,2133,321,1029,1161,1455,1282,1022,1224,1026,2272,182,1,1528,2189,260,teamgamelogs,2012-13,Scoring
2012-13,1610612737,ATL,Atlanta Hawks,0021201218,2013-04-17T00:00:00,ATL @ NYK,L,48.0,0.767,0.233,0.761,0.087,0.065,0.304,0.174,0.207,0.674,0.343,0.657,1.0,0.0,0.378,0.622,1,1230,1230,1230,151,1161,1296,116,2253,2384,8,1109,603,12,2338,118,1,1528,2403,55,teamgamelogs,2012-13,Scoring
2012-13,1610612739,CLE,Cleveland Cavaliers,0021201219,2013-04-17T00:00:00,CLE @ CHA,L,48.0,0.713,0.288,0.633,0.122,0.245,0.163,0.122,0.194,0.51,0.581,0.419,0.75,0.25,0.615,0.385,1,1230,1230,1230,151,1855,597,1018,1961,851,746,1958,811,419,828,1614,1816,474,1029,1406,teamgamelogs,2012-13,Scoring
2012-13,1610612766,CHA,Charlotte Bobcats,0021201219,2013-04-17T00:00:00,CHA vs. CLE,W,48.0,0.726,0.274,0.552,0.19,0.229,0.219,0.219,0.143,0.362,0.69,0.31,1.0,0.0,0.757,0.243,1,1,1,1,151,1729,728,1885,1141,1040,224,484,1630,1867,215,2235,1,1528,128,2320,teamgamelogs,2012-13,Scoring
2012-13,1610612762,UTA,Utah Jazz,0021201223,2013-04-17T00:00:00,UTA @ MEM,L,48.0,0.859,0.141,0.629,0.143,0.129,0.071,0.243,0.171,0.486,0.545,0.455,1.0,0.0,0.6,0.4,1,1230,1230,1230,151,131,2321,1066,1739,2074,2107,259,1171,595,1125,1313,1,1528,1146,1258,teamgamelogs,2012-13,Scoring
2012-13,1610612751,BKN,Brooklyn Nets,0021201217,2013-04-17T00:00:00,BKN vs. DET,W,48.0,0.704,0.296,0.602,0.019,0.233,0.126,0.165,0.262,0.583,0.645,0.355,1.0,0.0,0.718,0.282,1,1,1,1,151,1931,521,1374,2453,987,1291,1265,138,102,387,2053,1,1528,268,2181,teamgamelogs,2012-13,Scoring
2012-13,1610612761,TOR,Toronto Raptors,0021201216,2013-04-17T00:00:00,TOR vs. BOS,W,48.0,0.738,0.263,0.491,0.193,0.316,0.132,0.193,0.167,0.298,0.571,0.429,0.833,0.167,0.65,0.35,1,1,1,1,151,1581,861,2243,1113,314,1190,809,1240,2306,901,1513,1417,897,700,1742,teamgamelogs,2012-13,Scoring
2012-13,1610612758,SAC,Sacramento Kings,0021201229,2013-04-17T00:00:00,SAC vs. LAC,L,48.0,0.708,0.292,0.574,0.148,0.25,0.185,0.176,0.102,0.426,0.516,0.484,0.778,0.222,0.575,0.425,1,1230,1230,1230,151,1894,561,1677,1683,804,496,1071,2162,1182,1388,1047,1751,644,1452,993,teamgamelogs,2012-13,Scoring
2012-13,1610612753,ORL,Orlando Magic,0021201220,2013-04-17T00:00:00,ORL @ MIA,L,48.0,0.818,0.182,0.817,0.323,0.065,0.086,0.118,0.129,0.495,0.579,0.421,0.5,0.5,0.575,0.425,1,1230,1230,1230,151,474,1975,23,111,2392,1902,2010,1855,529,846,1604,2337,47,1452,993,teamgamelogs,2012-13,Scoring
2012-13,1610612745,HOU,Houston Rockets,0021201228,2013-04-17T00:00:00,HOU @ LAL,L,53.0,0.607,0.393,0.568,0.063,0.253,0.2,0.179,0.147,0.505,0.63,0.37,0.5,0.5,0.6,0.4,1,1230,1230,1230,29,2381,77,1729,2370,781,353,1022,1573,456,482,1957,2337,47,1146,1258,teamgamelogs,2012-13,Scoring
2012-13,1610612763,MEM,Memphis Grizzlies,0021201223,2013-04-17T00:00:00,MEM vs. UTA,W,48.0,0.845,0.155,0.698,0.233,0.14,0.105,0.163,0.163,0.465,0.6,0.4,1.0,0.0,0.647,0.353,1,1,1,1,151,232,2223,401,651,1980,1614,1309,1309,786,671,1731,1,1528,733,1705,teamgamelogs,2012-13,Scoring
2012-13,1610612749,MIL,Milwaukee Bucks,0021201226,2013-04-17T00:00:00,MIL @ OKC,W,48.0,0.682,0.318,0.547,0.084,0.316,0.211,0.137,0.105,0.463,0.346,0.654,0.9,0.1,0.5,0.5,1,1,1,1,151,2101,356,1917,2268,314,268,1746,2126,799,2322,129,1033,1360,2017,369,teamgamelogs,2012-13,Scoring
2012-13,1610612750,MIN,Minnesota Timberwolves,0021201225,2013-04-17T00:00:00,MIN @ SAS,W,48.0,0.681,0.319,0.556,0.241,0.333,0.157,0.111,0.269,0.315,0.5,0.5,0.917,0.083,0.619,0.381,1,1,1,1,151,2105,354,1852,567,217,835,2110,109,2217,1459,869,969,1459,998,1448,teamgamelogs,2012-13,Scoring
2012-13,1610612755,PHI,Philadelphia 76ers,0021201221,2013-04-17T00:00:00,PHI @ IND,W,48.0,0.776,0.224,0.667,0.248,0.229,0.095,0.105,0.162,0.419,0.314,0.686,0.625,0.375,0.372,0.628,1,1,1,1,151,1016,1435,647,501,1040,1756,2164,1322,1258,2379,80,2226,198,2416,43,teamgamelogs,2012-13,Scoring
2012-13,1610612738,BOS,Boston Celtics,0021201216,2013-04-17T00:00:00,BOS @ TOR,L,48.0,0.798,0.202,0.667,0.289,0.233,0.122,0.1,0.067,0.378,0.433,0.567,0.857,0.143,0.514,0.486,1,1230,1230,1230,151,712,1737,647,229,972,1357,2211,2385,1723,1988,461,1280,1056,1976,467,teamgamelogs,2012-13,Scoring
2012-13,1610612741,CHI,Chicago Bulls,0021201222,2013-04-17T00:00:00,CHI vs. WAS,W,48.0,0.769,0.231,0.632,0.211,0.221,0.116,0.147,0.116,0.421,0.633,0.367,1.0,0.0,0.703,0.297,1,1,1,1,151,1126,1318,1029,871,1131,1439,1564,2013,1227,463,1982,1,1528,339,2114,teamgamelogs,2012-13,Scoring
2012-13,1610612761,TOR,Toronto Raptors,0021201213,2013-04-16T00:00:00,TOR @ ATL,W,48.0,0.654,0.346,0.531,0.265,0.265,0.133,0.204,0.097,0.265,0.567,0.433,0.7,0.3,0.6,0.4,1,1,1,1,151,2233,223,2052,372,670,1166,662,2208,2393,952,1487,2053,369,1146,1258,teamgamelogs,2012-13,Scoring
2012-13,1610612737,ATL,Atlanta Hawks,0021201213,2013-04-16T00:00:00,ATL vs. TOR,L,48.0,0.682,0.318,0.542,0.167,0.281,0.188,0.177,0.188,0.375,0.577,0.423,0.778,0.222,0.629,0.371,1,1230,1230,1230,151,2104,355,1966,1442,533,475,1051,904,1751,856,1579,1751,644,898,1534,teamgamelogs,2012-13,Scoring
2012-13,1610612746,LAC,Los Angeles Clippers,0021201215,2013-04-16T00:00:00,LAC vs. POR,W,48.0,0.658,0.342,0.645,0.151,0.226,0.151,0.129,0.183,0.495,0.8,0.2,0.857,0.143,0.811,0.189,1,1,1,1,151,2220,236,876,1656,1079,912,1876,989,529,20,2435,1280,1056,35,2422,teamgamelogs,2012-13,Scoring
2012-13,1610612757,POR,Portland Trail Blazers,0021201215,2013-04-16T00:00:00,POR @ LAC,L,48.0,0.712,0.288,0.597,0.208,0.273,0.104,0.13,0.208,0.39,0.522,0.478,0.857,0.143,0.6,0.4,1,1230,1230,1230,151,1863,591,1447,920,601,1623,1861,586,1579,1306,1147,1280,1056,1146,1258,teamgamelogs,2012-13,Scoring
2012-13,1610612750,MIN,Minnesota Timberwolves,0021201210,2013-04-15T00:00:00,MIN vs. UTA,L,48.0,0.773,0.227,0.75,0.225,0.075,0.25,0.175,0.15,0.525,0.667,0.333,0.5,0.5,0.656,0.344,1,1230,1230,1230,151,1066,1387,151,725,2356,98,1089,1526,325,275,2141,2337,47,672,1779,teamgamelogs,2012-13,Scoring
2012-13,1610612759,SAS,San Antonio Spurs,0021201212,2013-04-15T00:00:00,SAS @ GSW,L,48.0,0.755,0.245,0.698,0.226,0.226,0.255,0.075,0.274,0.472,0.595,0.405,1.0,0.0,0.667,0.333,1,1230,1230,1230,151,1346,1113,397,715,1071,91,2365,86,731,729,1726,1,1528,552,1840,teamgamelogs,2012-13,Scoring
2012-13,1610612741,CHI,Chicago Bulls,0021201203,2013-04-15T00:00:00,CHI @ ORL,W,48.0,0.773,0.227,0.647,0.216,0.265,0.078,0.088,0.196,0.431,0.727,0.273,1.0,0.0,0.786,0.214,1,1,1,1,151,1066,1387,849,818,677,2013,2298,775,1133,115,2337,1,1528,67,2391,teamgamelogs,2012-13,Scoring
2012-13,1610612744,GSW,Golden State Warriors,0021201212,2013-04-15T00:00:00,GSW vs. SAS,W,48.0,0.765,0.235,0.638,0.241,0.233,0.121,0.129,0.043,0.397,0.541,0.459,0.667,0.333,0.565,0.435,1,1,1,1,151,1187,1260,959,560,1005,1378,1873,2434,1502,1171,1278,2091,238,1527,928,teamgamelogs,2012-13,Scoring
2012-13,1610612751,BKN,Brooklyn Nets,0021201205,2013-04-15T00:00:00,BKN vs. WAS,W,48.0,0.837,0.163,0.679,0.132,0.198,0.085,0.123,0.208,0.547,0.222,0.778,0.571,0.429,0.279,0.721,1,1,1,1,151,301,2158,567,1858,1356,1929,1955,588,201,2449,10,2298,130,2457,2,teamgamelogs,2012-13,Scoring
2012-13,1610612755,PHI,Philadelphia 76ers,0021201206,2013-04-15T00:00:00,PHI @ DET,L,48.0,0.747,0.253,0.653,0.218,0.178,0.069,0.168,0.168,0.436,0.576,0.424,1.0,0.0,0.641,0.359,1,1230,1230,1230,151,1430,1023,774,799,1576,2126,1208,1230,1085,881,1560,1,1528,787,1652,teamgamelogs,2012-13,Scoring
2012-13,1610612763,MEM,Memphis Grizzlies,0021201208,2013-04-15T00:00:00,MEM @ DAL,W,48.0,0.738,0.263,0.602,0.214,0.204,0.097,0.194,0.243,0.388,0.645,0.355,0.571,0.429,0.632,0.368,1,1,1,1,151,1581,861,1374,844,1300,1730,785,248,1594,387,2053,2298,130,870,1565,teamgamelogs,2012-13,Scoring
2012-13,1610612766,CHA,Charlotte Bobcats,0021201202,2013-04-15T00:00:00,CHA vs. NYK,W,48.0,0.757,0.243,0.679,0.226,0.198,0.104,0.123,0.094,0.453,0.806,0.194,0.857,0.143,0.814,0.186,1,1,1,1,151,1305,1151,567,715,1356,1626,1955,2242,921,19,2440,1280,1056,31,2428,teamgamelogs,2012-13,Scoring
2012-13,1610612758,SAC,Sacramento Kings,0021201209,2013-04-15T00:00:00,SAC @ OKC,L,48.0,0.69,0.31,0.653,0.168,0.221,0.168,0.126,0.084,0.484,0.516,0.484,0.429,0.571,0.5,0.5,1,1230,1230,1230,151,2046,412,791,1421,1131,676,1912,2309,606,1388,1047,2410,43,2017,369,teamgamelogs,2012-13,Scoring
2012-13,1610612756,PHX,Phoenix Suns,0021201211,2013-04-15T00:00:00,PHX vs. HOU,W,48.0,0.758,0.242,0.672,0.218,0.176,0.176,0.151,0.134,0.454,0.55,0.45,1.0,0.0,0.617,0.383,1,1,1,1,151,1297,1159,644,790,1594,590,1497,1772,910,1098,1357,1,1528,1025,1431,teamgamelogs,2012-13,Scoring
2012-13,1610612764,WAS,Washington Wizards,0021201205,2013-04-15T00:00:00,WAS @ BKN,L,48.0,0.857,0.143,0.733,0.158,0.119,0.178,0.149,0.149,0.574,0.541,0.459,1.0,0.0,0.585,0.415,1,1230,1230,1230,151,146,2301,219,1559,2139,571,1540,1549,124,1171,1278,1,1528,1333,1110,teamgamelogs,2012-13,Scoring
2012-13,1610612749,MIL,Milwaukee Bucks,0021201207,2013-04-15T00:00:00,MIL vs. DEN,L,48.0,0.65,0.35,0.541,0.144,0.324,0.09,0.135,0.144,0.396,0.533,0.467,0.75,0.25,0.595,0.405,1,1230,1230,1230,151,2249,206,1974,1734,271,1837,1776,1624,1506,1233,1201,1816,474,1202,1243,teamgamelogs,2012-13,Scoring
2012-13,1610612745,HOU,Houston Rockets,0021201211,2013-04-15T00:00:00,HOU @ PHX,L,48.0,0.685,0.315,0.571,0.107,0.295,0.17,0.134,0.08,0.464,0.313,0.688,1.0,0.0,0.488,0.512,1,1230,1230,1230,151,2085,372,1684,2097,443,662,1795,2332,794,2380,78,1,1528,2093,363,teamgamelogs,2012-13,Scoring
2012-13,1610612739,CLE,Cleveland Cavaliers,0021201204,2013-04-15T00:00:00,CLE vs. MIA,L,48.0,0.849,0.151,0.716,0.189,0.158,0.105,0.126,0.221,0.526,0.471,0.529,0.8,0.2,0.513,0.487,1,1230,1230,1230,151,196,2262,293,1161,1808,1598,1912,432,307,1757,693,1596,709,1993,460,teamgamelogs,2012-13,Scoring
2012-13,1610612753,ORL,Orlando Magic,0021201203,2013-04-15T00:00:00,ORL vs. CHI,L,48.0,0.865,0.135,0.69,0.143,0.071,0.107,0.238,0.179,0.548,0.483,0.517,1.0,0.0,0.516,0.484,1,1230,1230,1230,151,102,2356,453,1739,2366,1569,305,1058,197,1648,781,1,1528,1944,510,teamgamelogs,2012-13,Scoring
2012-13,1610612742,DAL,Dallas Mavericks,0021201208,2013-04-15T00:00:00,DAL vs. MEM,L,48.0,0.75,0.25,0.515,0.206,0.278,0.093,0.206,0.134,0.309,0.44,0.56,0.778,0.222,0.529,0.471,1,1230,1230,1230,151,1376,1039,2150,941,554,1791,629,1775,2256,1953,490,1751,644,1832,606,teamgamelogs,2012-13,Scoring
2012-13,1610612748,MIA,Miami Heat,0021201204,2013-04-15T00:00:00,MIA @ CLE,W,48.0,0.576,0.424,0.417,0.125,0.406,0.0,0.177,0.063,0.292,0.6,0.4,1.0,0.0,0.758,0.242,1,1,1,1,151,2417,42,2409,1935,52,2444,1051,2405,2319,671,1731,1,1528,123,2332,teamgamelogs,2012-13,Scoring
2012-13,1610612760,OKC,Oklahoma City Thunder,0021201209,2013-04-15T00:00:00,OKC vs. SAC,W,48.0,0.75,0.25,0.712,0.115,0.144,0.24,0.144,0.183,0.596,0.486,0.514,1.0,0.0,0.548,0.452,1,1,1,1,151,1376,1039,310,2020,1944,136,1611,993,78,1598,859,1,1528,1692,758,teamgamelogs,2012-13,Scoring
2012-13,1610612765,DET,Detroit Pistons,0021201206,2013-04-15T00:00:00,DET vs. PHI,W,48.0,0.699,0.301,0.587,0.128,0.248,0.128,0.165,0.11,0.459,0.469,0.531,0.889,0.111,0.561,0.439,1,1,1,1,151,1969,485,1548,1902,834,1241,1260,2079,852,1767,681,1097,1286,1557,891,teamgamelogs,2012-13,Scoring
2012-13,1610612762,UTA,Utah Jazz,0021201210,2013-04-15T00:00:00,UTA @ MIN,W,48.0,0.87,0.13,0.688,0.292,0.094,0.083,0.219,0.198,0.396,0.545,0.455,1.0,0.0,0.583,0.417,1,1,1,1,151,80,2377,475,216,2297,1945,486,742,1520,1125,1313,1,1528,1350,1085,teamgamelogs,2012-13,Scoring
2012-13,1610612752,NYK,New York Knicks,0021201202,2013-04-15T00:00:00,NYK @ CHA,L,48.0,0.532,0.468,0.421,0.105,0.442,0.116,0.137,0.158,0.316,0.8,0.2,0.786,0.214,0.794,0.206,1,1230,1230,1230,151,2449,9,2403,2112,21,1439,1746,1396,2206,20,2435,1746,704,51,2402,teamgamelogs,2012-13,Scoring
2012-13,1610612743,DEN,Denver Nuggets,0021201207,2013-04-15T00:00:00,DEN @ MIL,W,48.0,0.835,0.165,0.554,0.054,0.161,0.188,0.286,0.116,0.5,0.484,0.516,1.0,0.0,0.568,0.432,1,1,1,1,151,309,2147,1876,2407,1780,475,59,2011,475,1626,812,1,1528,1504,935,teamgamelogs,2012-13,Scoring
2012-13,1610612742,DAL,Dallas Mavericks,0021201199,2013-04-14T00:00:00,DAL @ NOH,W,48.0,0.756,0.244,0.673,0.187,0.252,0.112,0.075,0.15,0.486,0.528,0.472,0.889,0.111,0.6,0.4,1,1,1,1,151,1329,1118,633,1188,795,1500,2372,1533,591,1289,1166,1097,1286,1146,1258,teamgamelogs,2012-13,Scoring
2012-13,1610612758,SAC,Sacramento Kings,0021201200,2013-04-14T00:00:00,SAC @ HOU,L,48.0,0.75,0.25,0.62,0.18,0.24,0.25,0.14,0.18,0.44,0.613,0.387,0.625,0.375,0.615,0.385,1,1230,1230,1230,151,1376,1039,1160,1273,892,98,1678,1032,1049,601,1841,2226,198,1029,1406,teamgamelogs,2012-13,Scoring
2012-13,1610612754,IND,Indiana Pacers,0021201196,2013-04-14T00:00:00,IND @ NYK,L,48.0,0.569,0.431,0.5,0.125,0.3,0.138,0.2,0.113,0.375,0.6,0.4,1.0,0.0,0.714,0.286,1,1230,1230,1230,151,2431,28,2206,1935,400,1097,693,2058,1751,671,1731,1,1528,281,2159,teamgamelogs,2012-13,Scoring
2012-13,1610612745,HOU,Houston Rockets,0021201200,2013-04-14T00:00:00,HOU vs. SAC,W,48.0,0.675,0.325,0.529,0.066,0.322,0.273,0.149,0.19,0.463,0.469,0.531,1.0,0.0,0.622,0.378,1,1,1,1,151,2139,317,2063,2359,284,49,1538,867,814,1767,681,1,1528,960,1499,teamgamelogs,2012-13,Scoring
2012-13,1610612761,TOR,Toronto Raptors,0021201195,2013-04-14T00:00:00,TOR vs. BKN,W,48.0,0.817,0.183,0.645,0.28,0.194,0.204,0.161,0.129,0.366,0.533,0.467,0.5,0.5,0.528,0.472,1,1,1,1,151,487,1965,876,278,1408,323,1335,1855,1836,1233,1201,2337,47,1854,584,teamgamelogs,2012-13,Scoring
2012-13,1610612748,MIA,Miami Heat,0021201194,2013-04-14T00:00:00,MIA vs. CHI,W,48.0,0.757,0.243,0.571,0.152,0.171,0.133,0.257,0.133,0.419,0.567,0.433,1.0,0.0,0.639,0.361,1,1,1,1,151,1303,1155,1684,1629,1655,1148,172,1782,1258,952,1487,1,1528,808,1627,teamgamelogs,2012-13,Scoring
2012-13,1610612759,SAS,San Antonio Spurs,0021201201,2013-04-14T00:00:00,SAS @ LAL,L,48.0,0.798,0.202,0.628,0.14,0.209,0.198,0.163,0.233,0.488,0.704,0.296,1.0,0.0,0.758,0.242,1,1230,1230,1230,151,710,1748,1073,1770,1252,377,1309,330,578,175,2284,1,1528,123,2332,teamgamelogs,2012-13,Scoring
2012-13,1610612743,DEN,Denver Nuggets,0021201198,2013-04-14T00:00:00,DEN vs. POR,W,48.0,0.728,0.272,0.593,0.068,0.203,0.237,0.203,0.271,0.525,0.657,0.343,0.875,0.125,0.698,0.302,1,1,1,1,151,1699,752,1492,2358,1305,148,666,94,316,326,2125,1171,1179,362,2093,teamgamelogs,2012-13,Scoring
2012-13,1610612747,LAL,Los Angeles Lakers,0021201201,2013-04-14T00:00:00,LAL vs. SAS,W,48.0,0.682,0.318,0.484,0.132,0.297,0.077,0.22,0.022,0.352,0.455,0.545,0.889,0.111,0.581,0.419,1,1,1,1,151,2101,356,2278,1862,431,2032,477,2452,1965,1856,587,1097,1286,1387,1057,teamgamelogs,2012-13,Scoring
2012-13,1610612755,PHI,Philadelphia 76ers,0021201197,2013-04-14T00:00:00,PHI vs. CLE,W,48.0,0.756,0.244,0.659,0.242,0.264,0.209,0.077,0.231,0.418,0.667,0.333,0.875,0.125,0.711,0.289,1,1,1,1,151,1329,1118,736,554,691,285,2356,341,1275,275,2141,1171,1179,303,2152,teamgamelogs,2012-13,Scoring
2012-13,1610612752,NYK,New York Knicks,0021201196,2013-04-14T00:00:00,NYK vs. IND,W,48.0,0.622,0.378,0.533,0.244,0.367,0.144,0.1,0.367,0.289,0.25,0.75,0.818,0.182,0.429,0.571,1,1,1,1,151,2349,110,2024,529,124,1003,2211,4,2330,2436,18,1562,863,2326,126,teamgamelogs,2012-13,Scoring
2012-13,1610612751,BKN,Brooklyn Nets,0021201195,2013-04-14T00:00:00,BKN @ TOR,L,48.0,0.643,0.357,0.598,0.161,0.276,0.149,0.126,0.207,0.437,0.577,0.423,1.0,0.0,0.676,0.324,1,1230,1230,1230,151,2276,179,1441,1522,576,927,1910,597,1073,856,1579,1,1528,496,1948,teamgamelogs,2012-13,Scoring
2012-13,1610612739,CLE,Cleveland Cavaliers,0021201197,2013-04-14T00:00:00,CLE @ PHI,L,48.0,0.812,0.188,0.675,0.364,0.195,0.078,0.13,0.091,0.312,0.692,0.308,0.8,0.2,0.71,0.29,1,1230,1230,1230,151,543,1908,581,42,1397,2019,1861,2266,2238,209,2245,1596,709,308,2147,teamgamelogs,2012-13,Scoring
2012-13,1610612757,POR,Portland Trail Blazers,0021201198,2013-04-14T00:00:00,POR @ DEN,L,48.0,0.61,0.39,0.477,0.073,0.33,0.128,0.193,0.229,0.404,0.615,0.385,0.833,0.167,0.684,0.316,1,1230,1230,1230,151,2371,88,2302,2335,237,1241,823,358,1442,583,1859,1417,897,452,1992,teamgamelogs,2012-13,Scoring
2012-13,1610612741,CHI,Chicago Bulls,0021201194,2013-04-14T00:00:00,CHI @ MIA,L,48.0,0.683,0.317,0.387,0.129,0.355,0.129,0.258,0.194,0.258,0.444,0.556,0.727,0.273,0.552,0.448,1,1230,1230,1230,151,2099,359,2439,1889,157,1232,166,816,2406,1920,518,1983,459,1653,798,teamgamelogs,2012-13,Scoring
2012-13,1610612740,NOH,New Orleans Hornets,0021201199,2013-04-14T00:00:00,NOH vs. DAL,L,48.0,0.747,0.253,0.539,0.09,0.303,0.146,0.157,0.112,0.449,0.542,0.458,1.0,0.0,0.667,0.333,1,1230,1230,1230,151,1430,1023,1981,2230,387,980,1400,2060,949,1159,1289,1,1528,552,1840,teamgamelogs,2012-13,Scoring
2012-13,1610612756,PHX,Phoenix Suns,0021201193,2013-04-13T00:00:00,PHX @ MIN,L,48.0,0.726,0.274,0.602,0.28,0.29,0.14,0.108,0.118,0.323,0.679,0.321,1.0,0.0,0.757,0.243,1,1230,1230,1230,151,1729,728,1362,278,473,1064,2142,1988,2159,249,2201,1,1528,128,2320,teamgamelogs,2012-13,Scoring
