season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,endpoint,input_season,input_measure
2009-10,1610612749,MIL,Milwaukee Bucks,0020901218,2010-04-14T00:00:00,MIL @ BOS,W,48.0,122.5,121.8,108.9,108.0,13.6,13.9,0.625,3.13,20.3,0.273,0.773,0.523,0.092,0.57,0.592,86.9,87.5,72.92,87,0.561,1,1,1,1,145,213,1368,383,666,81,306,1536,405,789,133,368,515,2167,730,teamgamelogs,2009-10,Advanced
2009-10,1610612737,ATL,Atlanta Hawks,0020901217,2010-04-14T00:00:00,ATL vs. CLE,W,48.0,102.6,104.2,87.5,87.4,15.1,16.8,0.605,1.37,19.7,0.316,0.75,0.558,0.2,0.557,0.572,95.7,95.0,79.17,95,0.63,1,1,1,1,145,1430,86,278,848,1457,405,1011,618,286,2196,494,757,895,235,teamgamelogs,2009-10,Advanced
2009-10,1610612764,WAS,Washington Wizards,0020901227,2010-04-14T00:00:00,WAS vs. IND,W,48.0,98.1,100.0,97.9,99.0,0.2,1.0,0.541,1.0,15.5,0.286,0.736,0.537,0.204,0.506,0.551,99.5,98.0,81.67,98,0.553,1,1,1,1,145,1738,643,1199,1419,2064,1459,1363,813,556,2240,1086,1085,437,799,teamgamelogs,2009-10,Advanced
2009-10,1610612759,SAS,San Antonio Spurs,0020901220,2010-04-14T00:00:00,SAS @ DAL,L,48.0,89.2,89.9,96.7,97.0,-7.5,-7.1,0.486,1.64,14.0,0.236,0.764,0.5,0.111,0.418,0.446,99.6,99.0,82.5,99,0.464,1,1231,1231,1231,145,2297,510,1642,1880,981,1886,1950,506,1172,364,2236,2361,343,1512,teamgamelogs,2009-10,Advanced
2009-10,1610612740,NOH,New Orleans Hornets,0020901221,2010-04-14T00:00:00,NOH @ HOU,W,48.0,128.1,128.1,116.2,119.8,11.9,8.3,0.549,2.0,21.5,0.194,0.702,0.5,0.146,0.694,0.707,97.5,96.0,80.0,96,0.549,1,1,1,1,145,80,2160,714,1356,510,164,2288,1216,1172,1141,6,10,717,835,teamgamelogs,2009-10,Advanced
2009-10,1610612761,TOR,Toronto Raptors,0020901226,2010-04-14T00:00:00,TOR vs. NYK,W,48.0,133.7,135.1,114.8,116.5,18.9,18.6,0.538,2.55,21.5,0.233,0.611,0.476,0.113,0.694,0.72,98.2,97.0,80.83,97,0.634,1,1,1,1,145,14,1992,227,1436,239,164,1976,2186,1688,407,6,6,575,214,teamgamelogs,2009-10,Advanced
2009-10,1610612751,NJN,New Jersey Nets,0020901222,2010-04-14T00:00:00,NJN @ MIA,L,58.0,86.8,87.8,94.0,95.9,-7.2,-8.2,0.414,0.6,9.4,0.327,0.695,0.518,0.204,0.394,0.457,82.4,81.1,67.59,98,0.464,1,1231,1231,1231,3,2367,422,1729,2251,2438,2417,848,1324,874,2240,2362,2293,2451,1516,teamgamelogs,2009-10,Advanced
2009-10,1610612738,BOS,Boston Celtics,0020901218,2010-04-14T00:00:00,BOS vs. MIL,L,48.0,108.9,108.0,122.5,121.8,-13.6,-13.9,0.639,2.56,19.5,0.227,0.727,0.477,0.102,0.526,0.557,86.9,87.5,72.92,88,0.439,1,1231,1231,1231,145,1089,2248,2078,578,230,446,2040,894,1665,249,854,981,2167,1730,teamgamelogs,2009-10,Advanced
2009-10,1610612760,OKC,Oklahoma City Thunder,0020901224,2010-04-14T00:00:00,OKC vs. MEM,W,48.0,121.3,120.0,106.6,110.5,14.7,9.5,0.595,1.79,19.1,0.275,0.673,0.494,0.147,0.595,0.633,96.3,95.0,79.17,95,0.548,1,1,1,1,145,285,1583,628,916,751,514,1514,1580,1361,1186,226,203,895,850,teamgamelogs,2009-10,Advanced
2009-10,1610612754,IND,Indiana Pacers,0020901227,2010-04-14T00:00:00,IND @ WAS,L,48.0,97.9,99.0,98.1,100.0,-0.2,-1.0,0.455,1.0,11.8,0.264,0.714,0.463,0.153,0.416,0.5,99.5,98.0,81.67,98,0.447,1,1231,1231,1231,145,1815,658,1262,2080,2064,2246,1637,1053,1901,1323,2248,1874,437,1662,teamgamelogs,2009-10,Advanced
2009-10,1610612753,ORL,Orlando Magic,0020901225,2010-04-14T00:00:00,ORL vs. PHI,W,48.0,131.9,134.4,119.9,120.7,11.9,13.8,0.429,1.75,16.9,0.324,0.744,0.558,0.129,0.665,0.688,93.7,92.5,77.08,93,0.546,1,1,1,1,145,19,2198,388,2184,797,1045,918,711,284,706,24,29,1313,874,teamgamelogs,2009-10,Advanced
2009-10,1610612766,CHA,Charlotte Bobcats,0020901219,2010-04-14T00:00:00,CHA vs. CHI,L,48.0,93.3,97.8,106.5,107.7,-13.3,-9.9,0.625,1.54,16.0,0.32,0.619,0.457,0.143,0.419,0.487,93.7,91.0,75.83,91,0.481,1,1231,1231,1231,145,1920,1343,1867,666,1124,1321,949,2130,1996,1045,2220,2029,1617,1378,teamgamelogs,2009-10,Advanced
2009-10,1610612746,LAC,Los Angeles Clippers,0020901228,2010-04-14T00:00:00,LAC vs. LAL,W,48.0,113.4,111.5,94.5,94.8,18.9,16.7,0.738,2.58,22.8,0.2,0.672,0.466,0.125,0.56,0.586,95.3,96.0,80.0,96,0.639,1,1,1,1,145,789,362,283,113,221,83,2239,1614,1854,613,452,593,717,193,teamgamelogs,2009-10,Advanced
2009-10,1610612757,POR,Portland Trail Blazers,0020901229,2010-04-14T00:00:00,POR vs. GSW,L,48.0,113.1,113.7,121.2,119.6,-8.1,-5.9,0.727,2.29,22.1,0.244,0.771,0.516,0.137,0.563,0.595,101.6,102.0,85.0,102,0.486,1,1231,1231,1231,145,619,2152,1567,135,356,121,1860,431,908,938,427,483,147,1343,teamgamelogs,2009-10,Advanced
2009-10,1610612748,MIA,Miami Heat,0020901222,2010-04-14T00:00:00,MIA vs. NJN,W,58.0,94.0,95.9,86.8,87.8,7.2,8.2,0.405,1.0,11.5,0.305,0.673,0.482,0.153,0.441,0.47,82.4,81.1,67.59,98,0.536,1,1,1,1,3,2034,94,732,2279,2064,2284,1134,1610,1584,1323,2021,2188,2451,945,teamgamelogs,2009-10,Advanced
2009-10,1610612739,CLE,Cleveland Cavaliers,0020901217,2010-04-14T00:00:00,CLE @ ATL,L,48.0,87.5,87.4,102.6,104.2,-15.1,-16.8,0.581,1.2,14.6,0.25,0.684,0.442,0.158,0.432,0.467,95.7,95.0,79.17,95,0.37,1,1231,1231,1231,145,2373,1024,2183,1071,1766,1716,1781,1435,2172,1434,2109,2209,895,2226,teamgamelogs,2009-10,Advanced
2009-10,1610612747,LAL,Los Angeles Lakers,0020901228,2010-04-14T00:00:00,LAL @ LAC,L,48.0,94.5,94.8,113.4,111.5,-18.9,-16.7,0.588,1.43,14.8,0.328,0.8,0.534,0.146,0.419,0.463,95.3,96.0,80.0,96,0.361,1,1231,1231,1231,145,2097,1667,2178,987,1326,1668,842,192,603,1141,2225,2246,717,2268,teamgamelogs,2009-10,Advanced
2009-10,1610612763,MEM,Memphis Grizzlies,0020901224,2010-04-14T00:00:00,MEM @ OKC,L,48.0,106.6,110.5,121.3,120.0,-14.7,-9.5,0.487,1.9,14.7,0.327,0.725,0.506,0.105,0.465,0.528,96.3,95.0,79.17,95,0.452,1,1231,1231,1231,145,871,2165,1831,1864,652,1691,867,934,1095,284,1743,1460,895,1610,teamgamelogs,2009-10,Advanced
2009-10,1610612756,PHX,Phoenix Suns,0020901230,2010-04-14T00:00:00,PHX @ UTA,W,48.0,106.5,104.2,86.4,89.6,20.1,14.6,0.6,1.4,16.9,0.2,0.706,0.484,0.156,0.541,0.582,96.7,96.0,80.0,96,0.668,1,1,1,1,145,1438,151,358,863,1385,1045,2239,1176,1554,1392,673,634,717,101,teamgamelogs,2009-10,Advanced
2009-10,1610612765,DET,Detroit Pistons,0020901223,2010-04-14T00:00:00,DET @ MIN,W,48.0,110.5,112.0,105.9,107.7,4.6,4.3,0.421,1.23,12.9,0.386,0.675,0.524,0.141,0.506,0.559,92.9,91.5,76.25,92,0.503,1,1,1,1,145,750,1343,1019,2224,1713,2101,282,1546,761,1019,1094,959,1515,1208,teamgamelogs,2009-10,Advanced
2009-10,1610612750,MIN,Minnesota Timberwolves,0020901223,2010-04-14T00:00:00,MIN vs. DET,L,48.0,105.9,107.7,110.5,112.0,-4.6,-4.3,0.605,1.35,18.1,0.325,0.614,0.476,0.187,0.513,0.56,92.9,91.5,76.25,91,0.497,1,1231,1231,1231,145,1110,1703,1442,830,1483,734,910,2167,1688,2031,1001,948,1515,1253,teamgamelogs,2009-10,Advanced
2009-10,1610612745,HOU,Houston Rockets,0020901221,2010-04-14T00:00:00,HOU vs. NOH,L,48.0,116.2,119.8,128.1,128.1,-11.9,-8.3,0.66,3.1,22.1,0.298,0.806,0.5,0.104,0.575,0.587,97.5,96.0,80.0,96,0.451,1,1231,1231,1231,145,297,2380,1745,433,92,116,1226,171,1172,267,333,573,717,1626,teamgamelogs,2009-10,Advanced
2009-10,1610612744,GSW,Golden State Warriors,0020901229,2010-04-14T00:00:00,GSW @ POR,W,48.0,121.2,119.6,113.1,113.7,8.1,5.9,0.5,2.75,16.3,0.229,0.756,0.484,0.078,0.568,0.6,101.6,102.0,85.0,102,0.514,1,1,1,1,145,305,1837,892,1728,160,1227,2018,581,1546,57,379,438,147,1118,teamgamelogs,2009-10,Advanced
2009-10,1610612741,CHI,Chicago Bulls,0020901219,2010-04-14T00:00:00,CHI @ CHA,W,48.0,106.5,107.7,93.3,97.8,13.3,9.9,0.5,1.0,14.5,0.381,0.68,0.543,0.198,0.513,0.563,93.7,91.0,75.83,91,0.519,1,1,1,1,145,1110,535,594,1728,2064,1747,323,1493,455,2171,994,890,1617,1083,teamgamelogs,2009-10,Advanced
2009-10,1610612755,PHI,Philadelphia 76ers,0020901225,2010-04-14T00:00:00,PHI @ ORL,L,48.0,119.9,120.7,131.9,134.4,-11.9,-13.8,0.535,2.88,18.3,0.256,0.676,0.442,0.087,0.554,0.593,93.7,92.5,77.08,92,0.454,1,1231,1231,1231,145,262,2441,2073,1474,130,694,1730,1543,2177,99,519,495,1313,1587,teamgamelogs,2009-10,Advanced
2009-10,1610612762,UTA,Utah Jazz,0020901230,2010-04-14T00:00:00,UTA vs. PHX,L,48.0,86.4,89.6,106.5,104.2,-20.1,-14.6,0.567,0.89,13.3,0.294,0.8,0.516,0.198,0.419,0.475,96.7,96.0,80.0,96,0.332,1,1231,1231,1231,145,2308,1022,2103,1202,2253,2035,1271,192,899,2182,2220,2143,717,2360,teamgamelogs,2009-10,Advanced
2009-10,1610612752,NYK,New York Knicks,0020901226,2010-04-14T00:00:00,NYK @ TOR,L,48.0,114.8,116.5,133.7,135.1,-18.9,-18.6,0.564,1.47,15.8,0.389,0.767,0.524,0.155,0.517,0.557,98.2,97.0,80.83,97,0.366,1,1231,1231,1231,145,463,2447,2234,1213,1250,1378,267,480,761,1361,973,985,575,2247,teamgamelogs,2009-10,Advanced
2009-10,1610612742,DAL,Dallas Mavericks,0020901220,2010-04-14T00:00:00,DAL vs. SAS,W,48.0,96.7,97.0,89.2,89.9,7.5,7.1,0.629,1.83,16.5,0.236,0.764,0.5,0.121,0.447,0.493,99.6,99.0,82.5,99,0.536,1,1,1,1,145,1948,161,816,645,698,1153,1950,506,1172,549,1964,1947,343,949,teamgamelogs,2009-10,Advanced
2009-10,1610612758,SAC,Sacramento Kings,0020901215,2010-04-13T00:00:00,SAC @ LAL,L,48.0,107.3,108.7,112.5,116.5,-5.1,-7.8,0.628,2.25,19.6,0.408,0.614,0.505,0.13,0.506,0.52,93.7,91.5,76.25,92,0.493,1,1231,1231,1231,145,1017,1986,1697,655,369,425,163,2167,1110,742,1128,1573,1515,1296,teamgamelogs,2009-10,Advanced
2009-10,1610612747,LAL,Los Angeles Lakers,0020901215,2010-04-13T00:00:00,LAL vs. SAC,W,48.0,112.5,116.5,107.3,108.7,5.1,7.8,0.585,1.5,18.3,0.386,0.592,0.495,0.176,0.536,0.575,93.7,91.5,76.25,91,0.507,1,1,1,1,145,470,1437,764,1022,1166,685,282,2296,1341,1832,725,729,1515,1165,teamgamelogs,2009-10,Advanced
2009-10,1610612743,DEN,Denver Nuggets,0020901216,2010-04-13T00:00:00,DEN @ PHX,L,48.0,100.8,108.6,130.9,133.7,-30.1,-25.1,0.366,2.5,11.8,0.328,0.619,0.447,0.065,0.454,0.475,97.1,92.5,77.08,93,0.334,1,1231,1231,1231,145,1026,2438,2358,2373,246,2246,840,2130,2119,19,1889,2137,1313,2355,teamgamelogs,2009-10,Advanced
2009-10,1610612738,BOS,Boston Celtics,0020901213,2010-04-13T00:00:00,BOS @ CHI,L,48.0,101.6,103.3,109.1,112.2,-7.5,-8.9,0.514,2.0,15.3,0.224,0.688,0.454,0.1,0.469,0.513,92.1,90.0,75.0,90,0.436,1,1231,1231,1231,145,1493,1725,1795,1638,510,1555,2072,1396,2029,219,1682,1684,1815,1753,teamgamelogs,2009-10,Advanced
2009-10,1610612744,GSW,Golden State Warriors,0020901214,2010-04-13T00:00:00,GSW vs. UTA,L,48.0,90.1,92.2,102.2,101.0,-12.1,-8.8,0.625,1.43,15.4,0.164,0.66,0.392,0.137,0.423,0.488,102.6,102.0,85.0,102,0.399,1,1231,1231,1231,145,2221,732,1792,666,1326,1496,2384,1726,2416,938,2184,2010,147,2063,teamgamelogs,2009-10,Advanced
2009-10,1610612756,PHX,Phoenix Suns,0020901216,2010-04-13T00:00:00,PHX vs. DEN,W,48.0,130.9,133.7,100.8,108.6,30.1,25.1,0.535,1.77,17.6,0.381,0.672,0.553,0.141,0.625,0.648,97.1,92.5,77.08,92,0.666,1,1,1,1,145,23,1428,103,1474,774,877,323,1620,339,1019,100,135,1313,106,teamgamelogs,2009-10,Advanced
2009-10,1610612741,CHI,Chicago Bulls,0020901213,2010-04-13T00:00:00,CHI vs. BOS,W,48.0,109.1,112.2,101.6,103.3,7.5,8.9,0.55,2.2,17.3,0.313,0.776,0.546,0.111,0.512,0.54,92.1,90.0,75.0,90,0.564,1,1,1,1,145,728,958,666,1337,397,937,1054,383,423,364,1032,1275,1815,708,teamgamelogs,2009-10,Advanced
2009-10,1610612762,UTA,Utah Jazz,0020901214,2010-04-13T00:00:00,UTA @ GSW,W,48.0,102.2,101.0,90.1,92.2,12.1,8.8,0.707,1.32,19.7,0.34,0.836,0.608,0.216,0.512,0.549,102.6,102.0,85.0,102,0.601,1,1,1,1,145,1726,240,669,213,1555,398,717,76,45,2328,1040,1115,147,398,teamgamelogs,2009-10,Advanced
2009-10,1610612766,CHA,Charlotte Bobcats,0020901205,2010-04-12T00:00:00,CHA @ NJN,W,48.0,106.6,109.4,99.0,99.0,7.7,10.4,0.721,2.07,22.0,0.341,0.691,0.535,0.156,0.511,0.556,97.2,96.0,80.0,96,0.589,1,1,1,1,145,958,635,563,161,504,126,697,1362,582,1392,1047,1008,717,484,teamgamelogs,2009-10,Advanced
2009-10,1610612759,SAS,San Antonio Spurs,0020901208,2010-04-12T00:00:00,SAS vs. MIN,W,48.0,129.5,129.1,102.6,106.7,26.9,22.4,0.638,2.14,21.1,0.238,0.75,0.5,0.136,0.667,0.681,105.5,103.5,86.25,103,0.617,1,1,1,1,145,67,1260,141,592,437,210,1931,618,1172,905,19,42,67,307,teamgamelogs,2009-10,Advanced
2009-10,1610612753,ORL,Orlando Magic,0020901202,2010-04-12T00:00:00,ORL @ IND,W,48.0,111.4,114.6,94.6,95.1,16.8,19.4,0.595,1.29,16.2,0.256,0.842,0.59,0.165,0.558,0.615,104.7,103.0,85.83,103,0.642,1,1,1,1,145,569,377,201,928,1603,1261,1730,61,94,1630,471,320,89,187,teamgamelogs,2009-10,Advanced
2009-10,1610612763,MEM,Memphis Grizzlies,0020901209,2010-04-12T00:00:00,MEM @ DEN,L,48.0,94.5,101.0,120.4,121.8,-25.9,-20.8,0.472,1.31,12.3,0.344,0.7,0.505,0.13,0.402,0.468,104.5,100.5,83.75,100,0.352,1,1231,1231,1231,145,1721,2247,2288,1986,1578,2184,674,1247,1169,727,2336,2200,237,2295,teamgamelogs,2009-10,Advanced
2009-10,1610612751,NJN,New Jersey Nets,0020901205,2010-04-12T00:00:00,NJN vs. CHA,L,48.0,99.0,99.0,106.6,109.4,-7.7,-10.4,0.514,1.64,13.8,0.309,0.659,0.465,0.115,0.416,0.475,97.2,96.0,80.0,96,0.411,1,1231,1231,1231,145,1821,1496,1898,1638,981,1913,1093,1745,1874,434,2246,2141,717,1976,teamgamelogs,2009-10,Advanced
2009-10,1610612761,TOR,Toronto Raptors,0020901204,2010-04-12T00:00:00,TOR @ DET,W,48.0,120.6,124.7,110.1,109.0,10.5,15.7,0.822,2.64,27.8,0.273,0.733,0.538,0.157,0.66,0.676,90.1,89.0,74.17,89,0.584,1,1,1,1,145,137,1463,325,12,197,1,1536,838,534,1419,32,52,2009,530,teamgamelogs,2009-10,Advanced
2009-10,1610612745,HOU,Houston Rockets,0020901211,2010-04-12T00:00:00,HOU @ SAC,W,48.0,115.7,120.6,105.4,109.2,10.3,11.4,0.512,1.57,17.1,0.25,0.727,0.5,0.144,0.566,0.628,101.3,97.5,81.25,97,0.546,1,1,1,1,145,264,1482,511,1713,1076,1027,1781,894,1172,1098,393,229,495,875,teamgamelogs,2009-10,Advanced
2009-10,1610612746,LAC,Los Angeles Clippers,0020901212,2010-04-12T00:00:00,LAC vs. DAL,L,48.0,99.4,103.3,125.3,127.2,-26.0,-23.9,0.605,1.44,18.1,0.304,0.725,0.5,0.176,0.494,0.525,94.0,91.5,76.25,91,0.365,1,1231,1231,1231,145,1504,2365,2337,830,1314,734,1138,934,1172,1832,1266,1500,1515,2254,teamgamelogs,2009-10,Advanced
2009-10,1610612757,POR,Portland Trail Blazers,0020901210,2010-04-12T00:00:00,POR vs. OKC,W,48.0,112.1,118.4,108.2,109.2,4.0,9.2,0.5,2.5,16.8,0.317,0.75,0.531,0.092,0.519,0.561,89.9,87.0,72.5,87,0.583,1,1,1,1,145,361,1486,649,1728,246,1081,995,618,650,133,944,933,2231,534,teamgamelogs,2009-10,Advanced
2009-10,1610612742,DAL,Dallas Mavericks,0020901212,2010-04-12T00:00:00,DAL @ LAC,W,48.0,125.3,127.2,99.4,103.3,26.0,23.9,0.822,3.7,26.6,0.275,0.696,0.5,0.109,0.608,0.64,94.0,91.5,76.25,92,0.635,1,1,1,1,145,96,946,124,12,39,6,1514,1306,1172,337,159,168,1515,207,teamgamelogs,2009-10,Advanced
2009-10,1610612750,MIN,Minnesota Timberwolves,0020901208,2010-04-12T00:00:00,MIN @ SAS,L,48.0,102.6,106.7,129.5,129.1,-26.9,-22.4,0.538,1.11,15.6,0.25,0.762,0.5,0.183,0.53,0.583,105.5,103.5,86.25,104,0.383,1,1231,1231,1231,145,1199,2394,2320,1436,1945,1453,1781,520,1172,1951,802,625,67,2154,teamgamelogs,2009-10,Advanced
2009-10,1610612758,SAC,Sacramento Kings,0020901211,2010-04-12T00:00:00,SAC vs. HOU,L,48.0,105.4,109.2,115.7,120.6,-10.3,-11.4,0.512,1.62,16.3,0.273,0.75,0.5,0.133,0.512,0.56,101.3,97.5,81.25,98,0.454,1,1231,1231,1231,145,976,2195,1950,1704,1002,1232,1536,618,1172,807,1040,944,495,1586,teamgamelogs,2009-10,Advanced
2009-10,1610612765,DET,Detroit Pistons,0020901204,2010-04-12T00:00:00,DET vs. TOR,L,48.0,110.1,109.0,120.6,124.7,-10.5,-15.7,0.541,2.0,16.5,0.267,0.727,0.462,0.112,0.5,0.544,90.1,89.0,74.17,89,0.416,1,1231,1231,1231,145,994,2324,2136,1419,510,1170,1602,894,1916,394,1141,1193,2009,1931,teamgamelogs,2009-10,Advanced
2009-10,1610612760,OKC,Oklahoma City Thunder,0020901210,2010-04-12T00:00:00,OKC @ POR,L,48.0,108.2,109.2,112.1,118.4,-4.0,-9.2,0.367,0.69,10.3,0.25,0.683,0.469,0.184,0.523,0.595,89.9,87.0,72.5,87,0.417,1,1231,1231,1231,145,972,2100,1812,2370,2413,2379,1781,1456,1808,1976,903,482,2231,1927,teamgamelogs,2009-10,Advanced
2009-10,1610612749,MIL,Milwaukee Bucks,0020901207,2010-04-12T00:00:00,MIL vs. ATL,L,48.0,102.7,109.1,119.7,118.2,-17.0,-9.1,0.556,5.0,16.1,0.305,0.692,0.459,0.045,0.446,0.478,90.2,88.0,73.33,88,0.394,1,1231,1231,1231,145,980,2086,1801,1276,8,1279,1134,1344,1965,4,1976,2116,2127,2094,teamgamelogs,2009-10,Advanced
2009-10,1610612764,WAS,Washington Wizards,0020901206,2010-04-12T00:00:00,WAS @ NYK,L,48.0,110.3,112.0,121.3,123.9,-11.0,-12.0,0.61,1.47,18.8,0.348,0.675,0.5,0.185,0.561,0.57,93.7,92.0,76.67,92,0.47,1,1231,1231,1231,145,750,2302,1977,799,1239,561,620,1546,1172,1990,446,790,1411,1469,teamgamelogs,2009-10,Advanced
2009-10,1610612754,IND,Indiana Pacers,0020901202,2010-04-12T00:00:00,IND vs. ORL,L,48.0,94.6,95.1,111.4,114.6,-16.8,-19.4,0.556,1.43,15.2,0.158,0.744,0.41,0.136,0.466,0.497,104.7,103.0,85.83,103,0.358,1,1231,1231,1231,145,2083,1891,2260,1276,1326,1587,2396,711,2366,905,1723,1900,89,2274,teamgamelogs,2009-10,Advanced
2009-10,1610612748,MIA,Miami Heat,0020901203,2010-04-12T00:00:00,MIA @ PHI,W,48.0,122.5,121.6,118.8,120.7,3.7,0.9,0.525,1.75,17.6,0.306,0.789,0.554,0.136,0.59,0.634,87.8,87.5,72.92,88,0.509,1,1,1,1,145,217,2200,1209,1575,797,869,1132,273,336,912,243,197,2167,1155,teamgamelogs,2009-10,Advanced
2009-10,1610612737,ATL,Atlanta Hawks,0020901207,2010-04-12T00:00:00,ATL @ MIL,W,48.0,119.7,118.2,102.7,109.1,17.0,9.1,0.436,1.42,14.5,0.308,0.695,0.541,0.136,0.574,0.605,90.2,88.0,73.33,88,0.606,1,1,1,1,145,369,1471,659,2152,1359,1740,1100,1324,495,912,339,395,2127,367,teamgamelogs,2009-10,Advanced
2009-10,1610612743,DEN,Denver Nuggets,0020901209,2010-04-12T00:00:00,DEN vs. MEM,W,48.0,120.4,121.8,94.5,101.0,25.9,20.8,0.6,2.67,17.3,0.3,0.656,0.495,0.089,0.523,0.59,104.5,100.5,83.75,101,0.648,1,1,1,1,145,214,738,173,863,183,964,1193,1785,1292,119,907,528,237,166,teamgamelogs,2009-10,Advanced
2009-10,1610612752,NYK,New York Knicks,0020901206,2010-04-12T00:00:00,NYK vs. WAS,W,48.0,121.3,123.9,110.3,112.0,11.0,12.0,0.415,1.31,14.0,0.325,0.652,0.5,0.141,0.581,0.626,93.7,92.0,76.67,92,0.53,1,1,1,1,145,157,1703,484,2247,1578,1870,910,1824,1172,1019,284,237,1411,992,teamgamelogs,2009-10,Advanced
2009-10,1610612755,PHI,Philadelphia 76ers,0020901203,2010-04-12T00:00:00,PHI vs. MIA,L,48.0,118.8,120.7,122.5,121.6,-3.7,-0.9,0.854,3.5,27.1,0.211,0.694,0.446,0.115,0.627,0.63,87.8,87.5,72.92,87,0.491,1,1231,1231,1231,145,258,2240,1252,3,46,3,2178,1328,2123,445,94,222,2167,1306,teamgamelogs,2009-10,Advanced
2009-10,1610612756,PHX,Phoenix Suns,0020901201,2010-04-11T00:00:00,PHX vs. HOU,W,48.0,112.9,116.0,102.8,108.2,10.1,7.8,0.5,1.75,15.8,0.265,0.673,0.469,0.12,0.547,0.587,102.9,99.0,82.5,100,0.517,1,1,1,1,145,492,1395,762,1728,797,1382,1624,1580,1802,524,606,569,343,1090,teamgamelogs,2009-10,Advanced
2009-10,1610612748,MIA,Miami Heat,0020901199,2010-04-11T00:00:00,MIA @ NYK,W,48.0,118.5,122.0,108.5,108.9,10.0,13.1,0.409,1.64,14.8,0.341,0.707,0.518,0.121,0.565,0.592,92.0,90.5,75.42,91,0.513,1,1,1,1,145,210,1457,417,2267,981,1680,697,1160,868,530,401,506,1721,1128,teamgamelogs,2009-10,Advanced
2009-10,1610612753,ORL,Orlando Magic,0020901195,2010-04-11T00:00:00,ORL @ CLE,W,48.0,107.3,110.1,98.8,102.2,8.5,7.9,0.763,2.07,22.3,0.295,0.596,0.458,0.157,0.538,0.561,92.2,89.5,74.58,89,0.605,1,1,1,1,145,907,855,757,65,497,107,1260,2272,1969,1419,701,923,1923,370,teamgamelogs,2009-10,Advanced
2009-10,1610612741,CHI,Chicago Bulls,0020901197,2010-04-11T00:00:00,CHI @ TOR,W,48.0,108.2,110.6,92.1,92.6,16.1,18.0,0.619,2.6,19.7,0.255,0.764,0.529,0.106,0.512,0.547,95.9,94.5,78.75,94,0.607,1,1,1,1,145,858,263,241,720,211,405,1751,506,674,298,1040,1158,971,362,teamgamelogs,2009-10,Advanced
2009-10,1610612747,LAL,Los Angeles Lakers,0020901196,2010-04-11T00:00:00,LAL vs. POR,L,48.0,98.7,104.8,106.3,108.3,-7.6,-3.6,0.514,3.17,16.1,0.327,0.696,0.5,0.071,0.454,0.472,87.4,84.0,70.0,84,0.498,1,1231,1231,1231,145,1376,1408,1401,1661,78,1297,852,1306,1172,33,1884,2166,2399,1243,teamgamelogs,2009-10,Advanced
2009-10,1610612750,MIN,Minnesota Timberwolves,0020901198,2010-04-11T00:00:00,MIN @ NOH,L,48.0,88.0,86.0,110.8,111.8,-22.8,-25.8,0.5,0.68,11.1,0.093,0.659,0.369,0.19,0.417,0.52,100.3,101.0,84.17,100,0.311,1,1231,1231,1231,145,2395,1688,2368,1728,2415,2317,2454,1765,2448,2085,2239,1578,201,2396,teamgamelogs,2009-10,Advanced
2009-10,1610612752,NYK,New York Knicks,0020901199,2010-04-11T00:00:00,NYK vs. MIA,L,48.0,108.5,108.9,118.5,122.0,-10.0,-13.1,0.758,1.67,19.8,0.293,0.659,0.482,0.167,0.5,0.574,92.0,90.5,75.42,90,0.487,1,1231,1231,1231,145,1000,2250,2044,76,913,383,1289,1745,1588,1636,1141,733,1721,1333,teamgamelogs,2009-10,Advanced
2009-10,1610612757,POR,Portland Trail Blazers,0020901196,2010-04-11T00:00:00,POR @ LAL,W,48.0,106.3,108.3,98.7,104.8,7.6,3.6,0.528,1.73,16.4,0.304,0.673,0.5,0.131,0.488,0.525,87.4,84.0,70.0,84,0.502,1,1,1,1,145,1046,1084,1060,1536,843,1216,1138,1595,1172,766,1396,1489,2399,1216,teamgamelogs,2009-10,Advanced
2009-10,1610612760,OKC,Oklahoma City Thunder,0020901200,2010-04-11T00:00:00,OKC @ GSW,L,48.0,110.8,113.6,117.1,117.6,-6.2,-4.1,0.568,1.79,16.2,0.429,0.767,0.566,0.136,0.466,0.511,104.0,102.5,85.42,103,0.452,1,1231,1231,1231,145,632,2053,1421,1176,751,1255,92,460,221,905,1715,1725,113,1612,teamgamelogs,2009-10,Advanced
2009-10,1610612740,NOH,New Orleans Hornets,0020901198,2010-04-11T00:00:00,NOH vs. MIN,W,48.0,110.8,111.8,88.0,86.0,22.8,25.8,0.698,1.5,21.0,0.341,0.907,0.631,0.196,0.549,0.607,100.3,101.0,84.17,102,0.689,1,1,1,1,145,768,65,93,251,1166,228,690,6,13,2162,577,381,201,64,teamgamelogs,2009-10,Advanced
