season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,endpoint,input_season,input_measure
2007-08,1610612738,BOS,Boston Celtics,0020701221,2008-04-16T00:00:00,BOS vs. NJN,W,48.0,0.817,0.183,0.552,0.229,0.229,0.086,0.219,0.181,0.324,0.517,0.483,0.875,0.125,0.595,0.405,1,1,1,1,129,754,1701,1901,1033,836,1734,706,848,1990,1237,1201,1330,1028,1134,1314,teamgamelogs,2007-08,Scoring
2007-08,1610612740,NOH,New Orleans Hornets,0020701227,2008-04-16T00:00:00,NOH @ DAL,L,48.0,0.843,0.157,0.673,0.184,0.153,0.143,0.173,0.092,0.49,0.455,0.545,0.6,0.4,0.474,0.526,1,1231,1231,1231,129,446,2001,656,1566,1632,815,1448,2149,352,1702,741,2215,177,2031,417,teamgamelogs,2007-08,Scoring
2007-08,1610612748,MIA,Miami Heat,0020701222,2008-04-16T00:00:00,MIA vs. ATL,W,48.0,0.598,0.402,0.531,0.265,0.372,0.124,0.097,0.106,0.265,0.733,0.267,0.571,0.429,0.682,0.318,1,1,1,1,129,2436,25,2053,655,55,1121,2333,1997,2324,99,2357,2266,157,479,1973,teamgamelogs,2007-08,Scoring
2007-08,1610612754,IND,Indiana Pacers,0020701220,2008-04-16T00:00:00,IND vs. NYK,W,48.0,0.782,0.218,0.5,0.167,0.25,0.083,0.25,0.114,0.333,0.576,0.424,1.0,0.0,0.682,0.318,1,1,1,1,129,1231,1224,2226,1761,616,1772,359,1897,1900,840,1605,1,1317,479,1973,teamgamelogs,2007-08,Scoring
2007-08,1610612752,NYK,New York Knicks,0020701220,2008-04-16T00:00:00,NYK @ IND,L,48.0,0.738,0.262,0.537,0.195,0.22,0.154,0.244,0.114,0.341,0.424,0.576,0.778,0.222,0.5,0.5,1,1231,1231,1231,129,1773,686,2022,1429,933,699,427,1895,1833,1905,545,1813,596,1852,529,teamgamelogs,2007-08,Scoring
2007-08,1610612760,SEA,Seattle SuperSonics,0020701230,2008-04-16T00:00:00,SEA @ GSW,W,48.0,0.894,0.106,0.746,0.381,0.119,0.23,0.135,0.111,0.365,0.574,0.426,1.0,0.0,0.615,0.385,1,1,1,1,129,114,2347,161,79,1984,149,2012,1929,1611,858,1602,1,1317,964,1483,teamgamelogs,2007-08,Scoring
2007-08,1610612751,NJN,New Jersey Nets,0020701221,2008-04-16T00:00:00,NJN @ BOS,L,48.0,0.732,0.268,0.489,0.255,0.255,0.053,0.255,0.138,0.234,0.87,0.13,1.0,0.0,0.903,0.097,1,1231,1231,1231,129,1832,627,2284,754,573,2165,311,1525,2399,4,2457,1,1317,2,2459,teamgamelogs,2007-08,Scoring
2007-08,1610612766,CHA,Charlotte Bobcats,0020701217,2008-04-16T00:00:00,CHA vs. PHI,W,48.0,0.785,0.215,0.678,0.157,0.157,0.104,0.165,0.078,0.522,0.718,0.282,1.0,0.0,0.756,0.244,1,1,1,1,129,1178,1273,615,1885,1592,1456,1586,2278,186,134,2325,1,1317,139,2321,teamgamelogs,2007-08,Scoring
2007-08,1610612759,SAS,San Antonio Spurs,0020701223,2008-04-16T00:00:00,SAS vs. UTA,W,48.0,0.768,0.232,0.606,0.202,0.22,0.183,0.174,0.202,0.404,0.515,0.485,1.0,0.0,0.61,0.39,1,1,1,1,129,1408,1049,1342,1343,920,419,1439,582,1193,1281,1163,1,1317,1008,1437,teamgamelogs,2007-08,Scoring
2007-08,1610612757,POR,Portland Trail Blazers,0020701229,2008-04-16T00:00:00,POR @ PHX,L,48.0,0.756,0.244,0.637,0.264,0.231,0.077,0.132,0.176,0.374,0.31,0.69,0.714,0.286,0.389,0.611,1,1231,1231,1231,129,1558,901,996,668,801,1861,2055,920,1519,2359,93,1993,395,2371,84,teamgamelogs,2007-08,Scoring
2007-08,1610612764,WAS,Washington Wizards,0020701218,2008-04-16T00:00:00,WAS @ ORL,L,48.0,0.789,0.211,0.771,0.434,0.145,0.181,0.084,0.084,0.337,0.5,0.5,1.0,0.0,0.556,0.444,1,1231,1231,1231,129,1113,1337,91,19,1726,433,2390,2222,1873,1319,1008,1,1317,1469,969,teamgamelogs,2007-08,Scoring
2007-08,1610612755,PHI,Philadelphia 76ers,0020701217,2008-04-16T00:00:00,PHI @ CHA,L,48.0,0.779,0.221,0.642,0.11,0.275,0.257,0.083,0.202,0.532,0.457,0.543,0.9,0.1,0.556,0.444,1,1231,1231,1231,129,1281,1178,957,2279,424,85,2397,582,143,1696,760,1212,1175,1469,969,teamgamelogs,2007-08,Scoring
2007-08,1610612763,MEM,Memphis Grizzlies,0020701228,2008-04-16T00:00:00,MEM @ DEN,L,48.0,0.65,0.35,0.559,0.144,0.324,0.189,0.117,0.135,0.414,0.71,0.29,0.75,0.25,0.721,0.279,1,1231,1231,1231,129,2352,109,1838,1999,171,377,2203,1574,1042,152,2305,1852,456,247,2208,teamgamelogs,2007-08,Scoring
2007-08,1610612741,CHI,Chicago Bulls,0020701225,2008-04-16T00:00:00,CHI vs. TOR,W,48.0,0.815,0.185,0.71,0.243,0.028,0.093,0.262,0.15,0.467,0.658,0.342,1.0,0.0,0.667,0.333,1,1,1,1,129,782,1672,366,860,2435,1625,271,1342,491,327,2130,1,1317,543,1858,teamgamelogs,2007-08,Scoring
2007-08,1610612742,DAL,Dallas Mavericks,0020701227,2008-04-16T00:00:00,DAL vs. NOH,W,48.0,0.697,0.303,0.523,0.27,0.27,0.216,0.207,0.081,0.252,0.379,0.621,1.0,0.0,0.538,0.462,1,1,1,1,129,2138,322,2105,618,451,216,886,2251,2363,2147,297,1,1317,1608,842,teamgamelogs,2007-08,Scoring
2007-08,1610612743,DEN,Denver Nuggets,0020701228,2008-04-16T00:00:00,DEN vs. MEM,W,48.0,0.726,0.274,0.617,0.133,0.175,0.358,0.208,0.108,0.483,0.568,0.432,0.857,0.143,0.614,0.386,1,1,1,1,129,1897,564,1212,2087,1397,8,862,1968,396,893,1562,1416,939,979,1479,teamgamelogs,2007-08,Scoring
2007-08,1610612739,CLE,Cleveland Cavaliers,0020701219,2008-04-16T00:00:00,CLE vs. DET,L,48.0,0.886,0.114,0.703,0.405,0.0,0.216,0.297,0.108,0.297,0.5,0.5,0.0,0.0,0.5,0.5,1,1231,1231,1231,129,146,2315,422,44,2440,216,102,1969,2178,1319,1008,2426,1317,1852,529,teamgamelogs,2007-08,Scoring
2007-08,1610612762,UTA,Utah Jazz,0020701223,2008-04-16T00:00:00,UTA @ SAS,L,48.0,0.852,0.148,0.725,0.35,0.075,0.075,0.2,0.213,0.375,0.621,0.379,0.5,0.5,0.613,0.387,1,1231,1231,1231,129,362,2092,278,158,2282,1887,980,469,1496,536,1911,2290,64,983,1467,teamgamelogs,2007-08,Scoring
2007-08,1610612737,ATL,Atlanta Hawks,0020701211,2008-04-15T00:00:00,ATL vs. ORL,L,48.0,0.795,0.205,0.667,0.286,0.171,0.086,0.162,0.162,0.381,0.629,0.371,1.0,0.0,0.683,0.317,1,1231,1231,1231,129,1024,1435,677,482,1437,1734,1651,1140,1426,485,1964,1,1317,470,1983,teamgamelogs,2007-08,Scoring
2007-08,1610612757,POR,Portland Trail Blazers,0020701215,2008-04-15T00:00:00,POR vs. MEM,W,48.0,0.679,0.321,0.496,0.283,0.345,0.062,0.159,0.133,0.212,0.714,0.286,0.846,0.154,0.756,0.244,1,1,1,1,129,2244,215,2247,504,114,2067,1700,1611,2424,137,2313,1503,926,134,2323,teamgamelogs,2007-08,Scoring
2007-08,1610612751,NJN,New Jersey Nets,0020701212,2008-04-15T00:00:00,NJN vs. CHA,W,53.0,0.707,0.293,0.5,0.054,0.241,0.196,0.259,0.152,0.446,0.821,0.179,1.0,0.0,0.865,0.135,1,1,1,1,21,2049,403,2226,2444,710,332,291,1306,693,13,2448,1,1317,7,2453,teamgamelogs,2007-08,Scoring
2007-08,1610612750,MIN,Minnesota Timberwolves,0020701213,2008-04-15T00:00:00,MIN @ DET,L,48.0,0.8,0.2,0.66,0.233,0.204,0.087,0.136,0.175,0.427,0.5,0.5,0.857,0.143,0.561,0.439,1,1231,1231,1231,129,960,1468,767,964,1080,1704,2005,935,886,1319,1008,1416,939,1431,1018,teamgamelogs,2007-08,Scoring
2007-08,1610612758,SAC,Sacramento Kings,0020701216,2008-04-15T00:00:00,SAC @ LAL,L,48.0,0.849,0.151,0.594,0.158,0.238,0.218,0.168,0.188,0.436,0.467,0.533,1.0,0.0,0.579,0.421,1,1231,1231,1231,129,394,2061,1462,1863,747,205,1541,764,800,1616,823,1,1317,1265,1178,teamgamelogs,2007-08,Scoring
2007-08,1610612753,ORL,Orlando Magic,0020701211,2008-04-15T00:00:00,ORL @ ATL,W,48.0,0.72,0.28,0.595,0.182,0.273,0.149,0.132,0.132,0.413,0.528,0.472,0.909,0.091,0.617,0.383,1,1,1,1,129,1962,497,1457,1591,431,763,2049,1628,1063,1165,1285,1175,1229,961,1498,teamgamelogs,2007-08,Scoring
2007-08,1610612763,MEM,Memphis Grizzlies,0020701215,2008-04-15T00:00:00,MEM @ POR,L,48.0,0.663,0.337,0.659,0.132,0.165,0.143,0.176,0.11,0.527,0.567,0.433,1.0,0.0,0.629,0.371,1,1231,1231,1231,129,2297,163,785,2111,1512,815,1408,1946,164,900,1543,1,1317,851,1596,teamgamelogs,2007-08,Scoring
2007-08,1610612746,LAC,Los Angeles Clippers,0020701214,2008-04-15T00:00:00,LAC @ NOH,L,48.0,0.806,0.194,0.609,0.239,0.196,0.13,0.196,0.022,0.37,0.643,0.357,1.0,0.0,0.706,0.294,1,1231,1231,1231,129,897,1560,1309,909,1174,1006,1059,2451,1557,400,2047,1,1317,325,2124,teamgamelogs,2007-08,Scoring
2007-08,1610612765,DET,Detroit Pistons,0020701213,2008-04-15T00:00:00,DET vs. MIN,W,48.0,0.823,0.177,0.574,0.243,0.183,0.157,0.243,0.052,0.33,0.606,0.394,0.571,0.429,0.6,0.4,1,1,1,1,129,691,1762,1683,858,1316,668,433,2404,1932,626,1820,2266,157,1072,1341,teamgamelogs,2007-08,Scoring
2007-08,1610612740,NOH,New Orleans Hornets,0020701214,2008-04-15T00:00:00,NOH vs. LAC,W,48.0,0.729,0.271,0.632,0.246,0.184,0.158,0.184,0.175,0.386,0.444,0.556,1.0,0.0,0.535,0.465,1,1,1,1,129,1858,599,1045,828,1294,651,1255,925,1367,1765,669,1,1317,1640,821,teamgamelogs,2007-08,Scoring
2007-08,1610612766,CHA,Charlotte Bobcats,0020701212,2008-04-15T00:00:00,CHA @ NJN,L,53.0,0.813,0.187,0.611,0.315,0.167,0.157,0.222,0.222,0.296,0.545,0.455,0.333,0.667,0.513,0.487,1,1231,1231,1231,21,809,1651,1280,301,1486,656,661,357,2184,1032,1410,2395,25,1813,639,teamgamelogs,2007-08,Scoring
2007-08,1610612747,LAL,Los Angeles Lakers,0020701216,2008-04-15T00:00:00,LAL vs. SAC,W,48.0,0.791,0.209,0.581,0.097,0.169,0.169,0.25,0.21,0.484,0.722,0.278,0.857,0.143,0.744,0.256,1,1,1,1,129,1099,1356,1622,2350,1468,535,359,502,390,124,2336,1416,939,152,2306,teamgamelogs,2007-08,Scoring
2007-08,1610612745,HOU,Houston Rockets,0020701208,2008-04-14T00:00:00,HOU @ UTA,L,48.0,0.629,0.371,0.375,0.104,0.313,0.083,0.313,0.156,0.271,0.556,0.444,0.8,0.2,0.643,0.357,1,1231,1231,1231,129,2396,64,2454,2310,211,1772,57,1233,2303,954,1477,1662,631,732,1717,teamgamelogs,2007-08,Scoring
2007-08,1610612759,SAS,San Antonio Spurs,0020701210,2008-04-14T00:00:00,SAS @ SAC,W,48.0,0.747,0.253,0.653,0.277,0.178,0.099,0.168,0.168,0.376,0.515,0.485,1.0,0.0,0.59,0.41,1,1,1,1,129,1655,797,844,555,1363,1530,1541,1035,1487,1281,1163,1,1317,1171,1281,teamgamelogs,2007-08,Scoring
2007-08,1610612748,MIA,Miami Heat,0020701203,2008-04-14T00:00:00,MIA @ TOR,L,48.0,0.691,0.309,0.56,0.293,0.36,0.093,0.08,0.107,0.267,0.524,0.476,0.889,0.111,0.633,0.367,1,1231,1231,1231,129,2180,278,1820,430,73,1627,2404,1989,2322,1185,1270,1267,1113,827,1632,teamgamelogs,2007-08,Scoring
2007-08,1610612761,TOR,Toronto Raptors,0020701203,2008-04-14T00:00:00,TOR vs. MIA,W,48.0,0.763,0.237,0.615,0.286,0.231,0.121,0.154,0.253,0.33,0.75,0.25,0.857,0.143,0.771,0.229,1,1,1,1,129,1465,989,1215,482,801,1162,1770,149,1951,68,2375,1416,939,95,2364,teamgamelogs,2007-08,Scoring
2007-08,1610612758,SAC,Sacramento Kings,0020701210,2008-04-14T00:00:00,SAC vs. SAS,L,48.0,0.868,0.132,0.735,0.327,0.061,0.102,0.204,0.214,0.408,0.444,0.556,1.0,0.0,0.474,0.526,1,1231,1231,1231,129,229,2226,209,257,2354,1491,936,449,1124,1765,669,1,1317,2031,417,teamgamelogs,2007-08,Scoring
2007-08,1610612756,PHX,Phoenix Suns,0020701209,2008-04-14T00:00:00,PHX vs. GSW,W,48.0,0.744,0.256,0.574,0.131,0.197,0.189,0.23,0.082,0.443,0.514,0.486,0.75,0.25,0.558,0.442,1,1,1,1,129,1683,770,1690,2115,1165,385,574,2245,721,1299,1154,1852,456,1459,993,teamgamelogs,2007-08,Scoring
2007-08,1610612752,NYK,New York Knicks,0020701206,2008-04-14T00:00:00,NYK vs. BOS,L,48.0,0.659,0.341,0.516,0.129,0.323,0.075,0.161,0.118,0.387,0.542,0.458,1.0,0.0,0.676,0.324,1,1231,1231,1231,129,2316,139,2152,2138,177,1883,1664,1842,1353,1060,1395,1,1317,498,1950,teamgamelogs,2007-08,Scoring
2007-08,1610612738,BOS,Boston Celtics,0020701206,2008-04-14T00:00:00,BOS @ NYK,W,48.0,0.792,0.208,0.606,0.263,0.212,0.03,0.182,0.192,0.343,0.267,0.733,0.714,0.286,0.351,0.649,1,1,1,1,129,1074,1371,1331,673,1007,2356,1288,698,1812,2417,43,1993,395,2418,43,teamgamelogs,2007-08,Scoring
2007-08,1610612762,UTA,Utah Jazz,0020701208,2008-04-14T00:00:00,UTA vs. HOU,W,48.0,0.792,0.208,0.648,0.286,0.086,0.133,0.267,0.124,0.362,0.529,0.471,1.0,0.0,0.568,0.432,1,1,1,1,129,1074,1371,907,482,2230,955,240,1766,1634,1148,1297,1,1317,1369,1071,teamgamelogs,2007-08,Scoring
2007-08,1610612744,GSW,Golden State Warriors,0020701209,2008-04-14T00:00:00,GSW @ PHX,L,48.0,0.779,0.221,0.621,0.19,0.259,0.198,0.121,0.181,0.431,0.361,0.639,0.8,0.2,0.457,0.543,1,1231,1231,1231,129,1284,1177,1157,1495,545,315,2174,846,851,2224,229,1662,631,2143,316,teamgamelogs,2007-08,Scoring
2007-08,1610612754,IND,Indiana Pacers,0020701205,2008-04-14T00:00:00,IND @ WAS,L,48.0,0.62,0.38,0.418,0.127,0.382,0.155,0.2,0.191,0.291,0.652,0.348,1.0,0.0,0.784,0.216,1,1231,1231,1231,129,2410,51,2433,2157,37,698,980,722,2213,360,2098,1,1317,68,2388,teamgamelogs,2007-08,Scoring
2007-08,1610612755,PHI,Philadelphia 76ers,0020701204,2008-04-14T00:00:00,PHI vs. CLE,L,48.0,0.901,0.099,0.822,0.289,0.033,0.222,0.144,0.222,0.533,0.324,0.676,1.0,0.0,0.342,0.658,1,1231,1231,1231,129,82,2377,21,462,2409,184,1900,357,140,2330,131,1,1317,2423,35,teamgamelogs,2007-08,Scoring
2007-08,1610612764,WAS,Washington Wizards,0020701205,2008-04-14T00:00:00,WAS vs. IND,W,48.0,0.747,0.253,0.513,0.154,0.333,0.06,0.154,0.137,0.359,0.367,0.633,0.846,0.154,0.512,0.488,1,1,1,1,129,1624,837,2174,1907,141,2088,1770,1555,1671,2200,252,1503,926,1834,621,teamgamelogs,2007-08,Scoring
2007-08,1610612749,MIL,Milwaukee Bucks,0020701207,2008-04-14T00:00:00,MIL vs. CHI,L,48.0,0.793,0.207,0.607,0.163,0.2,0.074,0.193,0.096,0.444,0.585,0.415,1.0,0.0,0.66,0.34,1,1231,1231,1231,129,1060,1399,1322,1819,1119,1898,1118,2112,697,777,1681,1,1317,604,1857,teamgamelogs,2007-08,Scoring
2007-08,1610612741,CHI,Chicago Bulls,0020701207,2008-04-14T00:00:00,CHI @ MIL,W,48.0,0.745,0.255,0.689,0.358,0.219,0.132,0.093,0.132,0.331,0.654,0.346,0.727,0.273,0.667,0.333,1,1,1,1,129,1671,789,533,141,947,982,2354,1626,1931,351,2102,1985,448,543,1858,teamgamelogs,2007-08,Scoring
2007-08,1610612739,CLE,Cleveland Cavaliers,0020701204,2008-04-14T00:00:00,CLE @ PHI,W,48.0,0.816,0.184,0.725,0.176,0.132,0.121,0.143,0.143,0.549,0.455,0.545,0.25,0.75,0.432,0.568,1,1,1,1,129,770,1683,273,1654,1851,1162,1914,1449,99,1702,741,2419,18,2243,215,teamgamelogs,2007-08,Scoring
2007-08,1610612739,CLE,Cleveland Cavaliers,0020701197,2008-04-13T00:00:00,CLE vs. MIA,W,48.0,0.811,0.189,0.524,0.143,0.214,0.107,0.262,0.143,0.381,0.636,0.364,1.0,0.0,0.714,0.286,1,1,1,1,129,830,1620,2097,2005,973,1411,270,1449,1426,433,2005,1,1317,275,2172,teamgamelogs,2007-08,Scoring
2007-08,1610612742,DAL,Dallas Mavericks,0020701202,2008-04-13T00:00:00,DAL @ SEA,L,48.0,0.753,0.247,0.611,0.358,0.221,0.084,0.168,0.021,0.253,0.552,0.448,1.0,0.0,0.639,0.361,1,1231,1231,1231,129,1582,877,1289,138,913,1759,1535,2454,2354,990,1456,1,1317,761,1679,teamgamelogs,2007-08,Scoring
2007-08,1610612760,SEA,Seattle SuperSonics,0020701202,2008-04-13T00:00:00,SEA vs. DAL,W,48.0,0.932,0.068,0.727,0.242,0.0,0.303,0.273,0.081,0.485,0.556,0.444,0.0,0.0,0.556,0.444,1,1,1,1,129,10,2451,255,866,2440,29,210,2253,384,954,1477,2426,1317,1469,969,teamgamelogs,2007-08,Scoring
2007-08,1610612747,LAL,Los Angeles Lakers,0020701198,2008-04-13T00:00:00,LAL vs. SAS,W,48.0,0.768,0.232,0.585,0.226,0.283,0.104,0.132,0.075,0.358,0.516,0.484,1.0,0.0,0.634,0.366,1,1,1,1,129,1404,1054,1574,1062,378,1467,2051,2296,1676,1261,1181,1,1317,814,1635,teamgamelogs,2007-08,Scoring
2007-08,1610612748,MIA,Miami Heat,0020701197,2008-04-13T00:00:00,MIA @ CLE,L,48.0,0.758,0.242,0.474,0.289,0.316,0.053,0.211,0.224,0.184,0.667,0.333,0.5,0.5,0.615,0.385,1,1231,1231,1231,129,1529,931,2347,455,199,2170,818,342,2445,272,2135,2290,64,964,1483,teamgamelogs,2007-08,Scoring
2007-08,1610612761,TOR,Toronto Raptors,0020701199,2008-04-13T00:00:00,TOR @ DET,L,48.0,0.807,0.193,0.786,0.357,0.107,0.071,0.107,0.19,0.429,0.697,0.303,1.0,0.0,0.722,0.278,1,1231,1231,1231,129,885,1572,62,142,2059,1942,2272,727,869,184,2275,1,1317,234,2216,teamgamelogs,2007-08,Scoring
2007-08,1610612759,SAS,San Antonio Spurs,0020701198,2008-04-13T00:00:00,SAS @ LAL,L,48.0,0.785,0.215,0.659,0.259,0.176,0.153,0.165,0.141,0.4,0.536,0.464,1.0,0.0,0.606,0.394,1,1231,1231,1231,129,1178,1273,804,717,1380,712,1615,1497,1200,1098,1348,1,1317,1033,1415,teamgamelogs,2007-08,Scoring
2007-08,1610612765,DET,Detroit Pistons,0020701199,2008-04-13T00:00:00,DET vs. TOR,W,48.0,0.846,0.154,0.769,0.33,0.099,0.165,0.132,0.154,0.44,0.343,0.657,0.667,0.333,0.368,0.632,1,1,1,1,129,422,2034,94,242,2123,585,2055,1268,758,2298,156,2068,247,2400,59,teamgamelogs,2007-08,Scoring
2007-08,1610612743,DEN,Denver Nuggets,0020701201,2008-04-13T00:00:00,DEN vs. HOU,W,48.0,0.776,0.224,0.613,0.162,0.189,0.387,0.198,0.171,0.45,0.559,0.441,0.857,0.143,0.61,0.39,1,1,1,1,129,1307,1146,1253,1828,1252,3,1019,989,643,947,1508,1416,939,1008,1437,teamgamelogs,2007-08,Scoring
2007-08,1610612741,CHI,Chicago Bulls,0020701200,2008-04-13T00:00:00,CHI vs. ORL,L,48.0,0.788,0.213,0.619,0.286,0.214,0.095,0.167,0.226,0.333,0.615,0.385,1.0,0.0,0.688,0.313,1,1231,1231,1231,129,1137,1314,1181,482,973,1588,1551,314,1900,562,1872,1,1317,435,2016,teamgamelogs,2007-08,Scoring
2007-08,1610612753,ORL,Orlando Magic,0020701200,2008-04-13T00:00:00,ORL @ CHI,W,48.0,0.609,0.391,0.442,0.135,0.317,0.019,0.24,0.106,0.308,0.652,0.348,0.909,0.091,0.735,0.265,1,1,1,1,129,2423,38,2398,2077,197,2425,462,2003,2104,360,2098,1175,1229,180,2272,teamgamelogs,2007-08,Scoring
2007-08,1610612745,HOU,Houston Rockets,0020701201,2008-04-13T00:00:00,HOU @ DEN,L,48.0,0.728,0.272,0.489,0.149,0.287,0.021,0.223,0.085,0.34,0.609,0.391,0.889,0.111,0.688,0.313,1,1231,1231,1231,129,1879,579,2284,1956,346,2401,648,2213,1844,612,1847,1267,1113,435,2016,teamgamelogs,2007-08,Scoring
2007-08,1610612754,IND,Indiana Pacers,0020701190,2008-04-12T00:00:00,IND vs. CHA,L,48.0,0.571,0.429,0.466,0.155,0.379,0.117,0.155,0.087,0.311,0.542,0.458,0.923,0.077,0.676,0.324,1,1231,1231,1231,129,2450,11,2361,1895,43,1236,1748,2194,2085,1060,1395,1140,1288,512,1939,teamgamelogs,2007-08,Scoring
2007-08,1610612766,CHA,Charlotte Bobcats,0020701190,2008-04-12T00:00:00,CHA @ IND,W,48.0,0.845,0.155,0.579,0.299,0.112,0.065,0.308,0.093,0.28,0.452,0.548,1.0,0.0,0.514,0.486,1,1,1,1,129,428,2024,1638,394,2030,2026,67,2136,2268,1722,729,1,1317,1777,664,teamgamelogs,2007-08,Scoring
2007-08,1610612751,NJN,New Jersey Nets,0020701192,2008-04-12T00:00:00,NJN @ MIL,W,48.0,0.738,0.263,0.631,0.144,0.27,0.135,0.099,0.261,0.486,0.743,0.257,0.8,0.2,0.756,0.244,1,1,1,1,129,1776,678,1052,1999,451,933,2319,117,377,88,2372,1662,631,139,2321,teamgamelogs,2007-08,Scoring
