season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,endpoint,input_season,input_measure
2007-08,1610612762,UTA,Utah Jazz,0020701223,2008-04-16T00:00:00,UTA @ SAS,L,48.0,0.395,0.235,0.167,0.314,0.652,0.377,0.143,0.161,1,1231,1231,1231,129,2323,1847,1653,1013,2427,1862,1349,68,teamgamelogs,2007-08,Four Factors
2007-08,1610612761,TOR,Toronto Raptors,0020701225,2008-04-16T00:00:00,TOR @ CHI,L,48.0,0.467,0.189,0.133,0.269,0.488,0.407,0.173,0.395,1,1231,1231,1231,129,1672,2185,835,1609,1094,2027,637,2212,teamgamelogs,2007-08,Four Factors
2007-08,1610612757,POR,Portland Trail Blazers,0020701229,2008-04-16T00:00:00,POR @ PHX,L,48.0,0.439,0.211,0.044,0.186,0.513,0.355,0.14,0.262,1,1231,1231,1231,129,2015,2037,2,2307,1495,1699,1416,753,teamgamelogs,2007-08,Four Factors
2007-08,1610612748,MIA,Miami Heat,0020701222,2008-04-16T00:00:00,MIA vs. ATL,W,48.0,0.554,0.163,0.087,0.308,0.494,0.372,0.143,0.283,1,1,1,1,129,450,2298,112,1094,1173,1828,1349,1015,teamgamelogs,2007-08,Four Factors
2007-08,1610612753,ORL,Orlando Magic,0020701218,2008-04-16T00:00:00,ORL vs. WAS,W,48.0,0.534,0.182,0.093,0.385,0.5,0.171,0.155,0.262,1,1,1,1,129,694,2214,165,293,1247,194,1051,753,teamgamelogs,2007-08,Four Factors
2007-08,1610612741,CHI,Chicago Bulls,0020701225,2008-04-16T00:00:00,CHI vs. TOR,W,48.0,0.488,0.407,0.173,0.395,0.467,0.189,0.133,0.269,1,1,1,1,129,1365,431,1817,240,783,276,1611,842,teamgamelogs,2007-08,Four Factors
2007-08,1610612746,LAC,Los Angeles Clippers,0020701226,2008-04-16T00:00:00,LAC @ HOU,L,48.0,0.393,0.227,0.182,0.271,0.457,0.152,0.068,0.345,1,1231,1231,1231,129,2333,1908,1963,1583,639,129,2428,1815,teamgamelogs,2007-08,Four Factors
2007-08,1610612763,MEM,Memphis Grizzlies,0020701228,2008-04-16T00:00:00,MEM @ DEN,L,48.0,0.476,0.155,0.116,0.177,0.5,0.337,0.124,0.236,1,1231,1231,1231,129,1545,2323,494,2341,1247,1548,1806,487,teamgamelogs,2007-08,Four Factors
2007-08,1610612737,ATL,Atlanta Hawks,0020701222,2008-04-16T00:00:00,ATL @ MIA,L,48.0,0.494,0.372,0.143,0.283,0.554,0.163,0.087,0.308,1,1231,1231,1231,129,1282,631,1081,1422,2010,161,2346,1349,teamgamelogs,2007-08,Four Factors
2007-08,1610612740,NOH,New Orleans Hornets,0020701214,2008-04-15T00:00:00,NOH vs. LAC,W,48.0,0.547,0.271,0.054,0.256,0.514,0.333,0.176,0.2,1,1,1,1,129,537,1535,8,1762,1511,1505,585,210,teamgamelogs,2007-08,Four Factors
2007-08,1610612758,SAC,Sacramento Kings,0020701216,2008-04-15T00:00:00,SAC @ LAL,L,48.0,0.488,0.233,0.204,0.286,0.541,0.419,0.147,0.34,1,1231,1231,1231,129,1339,1867,2221,1380,1854,2081,1252,1755,teamgamelogs,2007-08,Four Factors
2007-08,1610612737,ATL,Atlanta Hawks,0020701211,2008-04-15T00:00:00,ATL vs. ORL,L,48.0,0.5,0.25,0.165,0.327,0.64,0.268,0.122,0.189,1,1231,1231,1231,129,1124,1702,1631,856,2413,899,1828,168,teamgamelogs,2007-08,Four Factors
2007-08,1610612766,CHA,Charlotte Bobcats,0020701212,2008-04-15T00:00:00,CHA @ NJN,L,53.0,0.462,0.297,0.168,0.321,0.506,0.451,0.15,0.188,1,1231,1231,1231,21,1754,1280,1692,921,1371,2224,1190,155,teamgamelogs,2007-08,Four Factors
2007-08,1610612750,MIN,Minnesota Timberwolves,0020701213,2008-04-15T00:00:00,MIN @ DET,L,48.0,0.524,0.271,0.117,0.313,0.551,0.43,0.16,0.405,1,1231,1231,1231,129,840,1535,504,1030,1959,2131,936,2268,teamgamelogs,2007-08,Four Factors
2007-08,1610612753,ORL,Orlando Magic,0020701211,2008-04-15T00:00:00,ORL @ ATL,W,48.0,0.64,0.268,0.122,0.189,0.5,0.25,0.165,0.327,1,1,1,1,129,48,1553,625,2288,1247,733,814,1589,teamgamelogs,2007-08,Four Factors
2007-08,1610612763,MEM,Memphis Grizzlies,0020701215,2008-04-15T00:00:00,MEM @ POR,L,48.0,0.452,0.361,0.133,0.357,0.586,0.296,0.1,0.267,1,1231,1231,1231,129,1872,709,852,490,2225,1166,2210,807,teamgamelogs,2007-08,Four Factors
2007-08,1610612747,LAL,Los Angeles Lakers,0020701216,2008-04-15T00:00:00,LAL vs. SAC,W,48.0,0.541,0.419,0.147,0.34,0.488,0.233,0.204,0.286,1,1,1,1,129,603,377,1200,694,1115,589,239,1047,teamgamelogs,2007-08,Four Factors
2007-08,1610612757,POR,Portland Trail Blazers,0020701215,2008-04-15T00:00:00,POR vs. MEM,W,48.0,0.586,0.296,0.1,0.267,0.452,0.361,0.133,0.357,1,1,1,1,129,232,1283,234,1637,581,1748,1590,1956,teamgamelogs,2007-08,Four Factors
2007-08,1610612751,NJN,New Jersey Nets,0020701212,2008-04-15T00:00:00,NJN vs. CHA,W,53.0,0.506,0.451,0.15,0.188,0.462,0.297,0.168,0.321,1,1,1,1,21,1084,236,1267,2296,703,1179,768,1530,teamgamelogs,2007-08,Four Factors
2007-08,1610612746,LAC,Los Angeles Clippers,0020701214,2008-04-15T00:00:00,LAC @ NOH,L,48.0,0.514,0.333,0.176,0.2,0.547,0.271,0.054,0.256,1,1231,1231,1231,129,950,914,1867,2229,1923,920,2452,689,teamgamelogs,2007-08,Four Factors
2007-08,1610612765,DET,Detroit Pistons,0020701213,2008-04-15T00:00:00,DET vs. MIN,W,48.0,0.551,0.43,0.16,0.405,0.524,0.271,0.117,0.313,1,1,1,1,129,498,329,1505,193,1616,920,1950,1416,teamgamelogs,2007-08,Four Factors
2007-08,1610612752,NYK,New York Knicks,0020701206,2008-04-14T00:00:00,NYK vs. BOS,L,48.0,0.459,0.235,0.149,0.321,0.526,0.338,0.151,0.227,1,1231,1231,1231,129,1792,1842,1244,921,1655,1575,1160,409,teamgamelogs,2007-08,Four Factors
2007-08,1610612744,GSW,Golden State Warriors,0020701209,2008-04-14T00:00:00,GSW @ PHX,L,48.0,0.49,0.192,0.086,0.3,0.573,0.5,0.152,0.311,1,1231,1231,1231,129,1322,2170,109,1197,2141,2334,1120,1398,teamgamelogs,2007-08,Four Factors
2007-08,1610612745,HOU,Houston Rockets,0020701208,2008-04-14T00:00:00,HOU @ UTA,L,48.0,0.471,0.514,0.118,0.182,0.5,0.494,0.141,0.34,1,1231,1231,1231,129,1612,92,524,2316,1247,2328,1388,1755,teamgamelogs,2007-08,Four Factors
2007-08,1610612739,CLE,Cleveland Cavaliers,0020701204,2008-04-14T00:00:00,CLE @ PHI,W,48.0,0.513,0.276,0.2,0.333,0.475,0.259,0.133,0.319,1,1,1,1,129,960,1459,2183,740,903,834,1590,1498,teamgamelogs,2007-08,Four Factors
2007-08,1610612764,WAS,Washington Wizards,0020701205,2008-04-14T00:00:00,WAS vs. IND,W,48.0,0.521,0.316,0.149,0.474,0.557,0.405,0.121,0.152,1,1,1,1,129,876,1083,1238,32,2029,2012,1858,44,teamgamelogs,2007-08,Four Factors
2007-08,1610612756,PHX,Phoenix Suns,0020701209,2008-04-14T00:00:00,PHX vs. GSW,W,48.0,0.573,0.5,0.152,0.311,0.49,0.192,0.086,0.3,1,1,1,1,129,319,116,1338,1046,1138,288,2351,1228,teamgamelogs,2007-08,Four Factors
2007-08,1610612741,CHI,Chicago Bulls,0020701207,2008-04-14T00:00:00,CHI @ MIL,W,48.0,0.729,0.191,0.095,0.235,0.626,0.414,0.136,0.326,1,1,1,1,129,1,2174,182,1975,2388,2060,1523,1575,teamgamelogs,2007-08,Four Factors
2007-08,1610612758,SAC,Sacramento Kings,0020701210,2008-04-14T00:00:00,SAC vs. SAS,L,48.0,0.513,0.329,0.144,0.3,0.56,0.28,0.146,0.25,1,1231,1231,1231,129,960,973,1135,1197,2049,1032,1266,605,teamgamelogs,2007-08,Four Factors
2007-08,1610612755,PHI,Philadelphia 76ers,0020701204,2008-04-14T00:00:00,PHI vs. CLE,L,48.0,0.475,0.259,0.133,0.319,0.513,0.276,0.2,0.333,1,1231,1231,1231,129,1551,1620,852,949,1495,995,261,1637,teamgamelogs,2007-08,Four Factors
2007-08,1610612759,SAS,San Antonio Spurs,0020701210,2008-04-14T00:00:00,SAS @ SAC,W,48.0,0.56,0.28,0.146,0.25,0.513,0.329,0.144,0.3,1,1,1,1,129,408,1426,1179,1794,1495,1481,1305,1228,teamgamelogs,2007-08,Four Factors
2007-08,1610612762,UTA,Utah Jazz,0020701208,2008-04-14T00:00:00,UTA vs. HOU,W,48.0,0.5,0.494,0.141,0.34,0.471,0.514,0.118,0.182,1,1,1,1,129,1124,131,1056,694,847,2365,1924,136,teamgamelogs,2007-08,Four Factors
2007-08,1610612749,MIL,Milwaukee Bucks,0020701207,2008-04-14T00:00:00,MIL vs. CHI,L,48.0,0.626,0.414,0.136,0.326,0.729,0.191,0.095,0.235,1,1231,1231,1231,129,73,399,930,879,2460,285,2275,478,teamgamelogs,2007-08,Four Factors
2007-08,1610612738,BOS,Boston Celtics,0020701206,2008-04-14T00:00:00,BOS @ NYK,W,48.0,0.526,0.338,0.151,0.227,0.459,0.235,0.149,0.321,1,1,1,1,129,802,878,1280,2041,666,616,1209,1530,teamgamelogs,2007-08,Four Factors
2007-08,1610612754,IND,Indiana Pacers,0020701205,2008-04-14T00:00:00,IND @ WAS,L,48.0,0.557,0.405,0.121,0.152,0.521,0.316,0.149,0.474,1,1231,1231,1231,129,431,445,594,2416,1585,1372,1218,2429,teamgamelogs,2007-08,Four Factors
2007-08,1610612748,MIA,Miami Heat,0020701203,2008-04-14T00:00:00,MIA @ TOR,L,48.0,0.426,0.074,0.2,0.353,0.507,0.224,0.143,0.31,1,1231,1231,1231,129,2143,2452,2183,536,1404,523,1349,1375,teamgamelogs,2007-08,Four Factors
2007-08,1610612761,TOR,Toronto Raptors,0020701203,2008-04-14T00:00:00,TOR vs. MIA,W,48.0,0.507,0.224,0.143,0.31,0.426,0.074,0.2,0.353,1,1,1,1,129,1054,1931,1081,1070,316,7,261,1914,teamgamelogs,2007-08,Four Factors
2007-08,1610612739,CLE,Cleveland Cavaliers,0020701197,2008-04-13T00:00:00,CLE vs. MIA,W,48.0,0.419,0.419,0.151,0.353,0.455,0.333,0.143,0.116,1,1,1,1,129,2193,369,1306,536,613,1505,1349,11,teamgamelogs,2007-08,Four Factors
2007-08,1610612742,DAL,Dallas Mavericks,0020701202,2008-04-13T00:00:00,DAL @ SEA,L,48.0,0.444,0.213,0.097,0.315,0.409,0.386,0.065,0.286,1,1231,1231,1231,129,1959,2016,201,997,197,1911,2434,1047,teamgamelogs,2007-08,Four Factors
2007-08,1610612759,SAS,San Antonio Spurs,0020701198,2008-04-13T00:00:00,SAS @ LAL,L,48.0,0.449,0.304,0.1,0.2,0.561,0.207,0.144,0.341,1,1231,1231,1231,129,1902,1201,234,2229,2062,396,1305,1768,teamgamelogs,2007-08,Four Factors
2007-08,1610612753,ORL,Orlando Magic,0020701200,2008-04-13T00:00:00,ORL @ CHI,W,48.0,0.572,0.493,0.172,0.282,0.438,0.238,0.198,0.314,1,1,1,1,129,321,136,1778,1447,424,632,292,1432,teamgamelogs,2007-08,Four Factors
2007-08,1610612761,TOR,Toronto Raptors,0020701199,2008-04-13T00:00:00,TOR @ DET,L,48.0,0.452,0.145,0.135,0.271,0.506,0.192,0.159,0.286,1,1231,1231,1231,129,1872,2363,891,1583,1395,288,957,1047,teamgamelogs,2007-08,Four Factors
2007-08,1610612748,MIA,Miami Heat,0020701197,2008-04-13T00:00:00,MIA @ CLE,L,48.0,0.455,0.333,0.143,0.116,0.419,0.419,0.151,0.353,1,1231,1231,1231,129,1840,914,1081,2449,266,2085,1145,1914,teamgamelogs,2007-08,Four Factors
2007-08,1610612743,DEN,Denver Nuggets,0020701201,2008-04-13T00:00:00,DEN vs. HOU,W,48.0,0.524,0.353,0.139,0.24,0.397,0.304,0.167,0.333,1,1,1,1,129,840,770,1007,1913,142,1261,772,1637,teamgamelogs,2007-08,Four Factors
2007-08,1610612745,HOU,Houston Rockets,0020701201,2008-04-13T00:00:00,HOU @ DEN,L,48.0,0.397,0.304,0.167,0.333,0.524,0.353,0.139,0.24,1,1231,1231,1231,129,2318,1193,1653,740,1616,1687,1448,538,teamgamelogs,2007-08,Four Factors
2007-08,1610612760,SEA,Seattle SuperSonics,0020701202,2008-04-13T00:00:00,SEA vs. DAL,W,48.0,0.409,0.386,0.065,0.286,0.444,0.213,0.097,0.315,1,1,1,1,129,2262,549,24,1380,499,445,2253,1455,teamgamelogs,2007-08,Four Factors
2007-08,1610612747,LAL,Los Angeles Lakers,0020701198,2008-04-13T00:00:00,LAL vs. SAS,W,48.0,0.561,0.207,0.144,0.341,0.449,0.304,0.1,0.2,1,1,1,1,129,397,2060,1135,677,556,1252,2210,210,teamgamelogs,2007-08,Four Factors
2007-08,1610612765,DET,Detroit Pistons,0020701199,2008-04-13T00:00:00,DET vs. TOR,W,48.0,0.506,0.192,0.159,0.286,0.452,0.145,0.135,0.271,1,1,1,1,129,1063,2170,1493,1380,581,97,1553,860,teamgamelogs,2007-08,Four Factors
2007-08,1610612741,CHI,Chicago Bulls,0020701200,2008-04-13T00:00:00,CHI vs. ORL,L,48.0,0.438,0.238,0.198,0.314,0.572,0.493,0.172,0.282,1,1231,1231,1231,129,2027,1825,2160,1013,2140,2324,660,1005,teamgamelogs,2007-08,Four Factors
2007-08,1610612755,PHI,Philadelphia 76ers,0020701188,2008-04-12T00:00:00,PHI @ WAS,L,48.0,0.513,0.247,0.167,0.279,0.548,0.274,0.143,0.404,1,1231,1231,1231,129,967,1750,1653,1477,1929,963,1349,2258,teamgamelogs,2007-08,Four Factors
2007-08,1610612749,MIL,Milwaukee Bucks,0020701192,2008-04-12T00:00:00,MIL vs. NJN,L,48.0,0.588,0.441,0.226,0.306,0.625,0.138,0.149,0.229,1,1231,1231,1231,129,215,283,2370,1136,2380,82,1209,422,teamgamelogs,2007-08,Four Factors
2007-08,1610612754,IND,Indiana Pacers,0020701190,2008-04-12T00:00:00,IND vs. CHA,L,48.0,0.478,0.275,0.11,0.293,0.44,0.512,0.163,0.407,1,1231,1231,1231,129,1516,1485,387,1310,471,2355,858,2271,teamgamelogs,2007-08,Four Factors
2007-08,1610612743,DEN,Denver Nuggets,0020701193,2008-04-12T00:00:00,DEN @ UTA,L,48.0,0.5,0.548,0.162,0.213,0.603,0.276,0.102,0.25,1,1231,1231,1231,129,1124,59,1554,2162,2305,990,2193,605,teamgamelogs,2007-08,Four Factors
2007-08,1610612762,UTA,Utah Jazz,0020701193,2008-04-12T00:00:00,UTA vs. DEN,W,48.0,0.603,0.276,0.102,0.25,0.5,0.548,0.162,0.213,1,1,1,1,129,156,1467,264,1794,1247,2402,899,284,teamgamelogs,2007-08,Four Factors
2007-08,1610612763,MEM,Memphis Grizzlies,0020701191,2008-04-12T00:00:00,MEM vs. MIN,L,48.0,0.444,0.483,0.074,0.355,0.52,0.162,0.138,0.463,1,1231,1231,1231,129,1959,159,51,516,1575,154,1455,2418,teamgamelogs,2007-08,Four Factors
2007-08,1610612740,NOH,New Orleans Hornets,0020701194,2008-04-12T00:00:00,NOH @ SAC,L,48.0,0.401,0.326,0.168,0.291,0.532,0.256,0.17,0.133,1,1231,1231,1231,129,2293,989,1694,1334,1737,809,721,22,teamgamelogs,2007-08,Four Factors
2007-08,1610612746,LAC,Los Angeles Clippers,0020701196,2008-04-12T00:00:00,LAC @ GSW,L,48.0,0.494,0.437,0.124,0.269,0.522,0.374,0.086,0.216,1,1231,1231,1231,129,1233,299,653,1609,1598,1839,2351,309,teamgamelogs,2007-08,Four Factors
2007-08,1610612764,WAS,Washington Wizards,0020701188,2008-04-12T00:00:00,WAS vs. PHI,W,48.0,0.548,0.274,0.143,0.404,0.513,0.247,0.167,0.279,1,1,1,1,129,531,1492,1081,194,1490,706,772,966,teamgamelogs,2007-08,Four Factors
2007-08,1610612757,POR,Portland Trail Blazers,0020701195,2008-04-12T00:00:00,POR vs. DAL,W,48.0,0.627,0.253,0.105,0.235,0.544,0.288,0.093,0.333,1,1,1,1,129,68,1673,309,1975,1896,1093,2292,1637,teamgamelogs,2007-08,Four Factors
2007-08,1610612737,ATL,Atlanta Hawks,0020701189,2008-04-12T00:00:00,ATL vs. BOS,L,48.0,0.457,0.296,0.161,0.373,0.507,0.403,0.148,0.359,1,1231,1231,1231,129,1817,1283,1533,368,1423,2004,1227,1980,teamgamelogs,2007-08,Four Factors
2007-08,1610612742,DAL,Dallas Mavericks,0020701195,2008-04-12T00:00:00,DAL @ POR,L,48.0,0.544,0.288,0.093,0.333,0.627,0.253,0.105,0.235,1,1231,1231,1231,129,563,1360,165,740,2391,786,2147,478,teamgamelogs,2007-08,Four Factors
2007-08,1610612758,SAC,Sacramento Kings,0020701194,2008-04-12T00:00:00,SAC vs. NOH,W,48.0,0.532,0.256,0.17,0.133,0.401,0.326,0.168,0.291,1,1,1,1,129,720,1645,1734,2437,167,1464,760,1121,teamgamelogs,2007-08,Four Factors
2007-08,1610612738,BOS,Boston Celtics,0020701189,2008-04-12T00:00:00,BOS @ ATL,W,48.0,0.507,0.403,0.148,0.359,0.457,0.296,0.161,0.373,1,1,1,1,129,1036,457,1226,476,641,1166,923,2089,teamgamelogs,2007-08,Four Factors
2007-08,1610612766,CHA,Charlotte Bobcats,0020701190,2008-04-12T00:00:00,CHA @ IND,W,48.0,0.44,0.512,0.163,0.407,0.478,0.275,0.11,0.293,1,1,1,1,129,1989,105,1588,186,943,971,2068,1149,teamgamelogs,2007-08,Four Factors
2007-08,1610612751,NJN,New Jersey Nets,0020701192,2008-04-12T00:00:00,NJN @ MIL,W,48.0,0.625,0.138,0.149,0.229,0.588,0.441,0.226,0.306,1,1,1,1,129,74,2379,1244,2031,2244,2176,87,1314,teamgamelogs,2007-08,Four Factors
2007-08,1610612744,GSW,Golden State Warriors,0020701196,2008-04-12T00:00:00,GSW vs. LAC,W,48.0,0.522,0.374,0.086,0.216,0.494,0.437,0.124,0.269,1,1,1,1,129,861,621,109,2146,1225,2162,1808,842,teamgamelogs,2007-08,Four Factors
2007-08,1610612750,MIN,Minnesota Timberwolves,0020701191,2008-04-12T00:00:00,MIN @ MEM,W,48.0,0.52,0.162,0.138,0.463,0.444,0.483,0.074,0.355,1,1,1,1,129,886,2307,978,41,499,2301,2407,1943,teamgamelogs,2007-08,Four Factors
2007-08,1610612758,SAC,Sacramento Kings,0020701186,2008-04-11T00:00:00,SAC vs. POR,W,48.0,0.591,0.195,0.172,0.216,0.43,0.233,0.151,0.358,1,1,1,1,129,205,2155,1778,2142,356,589,1160,1972,teamgamelogs,2007-08,Four Factors
2007-08,1610612745,HOU,Houston Rockets,0020701184,2008-04-11T00:00:00,HOU vs. PHX,W,48.0,0.523,0.216,0.056,0.362,0.493,0.263,0.172,0.279,1,1,1,1,129,854,1997,13,440,1162,863,653,966,teamgamelogs,2007-08,Four Factors
2007-08,1610612754,IND,Indiana Pacers,0020701177,2008-04-11T00:00:00,IND @ PHI,W,48.0,0.488,0.084,0.202,0.213,0.353,0.221,0.112,0.279,1,1,1,1,129,1356,2448,2205,2162,23,500,2043,985,teamgamelogs,2007-08,Four Factors
2007-08,1610612740,NOH,New Orleans Hornets,0020701187,2008-04-11T00:00:00,NOH @ LAL,L,48.0,0.569,0.213,0.121,0.171,0.513,0.363,0.152,0.383,1,1231,1231,1231,129,348,2024,582,2357,1475,1755,1124,2140,teamgamelogs,2007-08,Four Factors
2007-08,1610612750,MIN,Minnesota Timberwolves,0020701178,2008-04-11T00:00:00,MIN @ ORL,W,48.0,0.5,0.235,0.138,0.347,0.592,0.263,0.151,0.171,1,1,1,1,129,1124,1842,978,614,2261,863,1160,97,teamgamelogs,2007-08,Four Factors
2007-08,1610612761,TOR,Toronto Raptors,0020701176,2008-04-11T00:00:00,TOR vs. NJN,W,48.0,0.532,0.474,0.1,0.341,0.438,0.272,0.121,0.3,1,1,1,1,129,720,176,234,677,437,935,1868,1228,teamgamelogs,2007-08,Four Factors
2007-08,1610612738,BOS,Boston Celtics,0020701180,2008-04-11T00:00:00,BOS vs. MIL,W,48.0,0.563,0.057,0.143,0.341,0.401,0.37,0.135,0.309,1,1,1,1,129,380,2458,1081,677,169,1820,1553,1369,teamgamelogs,2007-08,Four Factors
2007-08,1610612756,PHX,Phoenix Suns,0020701184,2008-04-11T00:00:00,PHX @ HOU,L,48.0,0.493,0.263,0.172,0.279,0.523,0.216,0.056,0.362,1,1231,1231,1231,129,1295,1591,1802,1477,1607,456,2446,2010,teamgamelogs,2007-08,Four Factors
2007-08,1610612747,LAL,Los Angeles Lakers,0020701187,2008-04-11T00:00:00,LAL vs. NOH,W,48.0,0.513,0.363,0.152,0.383,0.569,0.213,0.121,0.171,1,1,1,1,129,982,695,1325,309,2109,432,1868,97,teamgamelogs,2007-08,Four Factors
2007-08,1610612748,MIA,Miami Heat,0020701182,2008-04-11T00:00:00,MIA vs. MEM,L,48.0,0.432,0.205,0.146,0.393,0.474,0.449,0.124,0.353,1,1231,1231,1231,129,2090,2084,1179,252,887,2215,1814,1914,teamgamelogs,2007-08,Four Factors
