season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,endpoint,input_season,input_measure
2009-10,1610612762,UTA,Utah Jazz,0020901230,2010-04-14T00:00:00,UTA vs. PHX,L,48.0,0.419,0.3,0.198,0.294,0.541,0.365,0.156,0.2,1,1231,1231,1231,145,2220,1193,2182,1271,1786,1857,1054,192,teamgamelogs,2009-10,Four Factors
2009-10,1610612765,DET,Detroit Pistons,0020901223,2010-04-14T00:00:00,DET @ MIN,W,48.0,0.506,0.38,0.141,0.386,0.513,0.312,0.187,0.325,1,1,1,1,145,1094,516,1019,282,1453,1384,420,1546,teamgamelogs,2009-10,Four Factors
2009-10,1610612753,ORL,Orlando Magic,0020901225,2010-04-14T00:00:00,ORL vs. PHI,W,48.0,0.665,0.244,0.129,0.324,0.554,0.289,0.087,0.256,1,1,1,1,145,24,1740,706,918,1938,1151,2359,711,teamgamelogs,2009-10,Four Factors
2009-10,1610612750,MIN,Minnesota Timberwolves,0020901223,2010-04-14T00:00:00,MIN vs. DET,L,48.0,0.513,0.312,0.187,0.325,0.506,0.38,0.141,0.386,1,1231,1231,1231,145,1001,1072,2031,910,1363,1943,1426,2167,teamgamelogs,2009-10,Four Factors
2009-10,1610612737,ATL,Atlanta Hawks,0020901217,2010-04-14T00:00:00,ATL vs. CLE,W,48.0,0.557,0.215,0.2,0.316,0.432,0.493,0.158,0.25,1,1,1,1,145,494,1990,2196,1011,350,2350,998,618,teamgamelogs,2009-10,Four Factors
2009-10,1610612755,PHI,Philadelphia 76ers,0020901225,2010-04-14T00:00:00,PHI @ ORL,L,48.0,0.554,0.289,0.087,0.256,0.665,0.244,0.129,0.324,1,1231,1231,1231,145,519,1300,99,1730,2437,712,1737,1543,teamgamelogs,2009-10,Four Factors
2009-10,1610612760,OKC,Oklahoma City Thunder,0020901224,2010-04-14T00:00:00,OKC vs. MEM,W,48.0,0.595,0.316,0.147,0.275,0.465,0.388,0.105,0.327,1,1,1,1,145,226,1025,1186,1514,711,1995,2170,1580,teamgamelogs,2009-10,Four Factors
2009-10,1610612766,CHA,Charlotte Bobcats,0020901219,2010-04-14T00:00:00,CHA vs. CHI,L,48.0,0.419,0.325,0.143,0.32,0.513,0.329,0.198,0.381,1,1231,1231,1231,145,2220,943,1045,949,1461,1535,280,2130,teamgamelogs,2009-10,Four Factors
2009-10,1610612738,BOS,Boston Celtics,0020901218,2010-04-14T00:00:00,BOS vs. MIL,L,48.0,0.526,0.276,0.102,0.227,0.57,0.304,0.092,0.273,1,1231,1231,1231,145,854,1434,249,2040,2091,1301,2322,894,teamgamelogs,2009-10,Four Factors
2009-10,1610612739,CLE,Cleveland Cavaliers,0020901217,2010-04-14T00:00:00,CLE @ ATL,L,48.0,0.432,0.493,0.158,0.25,0.557,0.215,0.2,0.316,1,1231,1231,1231,145,2109,110,1434,1781,1962,467,244,1435,teamgamelogs,2009-10,Four Factors
2009-10,1610612763,MEM,Memphis Grizzlies,0020901224,2010-04-14T00:00:00,MEM @ OKC,L,48.0,0.465,0.388,0.105,0.327,0.595,0.316,0.147,0.275,1,1231,1231,1231,145,1743,464,284,867,2235,1422,1256,934,teamgamelogs,2009-10,Four Factors
2009-10,1610612752,NYK,New York Knicks,0020901226,2010-04-14T00:00:00,NYK @ TOR,L,48.0,0.517,0.289,0.155,0.389,0.694,0.313,0.113,0.233,1,1231,1231,1231,145,973,1311,1361,267,2454,1391,2038,480,teamgamelogs,2009-10,Four Factors
2009-10,1610612749,MIL,Milwaukee Bucks,0020901218,2010-04-14T00:00:00,MIL @ BOS,W,48.0,0.57,0.304,0.092,0.273,0.526,0.276,0.102,0.227,1,1,1,1,145,368,1151,133,1536,1600,1024,2208,405,teamgamelogs,2009-10,Four Factors
2009-10,1610612757,POR,Portland Trail Blazers,0020901229,2010-04-14T00:00:00,POR vs. GSW,L,48.0,0.563,0.276,0.137,0.244,0.568,0.352,0.078,0.229,1,1231,1231,1231,145,427,1438,938,1860,2082,1770,2404,431,teamgamelogs,2009-10,Four Factors
2009-10,1610612738,BOS,Boston Celtics,0020901213,2010-04-13T00:00:00,BOS @ CHI,L,48.0,0.469,0.3,0.1,0.224,0.512,0.289,0.111,0.313,1,1231,1231,1231,145,1682,1193,219,2072,1423,1151,2078,1396,teamgamelogs,2009-10,Four Factors
2009-10,1610612762,UTA,Utah Jazz,0020901214,2010-04-13T00:00:00,UTA @ GSW,W,48.0,0.512,0.235,0.216,0.34,0.423,0.333,0.137,0.164,1,1,1,1,145,1040,1827,2328,717,274,1574,1513,76,teamgamelogs,2009-10,Four Factors
2009-10,1610612756,PHX,Phoenix Suns,0020901216,2010-04-13T00:00:00,PHX vs. DEN,W,48.0,0.625,0.425,0.141,0.381,0.454,0.216,0.065,0.328,1,1,1,1,145,100,301,1019,323,572,475,2441,1620,teamgamelogs,2009-10,Four Factors
2009-10,1610612744,GSW,Golden State Warriors,0020901214,2010-04-13T00:00:00,GSW vs. UTA,L,48.0,0.423,0.333,0.137,0.164,0.512,0.235,0.216,0.34,1,1231,1231,1231,145,2184,837,938,2384,1417,624,132,1726,teamgamelogs,2009-10,Four Factors
2009-10,1610612747,LAL,Los Angeles Lakers,0020901215,2010-04-13T00:00:00,LAL vs. SAC,W,48.0,0.536,0.253,0.176,0.386,0.506,0.156,0.13,0.408,1,1,1,1,145,725,1660,1832,282,1331,120,1696,2296,teamgamelogs,2009-10,Four Factors
2009-10,1610612758,SAC,Sacramento Kings,0020901215,2010-04-13T00:00:00,SAC @ LAL,L,48.0,0.506,0.156,0.13,0.408,0.536,0.253,0.176,0.386,1,1231,1231,1231,145,1128,2340,742,163,1732,795,613,2167,teamgamelogs,2009-10,Four Factors
2009-10,1610612743,DEN,Denver Nuggets,0020901216,2010-04-13T00:00:00,DEN @ PHX,L,48.0,0.454,0.216,0.065,0.328,0.625,0.425,0.141,0.381,1,1231,1231,1231,145,1889,1985,19,840,2357,2157,1426,2130,teamgamelogs,2009-10,Four Factors
2009-10,1610612741,CHI,Chicago Bulls,0020901213,2010-04-13T00:00:00,CHI vs. BOS,W,48.0,0.512,0.289,0.111,0.313,0.469,0.3,0.1,0.224,1,1,1,1,145,1032,1300,364,1054,776,1260,2230,383,teamgamelogs,2009-10,Four Factors
2009-10,1610612764,WAS,Washington Wizards,0020901206,2010-04-12T00:00:00,WAS @ NYK,L,48.0,0.561,0.232,0.185,0.348,0.581,0.313,0.141,0.325,1,1231,1231,1231,145,446,1874,1990,620,2172,1391,1426,1546,teamgamelogs,2009-10,Four Factors
2009-10,1610612753,ORL,Orlando Magic,0020901202,2010-04-12T00:00:00,ORL @ IND,W,48.0,0.558,0.558,0.165,0.256,0.466,0.273,0.136,0.158,1,1,1,1,145,471,37,1630,1730,735,983,1550,61,teamgamelogs,2009-10,Four Factors
2009-10,1610612754,IND,Indiana Pacers,0020901202,2010-04-12T00:00:00,IND vs. ORL,L,48.0,0.466,0.273,0.136,0.158,0.558,0.558,0.165,0.256,1,1231,1231,1231,145,1723,1470,905,2396,1986,2424,827,711,teamgamelogs,2009-10,Four Factors
2009-10,1610612765,DET,Detroit Pistons,0020901204,2010-04-12T00:00:00,DET vs. TOR,L,48.0,0.5,0.291,0.112,0.267,0.66,0.213,0.157,0.273,1,1231,1231,1231,145,1141,1275,394,1602,2428,451,1028,894,teamgamelogs,2009-10,Four Factors
2009-10,1610612758,SAC,Sacramento Kings,0020901211,2010-04-12T00:00:00,SAC vs. HOU,L,48.0,0.512,0.282,0.133,0.273,0.566,0.277,0.144,0.25,1,1231,1231,1231,145,1040,1368,807,1536,2067,1029,1343,618,teamgamelogs,2009-10,Four Factors
2009-10,1610612748,MIA,Miami Heat,0020901203,2010-04-12T00:00:00,MIA @ PHI,W,48.0,0.59,0.389,0.136,0.306,0.627,0.253,0.115,0.211,1,1,1,1,145,243,462,912,1132,2366,807,2008,273,teamgamelogs,2009-10,Four Factors
2009-10,1610612761,TOR,Toronto Raptors,0020901204,2010-04-12T00:00:00,TOR @ DET,W,48.0,0.66,0.213,0.157,0.273,0.5,0.291,0.112,0.267,1,1,1,1,145,32,2009,1419,1536,1228,1178,2056,838,teamgamelogs,2009-10,Four Factors
2009-10,1610612757,POR,Portland Trail Blazers,0020901210,2010-04-12T00:00:00,POR vs. OKC,W,48.0,0.519,0.338,0.092,0.317,0.523,0.563,0.184,0.25,1,1,1,1,145,944,809,133,995,1558,2428,478,618,teamgamelogs,2009-10,Four Factors
2009-10,1610612745,HOU,Houston Rockets,0020901211,2010-04-12T00:00:00,HOU @ SAC,W,48.0,0.566,0.277,0.144,0.25,0.512,0.282,0.133,0.273,1,1,1,1,145,393,1420,1098,1781,1417,1086,1639,894,teamgamelogs,2009-10,Four Factors
2009-10,1610612760,OKC,Oklahoma City Thunder,0020901210,2010-04-12T00:00:00,OKC @ POR,L,48.0,0.523,0.563,0.184,0.25,0.519,0.338,0.092,0.317,1,1231,1231,1231,145,903,33,1976,1781,1515,1642,2322,1456,teamgamelogs,2009-10,Four Factors
2009-10,1610612743,DEN,Denver Nuggets,0020901209,2010-04-12T00:00:00,DEN vs. MEM,W,48.0,0.523,0.448,0.089,0.3,0.402,0.391,0.13,0.344,1,1,1,1,145,907,210,119,1193,123,2006,1720,1785,teamgamelogs,2009-10,Four Factors
2009-10,1610612751,NJN,New Jersey Nets,0020901205,2010-04-12T00:00:00,NJN vs. CHA,L,48.0,0.416,0.281,0.115,0.309,0.511,0.195,0.156,0.341,1,1231,1231,1231,145,2246,1382,434,1093,1411,317,1054,1745,teamgamelogs,2009-10,Four Factors
2009-10,1610612750,MIN,Minnesota Timberwolves,0020901208,2010-04-12T00:00:00,MIN @ SAS,L,48.0,0.53,0.366,0.183,0.25,0.667,0.469,0.136,0.238,1,1231,1231,1231,145,802,594,1951,1781,2439,2296,1550,520,teamgamelogs,2009-10,Four Factors
2009-10,1610612755,PHI,Philadelphia 76ers,0020901203,2010-04-12T00:00:00,PHI vs. MIA,L,48.0,0.627,0.253,0.115,0.211,0.59,0.389,0.136,0.306,1,1231,1231,1231,145,94,1648,445,2178,2216,1998,1537,1328,teamgamelogs,2009-10,Four Factors
2009-10,1610612759,SAS,San Antonio Spurs,0020901208,2010-04-12T00:00:00,SAS vs. MIN,W,48.0,0.667,0.469,0.136,0.238,0.53,0.366,0.183,0.25,1,1,1,1,145,19,164,905,1931,1652,1863,509,618,teamgamelogs,2009-10,Four Factors
2009-10,1610612766,CHA,Charlotte Bobcats,0020901205,2010-04-12T00:00:00,CHA @ NJN,W,48.0,0.511,0.195,0.156,0.341,0.416,0.281,0.115,0.309,1,1,1,1,145,1047,2138,1392,697,214,1078,2017,1362,teamgamelogs,2009-10,Four Factors
2009-10,1610612737,ATL,Atlanta Hawks,0020901207,2010-04-12T00:00:00,ATL @ MIL,W,48.0,0.574,0.365,0.136,0.308,0.446,0.183,0.045,0.305,1,1,1,1,145,339,599,912,1100,483,248,2456,1324,teamgamelogs,2009-10,Four Factors
2009-10,1610612763,MEM,Memphis Grizzlies,0020901209,2010-04-12T00:00:00,MEM @ DEN,L,48.0,0.402,0.391,0.13,0.344,0.523,0.448,0.089,0.3,1,1231,1231,1231,145,2336,453,727,674,1553,2251,2340,1247,teamgamelogs,2009-10,Four Factors
2009-10,1610612752,NYK,New York Knicks,0020901206,2010-04-12T00:00:00,NYK vs. WAS,W,48.0,0.581,0.313,0.141,0.325,0.561,0.232,0.185,0.348,1,1,1,1,145,284,1063,1019,910,2013,583,450,1824,teamgamelogs,2009-10,Four Factors
2009-10,1610612742,DAL,Dallas Mavericks,0020901212,2010-04-12T00:00:00,DAL @ LAC,W,48.0,0.608,0.229,0.109,0.275,0.494,0.181,0.176,0.304,1,1,1,1,145,159,1894,337,1514,1186,227,613,1306,teamgamelogs,2009-10,Four Factors
2009-10,1610612746,LAC,Los Angeles Clippers,0020901212,2010-04-12T00:00:00,LAC vs. DAL,L,48.0,0.494,0.181,0.176,0.304,0.608,0.229,0.109,0.275,1,1231,1231,1231,145,1266,2227,1832,1138,2301,554,2111,934,teamgamelogs,2009-10,Four Factors
2009-10,1610612749,MIL,Milwaukee Bucks,0020901207,2010-04-12T00:00:00,MIL vs. ATL,L,48.0,0.446,0.183,0.045,0.305,0.574,0.365,0.136,0.308,1,1231,1231,1231,145,1976,2212,4,1134,2119,1857,1537,1344,teamgamelogs,2009-10,Four Factors
2009-10,1610612745,HOU,Houston Rockets,0020901201,2010-04-11T00:00:00,HOU @ PHX,L,48.0,0.518,0.271,0.184,0.327,0.547,0.337,0.12,0.265,1,1231,1231,1231,145,961,1487,1964,867,1852,1632,1933,828,teamgamelogs,2009-10,Four Factors
2009-10,1610612761,TOR,Toronto Raptors,0020901197,2010-04-11T00:00:00,TOR vs. CHI,L,48.0,0.439,0.167,0.084,0.236,0.512,0.271,0.106,0.255,1,1231,1231,1231,145,2040,2301,82,1950,1417,966,2151,704,teamgamelogs,2009-10,Four Factors
2009-10,1610612741,CHI,Chicago Bulls,0020901197,2010-04-11T00:00:00,CHI @ TOR,W,48.0,0.512,0.271,0.106,0.255,0.439,0.167,0.084,0.236,1,1,1,1,145,1040,1487,298,1751,419,152,2376,506,teamgamelogs,2009-10,Four Factors
2009-10,1610612747,LAL,Los Angeles Lakers,0020901196,2010-04-11T00:00:00,LAL vs. POR,L,48.0,0.454,0.161,0.071,0.327,0.488,0.188,0.131,0.304,1,1231,1231,1231,145,1884,2318,33,852,1064,271,1689,1306,teamgamelogs,2009-10,Four Factors
2009-10,1610612757,POR,Portland Trail Blazers,0020901196,2010-04-11T00:00:00,POR @ LAL,W,48.0,0.488,0.188,0.131,0.304,0.454,0.161,0.071,0.327,1,1,1,1,145,1396,2188,766,1138,575,140,2427,1595,teamgamelogs,2009-10,Four Factors
2009-10,1610612753,ORL,Orlando Magic,0020901195,2010-04-11T00:00:00,ORL @ CLE,W,48.0,0.538,0.241,0.157,0.295,0.446,0.277,0.156,0.404,1,1,1,1,145,701,1778,1419,1260,479,1029,1070,2272,teamgamelogs,2009-10,Four Factors
2009-10,1610612739,CLE,Cleveland Cavaliers,0020901195,2010-04-11T00:00:00,CLE vs. ORL,L,48.0,0.446,0.277,0.156,0.404,0.538,0.241,0.157,0.295,1,1231,1231,1231,145,1979,1420,1380,183,1755,675,1028,1191,teamgamelogs,2009-10,Four Factors
2009-10,1610612750,MIN,Minnesota Timberwolves,0020901198,2010-04-11T00:00:00,MIN @ NOH,L,48.0,0.417,0.576,0.19,0.093,0.549,0.329,0.196,0.341,1,1231,1231,1231,145,2239,27,2085,2454,1882,1553,295,1765,teamgamelogs,2009-10,Four Factors
2009-10,1610612740,NOH,New Orleans Hornets,0020901198,2010-04-11T00:00:00,NOH vs. MIN,W,48.0,0.549,0.329,0.196,0.341,0.417,0.576,0.19,0.093,1,1,1,1,145,577,902,2162,690,216,2434,373,6,teamgamelogs,2009-10,Four Factors
2009-10,1610612756,PHX,Phoenix Suns,0020901201,2010-04-11T00:00:00,PHX vs. HOU,W,48.0,0.547,0.337,0.12,0.265,0.518,0.271,0.184,0.327,1,1,1,1,145,606,827,524,1624,1498,966,486,1580,teamgamelogs,2009-10,Four Factors
2009-10,1610612744,GSW,Golden State Warriors,0020901200,2010-04-11T00:00:00,GSW vs. OKC,W,48.0,0.58,0.407,0.147,0.233,0.466,0.231,0.136,0.429,1,1,1,1,145,294,377,1177,1981,746,574,1550,2358,teamgamelogs,2009-10,Four Factors
2009-10,1610612748,MIA,Miami Heat,0020901199,2010-04-11T00:00:00,MIA @ NYK,W,48.0,0.565,0.262,0.121,0.341,0.5,0.384,0.167,0.293,1,1,1,1,145,401,1579,530,697,1228,1960,787,1160,teamgamelogs,2009-10,Four Factors
2009-10,1610612760,OKC,Oklahoma City Thunder,0020901200,2010-04-11T00:00:00,OKC @ GSW,L,48.0,0.466,0.231,0.136,0.429,0.58,0.407,0.147,0.233,1,1231,1231,1231,145,1715,1881,905,92,2164,2080,1276,460,teamgamelogs,2009-10,Four Factors
2009-10,1610612752,NYK,New York Knicks,0020901199,2010-04-11T00:00:00,NYK vs. MIA,L,48.0,0.5,0.384,0.167,0.293,0.565,0.262,0.121,0.341,1,1231,1231,1231,145,1141,493,1636,1289,2059,876,1913,1745,teamgamelogs,2009-10,Four Factors
2009-10,1610612766,CHA,Charlotte Bobcats,0020901187,2010-04-10T00:00:00,CHA vs. DET,W,48.0,0.592,0.4,0.174,0.313,0.494,0.329,0.119,0.354,1,1,1,1,145,234,408,1812,1054,1160,1543,1952,1896,teamgamelogs,2009-10,Four Factors
2009-10,1610612764,WAS,Washington Wizards,0020901189,2010-04-10T00:00:00,WAS vs. ATL,L,48.0,0.551,0.152,0.198,0.375,0.601,0.243,0.138,0.25,1,1231,1231,1231,145,557,2352,2167,365,2266,704,1503,618,teamgamelogs,2009-10,Four Factors
2009-10,1610612763,MEM,Memphis Grizzlies,0020901190,2010-04-10T00:00:00,MEM vs. PHI,L,48.0,0.514,0.594,0.165,0.195,0.651,0.128,0.143,0.25,1,1231,1231,1231,145,981,20,1617,2280,2416,57,1368,618,teamgamelogs,2009-10,Four Factors
2009-10,1610612754,IND,Indiana Pacers,0020901188,2010-04-10T00:00:00,IND vs. NJN,W,48.0,0.587,0.209,0.129,0.349,0.537,0.207,0.207,0.415,1,1,1,1,145,257,2039,706,609,1741,394,194,2323,teamgamelogs,2009-10,Four Factors
2009-10,1610612759,SAS,San Antonio Spurs,0020901192,2010-04-10T00:00:00,SAS @ DEN,W,48.0,0.5,0.608,0.186,0.386,0.432,0.419,0.167,0.204,1,1,1,1,145,1141,15,2013,282,359,2130,787,226,teamgamelogs,2009-10,Four Factors
2009-10,1610612742,DAL,Dallas Mavericks,0020901193,2010-04-10T00:00:00,DAL @ SAC,W,48.0,0.614,0.43,0.113,0.256,0.494,0.341,0.133,0.326,1,1,1,1,145,136,279,407,1718,1199,1675,1639,1564,teamgamelogs,2009-10,Four Factors
2009-10,1610612744,GSW,Golden State Warriors,0020901194,2010-04-10T00:00:00,GSW @ LAC,L,48.0,0.478,0.228,0.108,0.203,0.536,0.325,0.176,0.267,1,1231,1231,1231,145,1538,1908,331,2238,1732,1519,600,838,teamgamelogs,2009-10,Four Factors
2009-10,1610612737,ATL,Atlanta Hawks,0020901189,2010-04-10T00:00:00,ATL @ WAS,W,48.0,0.601,0.243,0.138,0.25,0.551,0.152,0.198,0.375,1,1,1,1,145,194,1755,950,1781,1904,108,291,2075,teamgamelogs,2009-10,Four Factors
2009-10,1610612738,BOS,Boston Celtics,0020901191,2010-04-10T00:00:00,BOS @ MIL,W,48.0,0.493,0.467,0.105,0.31,0.449,0.308,0.126,0.327,1,1,1,1,145,1318,167,280,1082,507,1344,1792,1580,teamgamelogs,2009-10,Four Factors
2009-10,1610612758,SAC,Sacramento Kings,0020901193,2010-04-10T00:00:00,SAC vs. DAL,L,48.0,0.494,0.341,0.133,0.326,0.614,0.43,0.113,0.256,1,1231,1231,1231,145,1259,780,807,882,2324,2180,2038,732,teamgamelogs,2009-10,Four Factors
2009-10,1610612749,MIL,Milwaukee Bucks,0020901191,2010-04-10T00:00:00,MIL vs. BOS,L,48.0,0.449,0.308,0.126,0.327,0.493,0.467,0.105,0.31,1,1231,1231,1231,145,1951,1107,665,867,1141,2293,2179,1369,teamgamelogs,2009-10,Four Factors
2009-10,1610612751,NJN,New Jersey Nets,0020901188,2010-04-10T00:00:00,NJN @ IND,L,48.0,0.537,0.207,0.207,0.415,0.587,0.209,0.129,0.349,1,1231,1231,1231,145,714,2062,2263,134,2204,412,1737,1842,teamgamelogs,2009-10,Four Factors
2009-10,1610612743,DEN,Denver Nuggets,0020901192,2010-04-10T00:00:00,DEN vs. SAS,L,48.0,0.432,0.419,0.167,0.204,0.5,0.608,0.186,0.386,1,1231,1231,1231,145,2102,328,1636,2229,1228,2446,434,2167,teamgamelogs,2009-10,Four Factors
2009-10,1610612765,DET,Detroit Pistons,0020901187,2010-04-10T00:00:00,DET @ CHA,L,48.0,0.494,0.329,0.119,0.354,0.592,0.4,0.174,0.313,1,1231,1231,1231,145,1296,909,506,553,2227,2043,644,1396,teamgamelogs,2009-10,Four Factors
2009-10,1610612755,PHI,Philadelphia 76ers,0020901190,2010-04-10T00:00:00,PHI @ MEM,W,48.0,0.651,0.128,0.143,0.25,0.514,0.594,0.165,0.195,1,1,1,1,145,43,2403,1045,1781,1479,2440,832,178,teamgamelogs,2009-10,Four Factors
2009-10,1610612746,LAC,Los Angeles Clippers,0020901194,2010-04-10T00:00:00,LAC vs. GSW,W,48.0,0.536,0.325,0.176,0.267,0.478,0.228,0.108,0.203,1,1,1,1,145,725,940,1851,1602,921,551,2127,223,teamgamelogs,2009-10,Four Factors
2009-10,1610612748,MIA,Miami Heat,0020901179,2010-04-09T00:00:00,MIA vs. DET,L,48.0,0.6,0.257,0.195,0.353,0.569,0.238,0.11,0.405,1,1231,1231,1231,145,197,1623,2140,566,2085,648,2106,2283,teamgamelogs,2009-10,Four Factors
2009-10,1610612761,TOR,Toronto Raptors,0020901176,2010-04-09T00:00:00,TOR @ ATL,L,48.0,0.489,0.222,0.111,0.36,0.455,0.341,0.11,0.407,1,1231,1231,1231,145,1346,1941,364,495,578,1673,2099,2292,teamgamelogs,2009-10,Four Factors
2009-10,1610612754,IND,Indiana Pacers,0020901178,2010-04-09T00:00:00,IND @ CLE,W,48.0,0.59,0.289,0.124,0.205,0.5,0.315,0.155,0.42,1,1,1,1,145,240,1300,599,2217,1228,1408,1091,2341,teamgamelogs,2009-10,Four Factors
2009-10,1610612741,CHI,Chicago Bulls,0020901181,2010-04-09T00:00:00,CHI @ NJN,L,58.0,0.527,0.315,0.147,0.189,0.49,0.305,0.096,0.262,1,1231,1231,1231,3,846,1046,1175,2308,1132,1318,2290,794,teamgamelogs,2009-10,Four Factors
2009-10,1610612745,HOU,Houston Rockets,0020901184,2010-04-09T00:00:00,HOU vs. CHA,W,48.0,0.488,0.174,0.143,0.347,0.455,0.338,0.178,0.319,1,1,1,1,145,1366,2253,1045,638,578,1653,576,1482,teamgamelogs,2009-10,Four Factors
2009-10,1610612751,NJN,New Jersey Nets,0020901181,2010-04-09T00:00:00,NJN vs. CHI,W,58.0,0.49,0.305,0.096,0.262,0.527,0.315,0.147,0.189,1,1,1,1,3,1329,1143,171,1665,1615,1413,1286,150,teamgamelogs,2009-10,Four Factors
2009-10,1610612752,NYK,New York Knicks,0020901174,2010-04-09T00:00:00,NYK @ ORL,L,48.0,0.581,0.297,0.153,0.325,0.649,0.214,0.106,0.386,1,1231,1231,1231,145,290,1221,1320,910,2412,459,2164,2167,teamgamelogs,2009-10,Four Factors
2009-10,1610612764,WAS,Washington Wizards,0020901177,2010-04-09T00:00:00,WAS @ BOS,W,48.0,0.52,0.461,0.196,0.372,0.472,0.211,0.135,0.281,1,1,1,1,145,928,181,2151,397,825,432,1558,1006,teamgamelogs,2009-10,Four Factors
