season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,endpoint,input_season,input_measure
2010-11,1610612746,LAC,Los Angeles Clippers,0021001228,2011-04-13T00:00:00,LAC vs. MEM,W,48.0,0.562,0.333,0.189,0.317,0.47,0.333,0.216,0.44,1,1,1,1,163,403,872,2056,983,814,1549,129,2388,teamgamelogs,2010-11,Four Factors
2010-11,1610612759,SAS,San Antonio Spurs,0021001229,2011-04-13T00:00:00,SAS @ PHX,L,48.0,0.457,0.451,0.086,0.308,0.446,0.315,0.065,0.31,1,1231,1231,1231,163,1819,204,98,1099,501,1417,2440,1388,teamgamelogs,2010-11,Four Factors
2010-11,1610612756,PHX,Phoenix Suns,0021001229,2011-04-13T00:00:00,PHX vs. SAS,W,48.0,0.446,0.315,0.065,0.31,0.457,0.451,0.086,0.308,1,1,1,1,163,1959,1042,18,1070,636,2256,2358,1337,teamgamelogs,2010-11,Four Factors
2010-11,1610612743,DEN,Denver Nuggets,0021001226,2011-04-13T00:00:00,DEN @ UTA,L,48.0,0.526,0.338,0.17,0.3,0.558,0.338,0.17,0.286,1,1231,1231,1231,163,818,836,1696,1196,2014,1616,748,1047,teamgamelogs,2010-11,Four Factors
2010-11,1610612765,DET,Detroit Pistons,0021001220,2011-04-13T00:00:00,DET @ PHI,W,48.0,0.526,0.408,0.116,0.19,0.473,0.176,0.094,0.264,1,1,1,1,163,811,355,420,2282,842,219,2305,790,teamgamelogs,2010-11,Four Factors
2010-11,1610612750,MIN,Minnesota Timberwolves,0021001224,2011-04-13T00:00:00,MIN vs. HOU,L,48.0,0.467,0.228,0.147,0.278,0.571,0.381,0.147,0.304,1,1231,1231,1231,163,1686,1864,1121,1494,2140,1934,1336,1296,teamgamelogs,2010-11,Four Factors
2010-11,1610612764,WAS,Washington Wizards,0021001218,2011-04-13T00:00:00,WAS @ CLE,L,48.0,0.456,0.167,0.172,0.415,0.452,0.349,0.14,0.36,1,1231,1231,1231,163,1846,2269,1734,165,562,1713,1499,1931,teamgamelogs,2010-11,Four Factors
2010-11,1610612757,POR,Portland Trail Blazers,0021001227,2011-04-13T00:00:00,POR @ GSW,L,48.0,0.404,0.301,0.219,0.379,0.568,0.17,0.125,0.273,1,1231,1231,1231,163,2305,1174,2345,361,2121,200,1846,908,teamgamelogs,2010-11,Four Factors
2010-11,1610612744,GSW,Golden State Warriors,0021001227,2011-04-13T00:00:00,GSW vs. POR,W,48.0,0.568,0.17,0.125,0.273,0.404,0.301,0.219,0.379,1,1,1,1,163,340,2259,588,1533,156,1285,111,2096,teamgamelogs,2010-11,Four Factors
2010-11,1610612748,MIA,Miami Heat,0021001221,2011-04-13T00:00:00,MIA @ TOR,W,48.0,0.537,0.173,0.176,0.4,0.445,0.531,0.195,0.302,1,1,1,1,163,665,2250,1829,232,499,2386,330,1270,teamgamelogs,2010-11,Four Factors
2010-11,1610612755,PHI,Philadelphia 76ers,0021001220,2011-04-13T00:00:00,PHI vs. DET,L,48.0,0.473,0.176,0.094,0.264,0.526,0.408,0.116,0.19,1,1231,1231,1231,163,1615,2241,149,1661,1645,2106,2032,165,teamgamelogs,2010-11,Four Factors
2010-11,1610612740,NOH,New Orleans Hornets,0021001223,2011-04-13T00:00:00,NOH @ DAL,L,48.0,0.468,0.215,0.149,0.152,0.637,0.466,0.147,0.189,1,1231,1231,1231,163,1670,1979,1156,2401,2409,2285,1325,161,teamgamelogs,2010-11,Four Factors
2010-11,1610612739,CLE,Cleveland Cavaliers,0021001218,2011-04-13T00:00:00,CLE vs. WAS,W,48.0,0.452,0.349,0.14,0.36,0.456,0.167,0.172,0.415,1,1,1,1,163,1894,745,934,527,614,182,716,2292,teamgamelogs,2010-11,Four Factors
2010-11,1610612762,UTA,Utah Jazz,0021001226,2011-04-13T00:00:00,UTA vs. DEN,W,48.0,0.558,0.338,0.17,0.286,0.526,0.338,0.17,0.3,1,1,1,1,163,443,836,1696,1365,1636,1616,748,1236,teamgamelogs,2010-11,Four Factors
2010-11,1610612742,DAL,Dallas Mavericks,0021001223,2011-04-13T00:00:00,DAL vs. NOH,W,48.0,0.637,0.466,0.147,0.189,0.468,0.215,0.149,0.152,1,1,1,1,163,52,173,1126,2297,788,476,1274,58,teamgamelogs,2010-11,Four Factors
2010-11,1610612745,HOU,Houston Rockets,0021001224,2011-04-13T00:00:00,HOU @ MIN,W,48.0,0.571,0.381,0.147,0.304,0.467,0.228,0.147,0.278,1,1,1,1,163,311,525,1121,1148,775,592,1336,959,teamgamelogs,2010-11,Four Factors
2010-11,1610612760,OKC,Oklahoma City Thunder,0021001225,2011-04-13T00:00:00,OKC vs. MIL,L,53.0,0.523,0.205,0.226,0.37,0.494,0.307,0.123,0.176,1,1231,1231,1231,19,867,2072,2384,434,1191,1344,1898,108,teamgamelogs,2010-11,Four Factors
2010-11,1610612741,CHI,Chicago Bulls,0021001222,2011-04-13T00:00:00,CHI vs. NJN,W,48.0,0.475,0.342,0.146,0.404,0.488,0.2,0.148,0.289,1,1,1,1,163,1591,802,1102,218,1049,347,1316,1107,teamgamelogs,2010-11,Four Factors
2010-11,1610612747,LAL,Los Angeles Lakers,0021001230,2011-04-13T00:00:00,LAL @ SAC,W,53.0,0.527,0.242,0.113,0.167,0.49,0.192,0.115,0.293,1,1,1,1,19,792,1753,366,2370,1103,305,2042,1159,teamgamelogs,2010-11,Four Factors
2010-11,1610612758,SAC,Sacramento Kings,0021001230,2011-04-13T00:00:00,SAC vs. LAL,L,53.0,0.49,0.192,0.115,0.293,0.527,0.242,0.113,0.167,1,1231,1231,1231,19,1358,2155,416,1299,1668,707,2094,78,teamgamelogs,2010-11,Four Factors
2010-11,1610612753,ORL,Orlando Magic,0021001219,2011-04-13T00:00:00,ORL vs. IND,W,48.0,0.493,0.342,0.286,0.317,0.358,0.182,0.184,0.242,1,1,1,1,163,1341,789,2458,983,20,248,490,562,teamgamelogs,2010-11,Four Factors
2010-11,1610612749,MIL,Milwaukee Bucks,0021001225,2011-04-13T00:00:00,MIL @ OKC,W,53.0,0.494,0.307,0.123,0.176,0.523,0.205,0.226,0.37,1,1,1,1,19,1267,1112,563,2348,1590,387,77,2012,teamgamelogs,2010-11,Four Factors
2010-11,1610612761,TOR,Toronto Raptors,0021001221,2011-04-13T00:00:00,TOR vs. MIA,L,48.0,0.445,0.531,0.195,0.302,0.537,0.173,0.176,0.4,1,1231,1231,1231,163,1962,74,2125,1174,1793,209,628,2214,teamgamelogs,2010-11,Four Factors
2010-11,1610612766,CHA,Charlotte Bobcats,0021001217,2011-04-13T00:00:00,CHA vs. ATL,W,48.0,0.519,0.2,0.1,0.22,0.437,0.253,0.157,0.271,1,1,1,1,163,920,2094,204,2097,396,825,1062,884,teamgamelogs,2010-11,Four Factors
2010-11,1610612752,NYK,New York Knicks,0021001216,2011-04-13T00:00:00,NYK @ BOS,L,48.0,0.5,0.247,0.167,0.271,0.612,0.153,0.163,0.282,1,1231,1231,1231,163,1164,1704,1608,1555,2357,137,900,1010,teamgamelogs,2010-11,Four Factors
2010-11,1610612737,ATL,Atlanta Hawks,0021001217,2011-04-13T00:00:00,ATL @ CHA,L,48.0,0.437,0.253,0.157,0.271,0.519,0.2,0.1,0.22,1,1231,1231,1231,163,2061,1629,1388,1555,1537,347,2247,353,teamgamelogs,2010-11,Four Factors
2010-11,1610612754,IND,Indiana Pacers,0021001219,2011-04-13T00:00:00,IND @ ORL,L,48.0,0.358,0.182,0.184,0.242,0.493,0.342,0.286,0.317,1,1231,1231,1231,163,2441,2209,1965,1899,1119,1666,3,1462,teamgamelogs,2010-11,Four Factors
2010-11,1610612751,NJN,New Jersey Nets,0021001222,2011-04-13T00:00:00,NJN @ CHI,L,48.0,0.488,0.2,0.148,0.289,0.475,0.342,0.146,0.404,1,1231,1231,1231,163,1406,2094,1137,1339,867,1654,1342,2237,teamgamelogs,2010-11,Four Factors
2010-11,1610612763,MEM,Memphis Grizzlies,0021001228,2011-04-13T00:00:00,MEM @ LAC,L,48.0,0.47,0.333,0.216,0.44,0.562,0.333,0.189,0.317,1,1231,1231,1231,163,1642,872,2324,73,2054,1549,394,1462,teamgamelogs,2010-11,Four Factors
2010-11,1610612738,BOS,Boston Celtics,0021001216,2011-04-13T00:00:00,BOS vs. NYK,W,48.0,0.612,0.153,0.163,0.282,0.5,0.247,0.167,0.271,1,1,1,1,163,104,2324,1550,1437,1206,749,821,884,teamgamelogs,2010-11,Four Factors
2010-11,1610612752,NYK,New York Knicks,0021001213,2011-04-12T00:00:00,NYK vs. CHI,L,48.0,0.458,0.205,0.129,0.216,0.476,0.325,0.14,0.354,1,1231,1231,1231,163,1813,2067,686,2137,890,1510,1499,1871,teamgamelogs,2010-11,Four Factors
2010-11,1610612757,POR,Portland Trail Blazers,0021001214,2011-04-12T00:00:00,POR vs. MEM,W,48.0,0.506,0.288,0.129,0.364,0.494,0.228,0.172,0.432,1,1,1,1,163,1098,1294,696,494,1141,587,708,2369,teamgamelogs,2010-11,Four Factors
2010-11,1610612763,MEM,Memphis Grizzlies,0021001214,2011-04-12T00:00:00,MEM @ POR,L,48.0,0.494,0.228,0.172,0.432,0.506,0.288,0.129,0.364,1,1231,1231,1231,163,1314,1870,1746,91,1356,1159,1762,1953,teamgamelogs,2010-11,Four Factors
2010-11,1610612741,CHI,Chicago Bulls,0021001213,2011-04-12T00:00:00,CHI @ NYK,W,48.0,0.476,0.325,0.14,0.354,0.458,0.205,0.129,0.216,1,1,1,1,163,1565,944,934,578,644,390,1766,317,teamgamelogs,2010-11,Four Factors
2010-11,1610612759,SAS,San Antonio Spurs,0021001215,2011-04-12T00:00:00,SAS @ LAL,L,48.0,0.403,0.273,0.095,0.241,0.487,0.354,0.125,0.222,1,1231,1231,1231,163,2306,1439,159,1900,1045,1757,1846,373,teamgamelogs,2010-11,Four Factors
2010-11,1610612747,LAL,Los Angeles Lakers,0021001215,2011-04-12T00:00:00,LAL vs. SAS,W,48.0,0.487,0.354,0.125,0.222,0.403,0.273,0.095,0.241,1,1,1,1,163,1413,701,588,2066,152,1017,2294,559,teamgamelogs,2010-11,Four Factors
2010-11,1610612764,WAS,Washington Wizards,0021001205,2011-04-11T00:00:00,WAS vs. BOS,W,53.0,0.412,0.376,0.17,0.278,0.393,0.405,0.198,0.296,1,1,1,1,19,2255,551,1687,1494,99,2082,281,1196,teamgamelogs,2010-11,Four Factors
2010-11,1610612738,BOS,Boston Celtics,0021001205,2011-04-11T00:00:00,BOS @ WAS,L,53.0,0.393,0.405,0.198,0.296,0.412,0.376,0.17,0.278,1,1231,1231,1231,19,2362,375,2179,1258,202,1907,773,959,teamgamelogs,2010-11,Four Factors
2010-11,1610612755,PHI,Philadelphia 76ers,0021001204,2011-04-11T00:00:00,PHI vs. ORL,L,48.0,0.457,0.134,0.126,0.229,0.506,0.263,0.202,0.479,1,1231,1231,1231,163,1819,2381,641,2005,1356,912,245,2437,teamgamelogs,2010-11,Four Factors
2010-11,1610612737,ATL,Atlanta Hawks,0021001202,2011-04-11T00:00:00,ATL vs. MIA,L,48.0,0.47,0.253,0.163,0.408,0.565,0.348,0.218,0.343,1,1231,1231,1231,163,1648,1637,1516,193,2089,1706,117,1788,teamgamelogs,2010-11,Four Factors
2010-11,1610612749,MIL,Milwaukee Bucks,0021001207,2011-04-11T00:00:00,MIL vs. TOR,W,48.0,0.441,0.395,0.168,0.283,0.389,0.383,0.211,0.386,1,1,1,1,163,2013,431,1650,1422,85,1941,176,2138,teamgamelogs,2010-11,Four Factors
2010-11,1610612762,UTA,Utah Jazz,0021001208,2011-04-11T00:00:00,UTA @ NOH,W,48.0,0.597,0.224,0.174,0.121,0.405,0.351,0.174,0.375,1,1,1,1,163,161,1901,1792,2447,167,1727,663,2054,teamgamelogs,2010-11,Four Factors
2010-11,1610612742,DAL,Dallas Mavericks,0021001209,2011-04-11T00:00:00,DAL @ HOU,W,53.0,0.482,0.241,0.19,0.196,0.406,0.167,0.165,0.281,1,1,1,1,19,1473,1758,2071,2254,172,182,854,1004,teamgamelogs,2010-11,Four Factors
2010-11,1610612751,NJN,New Jersey Nets,0021001203,2011-04-11T00:00:00,NJN vs. CHA,L,48.0,0.57,0.177,0.084,0.306,0.595,0.203,0.096,0.324,1,1231,1231,1231,163,330,2234,91,1142,2292,378,2284,1555,teamgamelogs,2010-11,Four Factors
2010-11,1610612739,CLE,Cleveland Cavaliers,0021001206,2011-04-11T00:00:00,CLE @ DET,W,48.0,0.5,0.405,0.065,0.306,0.541,0.378,0.178,0.325,1,1,1,1,163,1164,375,18,1126,1834,1920,599,1561,teamgamelogs,2010-11,Four Factors
2010-11,1610612744,GSW,Golden State Warriors,0021001210,2011-04-11T00:00:00,GSW @ DEN,L,48.0,0.517,0.233,0.119,0.212,0.585,0.372,0.078,0.319,1,1231,1231,1231,163,952,1830,478,2171,2235,1887,2394,1495,teamgamelogs,2010-11,Four Factors
2010-11,1610612760,OKC,Oklahoma City Thunder,0021001212,2011-04-11T00:00:00,OKC @ SAC,W,48.0,0.587,0.493,0.19,0.333,0.435,0.494,0.131,0.377,1,1,1,1,163,215,124,2068,760,386,2343,1732,2077,teamgamelogs,2010-11,Four Factors
2010-11,1610612745,HOU,Houston Rockets,0021001209,2011-04-11T00:00:00,HOU vs. DAL,L,53.0,0.406,0.167,0.165,0.281,0.482,0.241,0.19,0.196,1,1231,1231,1231,19,2287,2269,1605,1452,984,698,383,200,teamgamelogs,2010-11,Four Factors
2010-11,1610612765,DET,Detroit Pistons,0021001206,2011-04-11T00:00:00,DET vs. CLE,L,48.0,0.541,0.378,0.178,0.325,0.5,0.405,0.065,0.306,1,1231,1231,1231,163,625,537,1853,892,1206,2082,2440,1319,teamgamelogs,2010-11,Four Factors
2010-11,1610612766,CHA,Charlotte Bobcats,0021001203,2011-04-11T00:00:00,CHA @ NJN,W,48.0,0.595,0.203,0.096,0.324,0.57,0.177,0.084,0.306,1,1,1,1,163,168,2078,177,901,2129,227,2369,1316,teamgamelogs,2010-11,Four Factors
2010-11,1610612750,MIN,Minnesota Timberwolves,0021001211,2011-04-11T00:00:00,MIN @ PHX,L,53.0,0.584,0.211,0.16,0.333,0.641,0.25,0.142,0.304,1,1231,1231,1231,19,238,2015,1468,760,2416,764,1449,1296,teamgamelogs,2010-11,Four Factors
2010-11,1610612761,TOR,Toronto Raptors,0021001207,2011-04-11T00:00:00,TOR @ MIL,L,48.0,0.389,0.383,0.211,0.386,0.441,0.395,0.168,0.283,1,1231,1231,1231,163,2373,515,2284,316,444,2026,795,1025,teamgamelogs,2010-11,Four Factors
2010-11,1610612743,DEN,Denver Nuggets,0021001210,2011-04-11T00:00:00,DEN vs. GSW,W,48.0,0.585,0.372,0.078,0.319,0.517,0.233,0.119,0.212,1,1,1,1,163,226,574,67,944,1508,630,1976,288,teamgamelogs,2010-11,Four Factors
2010-11,1610612740,NOH,New Orleans Hornets,0021001208,2011-04-11T00:00:00,NOH vs. UTA,L,48.0,0.405,0.351,0.174,0.375,0.597,0.224,0.174,0.121,1,1231,1231,1231,163,2293,727,1792,387,2299,560,663,14,teamgamelogs,2010-11,Four Factors
2010-11,1610612758,SAC,Sacramento Kings,0021001212,2011-04-11T00:00:00,SAC vs. OKC,L,48.0,0.435,0.494,0.131,0.377,0.587,0.493,0.19,0.333,1,1231,1231,1231,163,2074,118,720,379,2246,2336,391,1623,teamgamelogs,2010-11,Four Factors
2010-11,1610612748,MIA,Miami Heat,0021001202,2011-04-11T00:00:00,MIA @ ATL,W,48.0,0.565,0.348,0.218,0.343,0.47,0.253,0.163,0.408,1,1,1,1,163,372,752,2342,671,810,816,935,2264,teamgamelogs,2010-11,Four Factors
2010-11,1610612756,PHX,Phoenix Suns,0021001211,2011-04-11T00:00:00,PHX vs. MIN,W,53.0,0.641,0.25,0.142,0.304,0.584,0.211,0.16,0.333,1,1,1,1,19,45,1660,1012,1148,2223,440,991,1623,teamgamelogs,2010-11,Four Factors
2010-11,1610612753,ORL,Orlando Magic,0021001204,2011-04-11T00:00:00,ORL @ PHI,W,48.0,0.506,0.263,0.202,0.479,0.457,0.134,0.126,0.229,1,1,1,1,163,1098,1540,2210,20,636,78,1814,441,teamgamelogs,2010-11,Four Factors
2010-11,1610612754,IND,Indiana Pacers,0021001198,2011-04-10T00:00:00,IND vs. NYK,L,48.0,0.472,0.375,0.136,0.296,0.463,0.538,0.119,0.216,1,1231,1231,1231,163,1625,556,835,1258,711,2394,1976,317,teamgamelogs,2010-11,Four Factors
2010-11,1610612741,CHI,Chicago Bulls,0021001193,2011-04-10T00:00:00,CHI @ ORL,W,48.0,0.658,0.433,0.239,0.231,0.506,0.259,0.146,0.347,1,1,1,1,163,28,250,2417,1989,1347,880,1342,1808,teamgamelogs,2010-11,Four Factors
2010-11,1610612738,BOS,Boston Celtics,0021001194,2011-04-10T00:00:00,BOS @ MIA,L,48.0,0.5,0.25,0.218,0.139,0.547,0.347,0.209,0.429,1,1231,1231,1231,163,1164,1660,2342,2422,1909,1691,179,2352,teamgamelogs,2010-11,Four Factors
2010-11,1610612744,GSW,Golden State Warriors,0021001200,2011-04-10T00:00:00,GSW vs. SAC,L,48.0,0.446,0.178,0.1,0.367,0.488,0.366,0.232,0.438,1,1231,1231,1231,163,1961,2231,204,471,1061,1843,58,2379,teamgamelogs,2010-11,Four Factors
2010-11,1610612763,MEM,Memphis Grizzlies,0021001197,2011-04-10T00:00:00,MEM vs. NOH,W,48.0,0.64,0.485,0.165,0.273,0.463,0.313,0.154,0.308,1,1,1,1,163,50,143,1569,1533,711,1399,1140,1337,teamgamelogs,2010-11,Four Factors
2010-11,1610612740,NOH,New Orleans Hornets,0021001197,2011-04-10T00:00:00,NOH @ MEM,L,48.0,0.463,0.313,0.154,0.308,0.64,0.485,0.165,0.273,1,1231,1231,1231,163,1743,1058,1294,1099,2411,2317,870,908,teamgamelogs,2010-11,Four Factors
2010-11,1610612742,DAL,Dallas Mavericks,0021001199,2011-04-10T00:00:00,DAL vs. PHX,W,48.0,0.567,0.202,0.152,0.455,0.439,0.402,0.151,0.368,1,1,1,1,163,349,2089,1255,49,423,2061,1233,2000,teamgamelogs,2010-11,Four Factors
2010-11,1610612758,SAC,Sacramento Kings,0021001200,2011-04-10T00:00:00,SAC @ GSW,W,48.0,0.488,0.366,0.232,0.438,0.446,0.178,0.1,0.367,1,1,1,1,163,1398,617,2402,78,500,230,2247,1986,teamgamelogs,2010-11,Four Factors
2010-11,1610612756,PHX,Phoenix Suns,0021001199,2011-04-10T00:00:00,PHX @ DAL,L,48.0,0.439,0.402,0.151,0.368,0.567,0.202,0.152,0.455,1,1231,1231,1231,163,2031,395,1207,451,2110,368,1183,2410,teamgamelogs,2010-11,Four Factors
2010-11,1610612752,NYK,New York Knicks,0021001198,2011-04-10T00:00:00,NYK @ IND,W,48.0,0.463,0.538,0.119,0.216,0.472,0.375,0.136,0.296,1,1,1,1,163,1743,67,478,2137,831,1895,1625,1196,teamgamelogs,2010-11,Four Factors
2010-11,1610612761,TOR,Toronto Raptors,0021001196,2011-04-10T00:00:00,TOR vs. NJN,W,48.0,0.52,0.368,0.227,0.525,0.398,0.307,0.112,0.397,1,1,1,1,163,899,598,2387,6,116,1344,2096,2211,teamgamelogs,2010-11,Four Factors
2010-11,1610612753,ORL,Orlando Magic,0021001193,2011-04-10T00:00:00,ORL vs. CHI,L,48.0,0.506,0.259,0.146,0.347,0.658,0.433,0.239,0.231,1,1231,1231,1231,163,1106,1572,1102,648,2433,2211,42,458,teamgamelogs,2010-11,Four Factors
2010-11,1610612766,CHA,Charlotte Bobcats,0021001195,2011-04-10T00:00:00,CHA vs. DET,L,48.0,0.59,0.256,0.143,0.275,0.605,0.235,0.167,0.395,1,1231,1231,1231,163,193,1599,1013,1514,2328,634,821,2192,teamgamelogs,2010-11,Four Factors
2010-11,1610612765,DET,Detroit Pistons,0021001195,2011-04-10T00:00:00,DET @ CHA,W,48.0,0.605,0.235,0.167,0.395,0.59,0.256,0.143,0.275,1,1,1,1,163,130,1820,1608,266,2264,855,1409,935,teamgamelogs,2010-11,Four Factors
2010-11,1610612760,OKC,Oklahoma City Thunder,0021001201,2011-04-10T00:00:00,OKC @ LAL,W,48.0,0.611,0.486,0.141,0.265,0.512,0.346,0.109,0.267,1,1,1,1,163,105,141,979,1659,1447,1681,2146,811,teamgamelogs,2010-11,Four Factors
2010-11,1610612751,NJN,New Jersey Nets,0021001196,2011-04-10T00:00:00,NJN @ TOR,L,48.0,0.398,0.307,0.112,0.397,0.52,0.368,0.227,0.525,1,1231,1231,1231,163,2344,1112,357,249,1559,1859,73,2455,teamgamelogs,2010-11,Four Factors
2010-11,1610612748,MIA,Miami Heat,0021001194,2011-04-10T00:00:00,MIA vs. BOS,W,48.0,0.547,0.347,0.209,0.429,0.5,0.25,0.218,0.139,1,1,1,1,163,545,759,2279,98,1206,764,117,37,teamgamelogs,2010-11,Four Factors
2010-11,1610612747,LAL,Los Angeles Lakers,0021001201,2011-04-10T00:00:00,LAL vs. OKC,L,48.0,0.512,0.346,0.109,0.267,0.611,0.486,0.141,0.265,1,1231,1231,1231,163,1007,776,306,1629,2356,2320,1462,801,teamgamelogs,2010-11,Four Factors
2010-11,1610612746,LAC,Los Angeles Clippers,0021001189,2011-04-09T00:00:00,LAC @ HOU,L,48.0,0.384,0.105,0.112,0.338,0.531,0.222,0.18,0.391,1,1231,1231,1231,163,2384,2443,357,758,1711,536,559,2172,teamgamelogs,2010-11,Four Factors
2010-11,1610612737,ATL,Atlanta Hawks,0021001188,2011-04-09T00:00:00,ATL @ WAS,L,48.0,0.467,0.184,0.24,0.244,0.547,0.337,0.105,0.372,1,1231,1231,1231,163,1687,2190,2422,1868,1907,1594,2187,2035,teamgamelogs,2010-11,Four Factors
2010-11,1610612759,SAS,San Antonio Spurs,0021001191,2011-04-09T00:00:00,SAS vs. UTA,W,48.0,0.634,0.437,0.133,0.257,0.563,0.225,0.156,0.325,1,1,1,1,163,54,239,767,1743,2061,566,1096,1561,teamgamelogs,2010-11,Four Factors
2010-11,1610612745,HOU,Houston Rockets,0021001189,2011-04-09T00:00:00,HOU vs. LAC,W,48.0,0.531,0.222,0.18,0.391,0.384,0.105,0.112,0.338,1,1,1,1,163,743,1911,1891,279,77,18,2096,1703,teamgamelogs,2010-11,Four Factors
2010-11,1610612764,WAS,Washington Wizards,0021001188,2011-04-09T00:00:00,WAS vs. ATL,W,48.0,0.547,0.337,0.105,0.372,0.467,0.184,0.24,0.244,1,1,1,1,163,553,864,268,420,769,267,38,579,teamgamelogs,2010-11,Four Factors
2010-11,1610612750,MIN,Minnesota Timberwolves,0021001192,2011-04-09T00:00:00,MIN @ DEN,L,48.0,0.524,0.235,0.15,0.191,0.631,0.386,0.129,0.353,1,1231,1231,1231,163,859,1810,1199,2276,2404,1969,1776,1862,teamgamelogs,2010-11,Four Factors
2010-11,1610612739,CLE,Cleveland Cavaliers,0021001190,2011-04-09T00:00:00,CLE @ MIL,L,48.0,0.526,0.312,0.163,0.214,0.568,0.247,0.117,0.256,1,1231,1231,1231,163,818,1064,1527,2145,2116,741,2006,690,teamgamelogs,2010-11,Four Factors
2010-11,1610612743,DEN,Denver Nuggets,0021001192,2011-04-09T00:00:00,DEN vs. MIN,W,48.0,0.631,0.386,0.129,0.353,0.524,0.235,0.15,0.191,1,1,1,1,163,57,489,681,591,1599,642,1255,180,teamgamelogs,2010-11,Four Factors
2010-11,1610612749,MIL,Milwaukee Bucks,0021001190,2011-04-09T00:00:00,MIL vs. CLE,W,48.0,0.568,0.247,0.117,0.256,0.526,0.312,0.163,0.214,1,1,1,1,163,341,1713,442,1758,1636,1388,912,304,teamgamelogs,2010-11,Four Factors
2010-11,1610612762,UTA,Utah Jazz,0021001191,2011-04-09T00:00:00,UTA @ SAS,L,48.0,0.563,0.225,0.156,0.325,0.634,0.437,0.133,0.257,1,1231,1231,1231,163,393,1891,1351,892,2407,2220,1679,714,teamgamelogs,2010-11,Four Factors
2010-11,1610612746,LAC,Los Angeles Clippers,0021001186,2011-04-08T00:00:00,LAC @ DAL,L,48.0,0.539,0.263,0.227,0.268,0.529,0.329,0.186,0.426,1,1231,1231,1231,163,634,1534,2385,1603,1694,1543,456,2344,teamgamelogs,2010-11,Four Factors
2010-11,1610612739,CLE,Cleveland Cavaliers,0021001180,2011-04-08T00:00:00,CLE vs. CHI,L,48.0,0.451,0.134,0.174,0.229,0.513,0.188,0.161,0.256,1,1231,1231,1231,163,1902,2381,1770,2005,1455,282,956,690,teamgamelogs,2010-11,Four Factors
2010-11,1610612747,LAL,Los Angeles Lakers,0021001187,2011-04-08T00:00:00,LAL @ POR,L,48.0,0.459,0.163,0.193,0.375,0.494,0.26,0.1,0.209,1,1231,1231,1231,163,1794,2289,2106,387,1134,891,2247,276,teamgamelogs,2010-11,Four Factors
2010-11,1610612756,PHX,Phoenix Suns,0021001184,2011-04-08T00:00:00,PHX @ NOH,L,48.0,0.542,0.333,0.165,0.2,0.605,0.222,0.132,0.275,1,1231,1231,1231,163,613,872,1569,2214,2328,536,1713,935,teamgamelogs,2010-11,Four Factors
2010-11,1610612760,OKC,Oklahoma City Thunder,0021001185,2011-04-08T00:00:00,OKC vs. DEN,W,48.0,0.506,0.354,0.157,0.426,0.435,0.39,0.213,0.449,1,1,1,1,163,1115,706,1388,114,381,1991,152,2397,teamgamelogs,2010-11,Four Factors
2010-11,1610612751,NJN,New Jersey Nets,0021001177,2011-04-08T00:00:00,NJN vs. NYK,L,48.0,0.512,0.183,0.173,0.213,0.58,0.218,0.165,0.298,1,1231,1231,1231,163,1015,2204,1758,2158,2201,506,857,1213,teamgamelogs,2010-11,Four Factors
2010-11,1610612757,POR,Portland Trail Blazers,0021001187,2011-04-08T00:00:00,POR vs. LAL,W,48.0,0.494,0.26,0.1,0.209,0.459,0.163,0.193,0.375,1,1,1,1,163,1326,1565,204,2184,662,169,350,2054,teamgamelogs,2010-11,Four Factors
2010-11,1610612738,BOS,Boston Celtics,0021001179,2011-04-08T00:00:00,BOS vs. WAS,W,48.0,0.514,0.493,0.179,0.278,0.461,0.338,0.221,0.313,1,1,1,1,163,968,126,1868,1494,682,1616,102,1405,teamgamelogs,2010-11,Four Factors
2010-11,1610612741,CHI,Chicago Bulls,0021001180,2011-04-08T00:00:00,CHI @ CLE,W,48.0,0.513,0.188,0.161,0.256,0.451,0.134,0.174,0.229,1,1,1,1,163,998,2174,1484,1758,555,78,670,441,teamgamelogs,2010-11,Four Factors
2010-11,1610612748,MIA,Miami Heat,0021001182,2011-04-08T00:00:00,MIA vs. CHA,W,48.0,0.587,0.507,0.174,0.242,0.506,0.244,0.12,0.311,1,1,1,1,163,213,101,1770,1897,1310,721,1957,1391,teamgamelogs,2010-11,Four Factors
2010-11,1610612755,PHI,Philadelphia 76ers,0021001178,2011-04-08T00:00:00,PHI vs. TOR,W,48.0,0.5,0.413,0.12,0.19,0.5,0.315,0.215,0.268,1,1,1,1,163,1164,332,488,2282,1206,1412,143,837,teamgamelogs,2010-11,Four Factors
2010-11,1610612749,MIL,Milwaukee Bucks,0021001181,2011-04-08T00:00:00,MIL @ DET,L,48.0,0.478,0.191,0.096,0.306,0.513,0.388,0.151,0.425,1,1231,1231,1231,163,1542,2158,172,1126,1455,1980,1233,2340,teamgamelogs,2010-11,Four Factors
