season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,endpoint,input_season,input_measure
2011-12,1610612742,DAL,Dallas Mavericks,0021100983,2012-04-26T00:00:00,DAL @ ATL,L,48.0,0.455,0.295,0.167,0.208,0.582,0.106,0.165,0.244,1,991,991,991,129,1377,799,1201,1773,1820,41,783,436,teamgamelogs,2011-12,Four Factors
2011-12,1610612753,ORL,Orlando Magic,0021100985,2012-04-26T00:00:00,ORL @ MEM,L,48.0,0.459,0.205,0.172,0.196,0.486,0.306,0.159,0.293,1,991,991,991,129,1334,1506,1330,1818,963,1249,911,879,teamgamelogs,2011-12,Four Factors
2011-12,1610612762,UTA,Utah Jazz,0021100988,2012-04-26T00:00:00,UTA vs. POR,W,48.0,0.458,0.325,0.13,0.353,0.488,0.238,0.154,0.239,1,1,1,1,129,1346,586,488,505,993,714,999,409,teamgamelogs,2011-12,Four Factors
2011-12,1610612752,NYK,New York Knicks,0021100982,2012-04-26T00:00:00,NYK @ CHA,W,48.0,0.565,0.176,0.118,0.25,0.473,0.351,0.17,0.273,1,1,1,1,129,233,1686,322,1471,800,1529,689,676,teamgamelogs,2011-12,Four Factors
2011-12,1610612741,CHI,Chicago Bulls,0021100984,2012-04-26T00:00:00,CHI vs. CLE,W,48.0,0.559,0.2,0.101,0.317,0.333,0.299,0.1,0.269,1,1,1,1,129,268,1542,147,875,16,1204,1835,651,teamgamelogs,2011-12,Four Factors
2011-12,1610612743,DEN,Denver Nuggets,0021100987,2012-04-26T00:00:00,DEN @ MIN,W,48.0,0.657,0.225,0.158,0.389,0.506,0.213,0.129,0.231,1,1,1,1,129,14,1364,1061,261,1198,526,1514,345,teamgamelogs,2011-12,Four Factors
2011-12,1610612741,CHI,Chicago Bulls,0021100973,2012-04-25T00:00:00,CHI @ IND,W,48.0,0.506,0.123,0.148,0.326,0.475,0.2,0.126,0.25,1,1,1,1,129,752,1891,835,805,826,431,1534,470,teamgamelogs,2011-12,Four Factors
2011-12,1610612766,CHA,Charlotte Bobcats,0021100971,2012-04-25T00:00:00,CHA @ ORL,L,48.0,0.479,0.457,0.141,0.195,0.488,0.341,0.141,0.327,1,991,991,991,129,1113,97,695,1824,1004,1482,1269,1208,teamgamelogs,2011-12,Four Factors
2011-12,1610612739,CLE,Cleveland Cavaliers,0021100972,2012-04-25T00:00:00,CLE vs. WAS,L,48.0,0.468,0.234,0.194,0.273,0.462,0.176,0.16,0.407,1,991,991,991,129,1247,1288,1646,1286,668,288,899,1798,teamgamelogs,2011-12,Four Factors
2011-12,1610612764,WAS,Washington Wizards,0021100972,2012-04-25T00:00:00,WAS @ CLE,W,48.0,0.462,0.176,0.16,0.407,0.468,0.234,0.194,0.273,1,1,1,1,129,1310,1691,1071,179,734,690,326,676,teamgamelogs,2011-12,Four Factors
2011-12,1610612759,SAS,San Antonio Spurs,0021100977,2012-04-25T00:00:00,SAS @ PHX,W,48.0,0.511,0.261,0.14,0.286,0.505,0.138,0.152,0.314,1,1,1,1,129,711,1070,688,1158,1194,125,1054,1072,teamgamelogs,2011-12,Four Factors
2011-12,1610612754,IND,Indiana Pacers,0021100973,2012-04-25T00:00:00,IND vs. CHI,L,48.0,0.475,0.2,0.126,0.25,0.506,0.123,0.148,0.326,1,991,991,991,129,1152,1542,439,1471,1224,90,1130,1168,teamgamelogs,2011-12,Four Factors
2011-12,1610612753,ORL,Orlando Magic,0021100971,2012-04-25T00:00:00,ORL vs. CHA,W,48.0,0.488,0.341,0.141,0.327,0.479,0.457,0.141,0.195,1,1,1,1,129,975,496,695,764,866,1883,1269,154,teamgamelogs,2011-12,Four Factors
2011-12,1610612752,NYK,New York Knicks,0021100974,2012-04-25T00:00:00,NYK vs. LAC,W,48.0,0.526,0.312,0.094,0.289,0.564,0.357,0.165,0.279,1,1,1,1,129,524,688,103,1128,1746,1566,813,735,teamgamelogs,2011-12,Four Factors
2011-12,1610612749,MIL,Milwaukee Bucks,0021100975,2012-04-25T00:00:00,MIL vs. PHI,L,48.0,0.481,0.111,0.214,0.217,0.381,0.178,0.112,0.358,1,991,991,991,129,1067,1925,1833,1725,76,309,1724,1523,teamgamelogs,2011-12,Four Factors
2011-12,1610612760,OKC,Oklahoma City Thunder,0021100976,2012-04-25T00:00:00,OKC vs. DEN,L,48.0,0.557,0.19,0.198,0.317,0.489,0.333,0.121,0.418,1,991,991,991,129,280,1601,1679,875,1028,1424,1616,1843,teamgamelogs,2011-12,Four Factors
2011-12,1610612755,PHI,Philadelphia 76ers,0021100975,2012-04-25T00:00:00,PHI @ MIL,W,48.0,0.381,0.178,0.112,0.358,0.481,0.111,0.214,0.217,1,1,1,1,129,1905,1671,253,458,912,51,146,243,teamgamelogs,2011-12,Four Factors
2011-12,1610612756,PHX,Phoenix Suns,0021100977,2012-04-25T00:00:00,PHX vs. SAS,L,48.0,0.505,0.138,0.152,0.314,0.511,0.261,0.14,0.286,1,991,991,991,129,787,1856,919,902,1270,907,1290,804,teamgamelogs,2011-12,Four Factors
2011-12,1610612746,LAC,Los Angeles Clippers,0021100974,2012-04-25T00:00:00,LAC @ NYK,L,48.0,0.564,0.357,0.165,0.279,0.526,0.312,0.094,0.289,1,991,991,991,129,234,412,1162,1233,1455,1289,1875,836,teamgamelogs,2011-12,Four Factors
2011-12,1610612743,DEN,Denver Nuggets,0021100976,2012-04-25T00:00:00,DEN @ OKC,W,48.0,0.489,0.333,0.121,0.418,0.557,0.19,0.198,0.317,1,1,1,1,129,953,534,358,134,1698,377,296,1098,teamgamelogs,2011-12,Four Factors
2011-12,1610612737,ATL,Atlanta Hawks,0021100966,2012-04-24T00:00:00,ATL vs. LAC,W,48.0,0.564,0.163,0.163,0.409,0.55,0.25,0.154,0.273,1,1,1,1,129,239,1754,1127,173,1647,793,999,676,teamgamelogs,2011-12,Four Factors
2011-12,1610612740,NOH,New Orleans Hornets,0021100970,2012-04-24T00:00:00,NOH @ GSW,W,48.0,0.451,0.437,0.165,0.326,0.456,0.165,0.174,0.34,1,1,1,1,129,1407,134,1162,790,607,229,620,1326,teamgamelogs,2011-12,Four Factors
2011-12,1610612738,BOS,Boston Celtics,0021100967,2012-04-24T00:00:00,BOS vs. MIA,W,48.0,0.459,0.216,0.167,0.2,0.425,0.096,0.284,0.261,1,1,1,1,129,1331,1427,1201,1801,326,25,3,570,teamgamelogs,2011-12,Four Factors
2011-12,1610612748,MIA,Miami Heat,0021100967,2012-04-24T00:00:00,MIA @ BOS,L,48.0,0.425,0.096,0.284,0.261,0.459,0.216,0.167,0.2,1,991,991,991,129,1655,1956,1978,1402,650,549,744,167,teamgamelogs,2011-12,Four Factors
2011-12,1610612760,OKC,Oklahoma City Thunder,0021100968,2012-04-24T00:00:00,OKC vs. SAC,W,48.0,0.525,0.444,0.144,0.326,0.549,0.329,0.124,0.22,1,1,1,1,129,544,114,761,790,1641,1413,1569,263,teamgamelogs,2011-12,Four Factors
2011-12,1610612762,UTA,Utah Jazz,0021100969,2012-04-24T00:00:00,UTA vs. PHX,W,48.0,0.448,0.333,0.131,0.302,0.435,0.274,0.15,0.2,1,1,1,1,129,1435,534,512,1018,416,998,1093,167,teamgamelogs,2011-12,Four Factors
2011-12,1610612758,SAC,Sacramento Kings,0021100968,2012-04-24T00:00:00,SAC @ OKC,L,48.0,0.549,0.329,0.124,0.22,0.525,0.444,0.144,0.326,1,991,991,991,129,338,563,403,1704,1428,1863,1213,1178,teamgamelogs,2011-12,Four Factors
2011-12,1610612744,GSW,Golden State Warriors,0021100970,2012-04-24T00:00:00,GSW vs. NOH,L,48.0,0.456,0.165,0.174,0.34,0.451,0.437,0.165,0.326,1,991,991,991,129,1371,1749,1358,633,574,1845,813,1178,teamgamelogs,2011-12,Four Factors
2011-12,1610612746,LAC,Los Angeles Clippers,0021100966,2012-04-24T00:00:00,LAC @ ATL,L,48.0,0.55,0.25,0.154,0.273,0.564,0.163,0.163,0.409,1,991,991,991,129,331,1163,958,1286,1740,224,835,1807,teamgamelogs,2011-12,Four Factors
2011-12,1610612756,PHX,Phoenix Suns,0021100969,2012-04-24T00:00:00,PHX @ UTA,L,48.0,0.435,0.274,0.15,0.2,0.448,0.333,0.131,0.302,1,991,991,991,129,1563,978,885,1801,543,1424,1463,957,teamgamelogs,2011-12,Four Factors
2011-12,1610612761,TOR,Toronto Raptors,0021100963,2012-04-23T00:00:00,TOR @ MIL,L,48.0,0.474,0.237,0.237,0.304,0.41,0.462,0.118,0.25,1,991,991,991,129,1167,1269,1916,989,228,1889,1646,470,teamgamelogs,2011-12,Four Factors
2011-12,1610612749,MIL,Milwaukee Bucks,0021100963,2012-04-23T00:00:00,MIL vs. TOR,W,48.0,0.41,0.462,0.118,0.25,0.474,0.237,0.237,0.304,1,1,1,1,129,1750,90,322,1471,810,712,62,976,teamgamelogs,2011-12,Four Factors
2011-12,1610612751,NJN,New Jersey Nets,0021100962,2012-04-23T00:00:00,NJN vs. PHI,L,48.0,0.458,0.319,0.17,0.286,0.569,0.213,0.08,0.211,1,991,991,991,129,1343,629,1293,1158,1765,516,1935,214,teamgamelogs,2011-12,Four Factors
2011-12,1610612757,POR,Portland Trail Blazers,0021100965,2012-04-23T00:00:00,POR @ SAS,L,48.0,0.417,0.115,0.141,0.3,0.667,0.259,0.163,0.25,1,991,991,991,129,1704,1920,713,1025,1972,890,823,470,teamgamelogs,2011-12,Four Factors
2011-12,1610612759,SAS,San Antonio Spurs,0021100965,2012-04-23T00:00:00,SAS vs. POR,W,48.0,0.667,0.259,0.163,0.25,0.417,0.115,0.141,0.3,1,1,1,1,129,9,1085,1147,1471,268,61,1262,943,teamgamelogs,2011-12,Four Factors
2011-12,1610612764,WAS,Washington Wizards,0021100960,2012-04-23T00:00:00,WAS vs. CHA,W,48.0,0.566,0.145,0.188,0.275,0.37,0.315,0.25,0.26,1,1,1,1,129,227,1827,1568,1267,55,1315,28,558,teamgamelogs,2011-12,Four Factors
2011-12,1610612754,IND,Indiana Pacers,0021100961,2012-04-23T00:00:00,IND vs. DET,W,48.0,0.402,0.413,0.153,0.475,0.506,0.265,0.186,0.3,1,1,1,1,129,1807,191,948,20,1217,940,436,943,teamgamelogs,2011-12,Four Factors
2011-12,1610612763,MEM,Memphis Grizzlies,0021100964,2012-04-23T00:00:00,MEM vs. CLE,W,48.0,0.5,0.444,0.141,0.478,0.531,0.275,0.187,0.37,1,1,1,1,129,788,114,695,16,1494,1008,414,1603,teamgamelogs,2011-12,Four Factors
2011-12,1610612766,CHA,Charlotte Bobcats,0021100960,2012-04-23T00:00:00,CHA @ WAS,L,48.0,0.37,0.315,0.25,0.26,0.566,0.145,0.188,0.275,1,991,991,991,129,1926,662,1950,1412,1754,150,410,707,teamgamelogs,2011-12,Four Factors
2011-12,1610612765,DET,Detroit Pistons,0021100961,2012-04-23T00:00:00,DET @ IND,L,48.0,0.506,0.265,0.186,0.3,0.402,0.413,0.153,0.475,1,991,991,991,129,761,1036,1529,1025,174,1790,1024,1961,teamgamelogs,2011-12,Four Factors
2011-12,1610612755,PHI,Philadelphia 76ers,0021100962,2012-04-23T00:00:00,PHI @ NJN,W,48.0,0.569,0.213,0.08,0.211,0.458,0.319,0.17,0.286,1,1,1,1,129,214,1459,41,1760,636,1349,676,804,teamgamelogs,2011-12,Four Factors
2011-12,1610612739,CLE,Cleveland Cavaliers,0021100964,2012-04-23T00:00:00,CLE @ MEM,L,48.0,0.531,0.275,0.187,0.37,0.5,0.444,0.141,0.478,1,991,991,991,129,484,969,1552,372,1118,1863,1269,1965,teamgamelogs,2011-12,Four Factors
2011-12,1610612760,OKC,Oklahoma City Thunder,0021100952,2012-04-22T00:00:00,OKC @ LAL,L,58.0,0.406,0.277,0.152,0.313,0.41,0.377,0.117,0.411,1,991,991,991,7,1781,947,928,910,232,1652,1664,1814,teamgamelogs,2011-12,Four Factors
2011-12,1610612759,SAS,San Antonio Spurs,0021100956,2012-04-22T00:00:00,SAS vs. CLE,W,48.0,0.597,0.377,0.143,0.158,0.449,0.318,0.131,0.276,1,1,1,1,129,96,331,722,1933,551,1345,1463,715,teamgamelogs,2011-12,Four Factors
2011-12,1610612748,MIA,Miami Heat,0021100954,2012-04-22T00:00:00,MIA vs. HOU,W,48.0,0.441,0.282,0.16,0.373,0.507,0.171,0.204,0.19,1,1,1,1,129,1506,893,1071,349,1244,267,209,130,teamgamelogs,2011-12,Four Factors
2011-12,1610612752,NYK,New York Knicks,0021100951,2012-04-22T00:00:00,NYK @ ATL,W,48.0,0.62,0.253,0.184,0.205,0.638,0.303,0.196,0.189,1,1,1,1,129,58,1132,1493,1786,1953,1231,304,126,teamgamelogs,2011-12,Four Factors
2011-12,1610612761,TOR,Toronto Raptors,0021100955,2012-04-22T00:00:00,TOR @ DET,L,48.0,0.403,0.208,0.2,0.306,0.38,0.493,0.144,0.235,1,991,991,991,129,1799,1492,1707,978,74,1918,1193,377,teamgamelogs,2011-12,Four Factors
2011-12,1610612743,DEN,Denver Nuggets,0021100958,2012-04-22T00:00:00,DEN vs. ORL,W,48.0,0.596,0.141,0.182,0.343,0.413,0.227,0.186,0.265,1,1,1,1,129,103,1849,1467,603,247,632,432,610,teamgamelogs,2011-12,Four Factors
2011-12,1610612746,LAC,Los Angeles Clippers,0021100959,2012-04-22T00:00:00,LAC vs. NOH,W,48.0,0.474,0.558,0.113,0.283,0.514,0.479,0.198,0.225,1,1,1,1,129,1165,20,270,1188,1331,1908,282,312,teamgamelogs,2011-12,Four Factors
2011-12,1610612750,MIN,Minnesota Timberwolves,0021100957,2012-04-22T00:00:00,MIN vs. GSW,L,48.0,0.409,0.256,0.14,0.288,0.473,0.109,0.098,0.245,1,991,991,991,129,1762,1113,676,1146,798,48,1850,462,teamgamelogs,2011-12,Four Factors
2011-12,1610612758,SAC,Sacramento Kings,0021100953,2012-04-22T00:00:00,SAC @ CHA,W,48.0,0.569,0.23,0.085,0.238,0.449,0.157,0.223,0.453,1,1,1,1,129,212,1315,64,1573,561,202,106,1932,teamgamelogs,2011-12,Four Factors
2011-12,1610612744,GSW,Golden State Warriors,0021100957,2012-04-22T00:00:00,GSW @ MIN,W,48.0,0.473,0.109,0.098,0.245,0.409,0.256,0.14,0.288,1,1,1,1,129,1182,1932,123,1516,215,861,1294,827,teamgamelogs,2011-12,Four Factors
2011-12,1610612765,DET,Detroit Pistons,0021100955,2012-04-22T00:00:00,DET vs. TOR,W,48.0,0.38,0.493,0.144,0.235,0.403,0.208,0.2,0.306,1,1,1,1,129,1907,63,769,1595,181,487,251,994,teamgamelogs,2011-12,Four Factors
2011-12,1610612745,HOU,Houston Rockets,0021100954,2012-04-22T00:00:00,HOU @ MIA,L,48.0,0.507,0.171,0.204,0.19,0.441,0.282,0.16,0.373,1,991,991,991,129,731,1714,1764,1841,473,1082,899,1622,teamgamelogs,2011-12,Four Factors
2011-12,1610612739,CLE,Cleveland Cavaliers,0021100956,2012-04-22T00:00:00,CLE @ SAS,L,48.0,0.449,0.318,0.131,0.276,0.597,0.377,0.143,0.158,1,991,991,991,129,1426,634,512,1263,1885,1648,1223,47,teamgamelogs,2011-12,Four Factors
2011-12,1610612737,ATL,Atlanta Hawks,0021100951,2012-04-22T00:00:00,ATL vs. NYK,L,48.0,0.638,0.303,0.196,0.189,0.62,0.253,0.184,0.205,1,991,991,991,129,28,747,1676,1852,1923,840,486,191,teamgamelogs,2011-12,Four Factors
2011-12,1610612753,ORL,Orlando Magic,0021100958,2012-04-22T00:00:00,ORL @ DEN,L,48.0,0.413,0.227,0.186,0.265,0.596,0.141,0.182,0.343,1,991,991,991,129,1732,1346,1546,1359,1876,131,506,1374,teamgamelogs,2011-12,Four Factors
2011-12,1610612740,NOH,New Orleans Hornets,0021100959,2012-04-22T00:00:00,NOH @ LAC,L,48.0,0.514,0.479,0.198,0.225,0.474,0.558,0.113,0.283,1,991,991,991,129,647,71,1686,1661,815,1961,1706,779,teamgamelogs,2011-12,Four Factors
2011-12,1610612766,CHA,Charlotte Bobcats,0021100953,2012-04-22T00:00:00,CHA vs. SAC,L,48.0,0.449,0.157,0.223,0.453,0.569,0.23,0.085,0.238,1,991,991,991,129,1419,1775,1872,48,1768,662,1912,400,teamgamelogs,2011-12,Four Factors
2011-12,1610612747,LAL,Los Angeles Lakers,0021100952,2012-04-22T00:00:00,LAL vs. OKC,W,58.0,0.41,0.377,0.117,0.411,0.406,0.277,0.152,0.313,1,1,1,1,7,1749,329,317,167,200,1034,1053,1071,teamgamelogs,2011-12,Four Factors
2011-12,1610612744,GSW,Golden State Warriors,0021100948,2012-04-21T00:00:00,GSW @ HOU,L,48.0,0.527,0.301,0.2,0.3,0.536,0.179,0.144,0.326,1,991,991,991,129,514,755,1707,1025,1533,311,1193,1178,teamgamelogs,2011-12,Four Factors
2011-12,1610612741,CHI,Chicago Bulls,0021100946,2012-04-21T00:00:00,CHI vs. DAL,W,48.0,0.506,0.143,0.122,0.292,0.418,0.241,0.135,0.22,1,1,1,1,129,765,1834,376,1103,280,734,1390,278,teamgamelogs,2011-12,Four Factors
2011-12,1610612742,DAL,Dallas Mavericks,0021100946,2012-04-21T00:00:00,DAL @ CHI,L,48.0,0.418,0.241,0.135,0.22,0.506,0.143,0.122,0.292,1,991,991,991,129,1699,1243,574,1699,1213,144,1593,864,teamgamelogs,2011-12,Four Factors
2011-12,1610612754,IND,Indiana Pacers,0021100944,2012-04-21T00:00:00,IND vs. PHI,L,53.0,0.448,0.258,0.112,0.464,0.483,0.371,0.146,0.396,1,991,991,991,19,1433,1102,253,32,942,1626,1180,1758,teamgamelogs,2011-12,Four Factors
2011-12,1610612756,PHX,Phoenix Suns,0021100943,2012-04-21T00:00:00,PHX vs. DEN,L,48.0,0.521,0.116,0.179,0.407,0.586,0.195,0.104,0.275,1,991,991,991,129,581,1917,1416,179,1831,410,1807,707,teamgamelogs,2011-12,Four Factors
2011-12,1610612749,MIL,Milwaukee Bucks,0021100949,2012-04-21T00:00:00,MIL vs. NJN,W,48.0,0.476,0.44,0.121,0.3,0.488,0.174,0.16,0.208,1,1,1,1,129,1136,125,366,1025,1017,278,894,202,teamgamelogs,2011-12,Four Factors
2011-12,1610612745,HOU,Houston Rockets,0021100948,2012-04-21T00:00:00,HOU vs. GSW,W,48.0,0.536,0.179,0.144,0.326,0.527,0.301,0.2,0.3,1,1,1,1,129,444,1667,769,790,1463,1224,251,943,teamgamelogs,2011-12,Four Factors
2011-12,1610612743,DEN,Denver Nuggets,0021100943,2012-04-21T00:00:00,DEN @ PHX,W,48.0,0.586,0.195,0.104,0.275,0.521,0.116,0.179,0.407,1,1,1,1,129,149,1569,171,1267,1400,64,547,1798,teamgamelogs,2011-12,Four Factors
2011-12,1610612762,UTA,Utah Jazz,0021100950,2012-04-21T00:00:00,UTA vs. ORL,W,53.0,0.557,0.261,0.095,0.333,0.516,0.135,0.126,0.368,1,1,1,1,19,284,1070,107,683,1339,116,1543,1596,teamgamelogs,2011-12,Four Factors
2011-12,1610612757,POR,Portland Trail Blazers,0021100947,2012-04-21T00:00:00,POR @ MEM,L,48.0,0.41,0.397,0.17,0.404,0.467,0.111,0.114,0.373,1,991,991,991,129,1750,247,1293,195,728,51,1702,1622,teamgamelogs,2011-12,Four Factors
2011-12,1610612755,PHI,Philadelphia 76ers,0021100944,2012-04-21T00:00:00,PHI @ IND,W,53.0,0.483,0.371,0.146,0.396,0.448,0.258,0.112,0.464,1,1,1,1,19,1039,355,795,218,547,879,1724,1948,teamgamelogs,2011-12,Four Factors
2011-12,1610612751,NJN,New Jersey Nets,0021100949,2012-04-21T00:00:00,NJN @ MIL,L,48.0,0.488,0.174,0.16,0.208,0.476,0.44,0.121,0.3,1,991,991,991,129,959,1698,1083,1773,844,1855,1609,943,teamgamelogs,2011-12,Four Factors
2011-12,1610612748,MIA,Miami Heat,0021100945,2012-04-21T00:00:00,MIA vs. WAS,L,48.0,0.461,0.208,0.242,0.354,0.454,0.103,0.165,0.314,1,991,991,991,129,1317,1492,1930,495,596,35,792,1072,teamgamelogs,2011-12,Four Factors
2011-12,1610612764,WAS,Washington Wizards,0021100945,2012-04-21T00:00:00,WAS @ MIA,W,48.0,0.454,0.103,0.165,0.314,0.461,0.208,0.242,0.354,1,1,1,1,129,1384,1944,1169,902,659,487,48,1477,teamgamelogs,2011-12,Four Factors
2011-12,1610612753,ORL,Orlando Magic,0021100950,2012-04-21T00:00:00,ORL @ UTA,L,53.0,0.516,0.135,0.126,0.368,0.557,0.261,0.095,0.333,1,991,991,991,19,642,1865,433,379,1695,907,1870,1227,teamgamelogs,2011-12,Four Factors
2011-12,1610612763,MEM,Memphis Grizzlies,0021100947,2012-04-21T00:00:00,MEM vs. POR,W,48.0,0.467,0.111,0.114,0.373,0.41,0.397,0.17,0.404,1,1,1,1,129,1249,1925,276,349,228,1733,676,1784,teamgamelogs,2011-12,Four Factors
2011-12,1610612766,CHA,Charlotte Bobcats,0021100937,2012-04-20T00:00:00,CHA vs. MEM,L,48.0,0.424,0.228,0.242,0.38,0.467,0.28,0.211,0.341,1,991,991,991,129,1659,1335,1930,308,728,1054,167,1349,teamgamelogs,2011-12,Four Factors
2011-12,1610612737,ATL,Atlanta Hawks,0021100938,2012-04-20T00:00:00,ATL vs. BOS,W,48.0,0.576,0.236,0.213,0.333,0.512,0.173,0.136,0.295,1,1,1,1,129,179,1272,1827,683,1296,272,1360,898,teamgamelogs,2011-12,Four Factors
