season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,endpoint,input_season,input_measure
2013-14,1610612757,POR,Portland Trail Blazers,0021300977,2014-03-14T00:00:00,POR @ NOP,W,48.0,0.577,0.423,0.432,0.054,0.378,0.09,0.189,0.036,0.378,0.5,0.5,0.786,0.214,0.605,0.395,1,1,1,1,159,2427,33,2388,2372,109,1817,982,2451,1666,1313,1003,1644,805,1030,1410,teamgamelogs,2013-14,Scoring
2013-14,1610612764,WAS,Washington Wizards,0021300972,2014-03-14T00:00:00,WAS @ ORL,W,53.0,0.744,0.256,0.495,0.19,0.286,0.095,0.219,0.181,0.305,0.577,0.423,0.9,0.1,0.667,0.333,1,1,1,1,29,1192,1264,2142,988,613,1746,560,917,2220,736,1711,915,1495,473,1920,teamgamelogs,2013-14,Scoring
2013-14,1610612766,CHA,Charlotte Bobcats,0021300971,2014-03-14T00:00:00,CHA vs. MIN,W,48.0,0.791,0.209,0.686,0.248,0.229,0.162,0.086,0.133,0.438,0.583,0.417,0.875,0.125,0.636,0.364,1,1,1,1,159,598,1858,395,381,1155,718,2352,1717,1038,693,1754,1054,1305,750,1687,teamgamelogs,2013-14,Scoring
2013-14,1610612744,GSW,Golden State Warriors,0021300980,2014-03-14T00:00:00,GSW vs. CLE,L,48.0,0.623,0.377,0.511,0.106,0.351,0.16,0.138,0.138,0.404,0.625,0.375,0.727,0.273,0.657,0.343,1,1231,1231,1231,159,2324,135,2044,2045,199,744,1811,1624,1372,421,2014,1920,511,577,1867,teamgamelogs,2013-14,Scoring
2013-14,1610612746,LAC,Los Angeles Clippers,0021300979,2014-03-14T00:00:00,LAC @ UTA,W,48.0,0.697,0.303,0.583,0.25,0.281,0.323,0.135,0.323,0.333,0.393,0.607,1.0,0.0,0.541,0.459,1,1,1,1,159,1802,650,1372,360,646,10,1846,16,2034,2088,358,1,1657,1634,803,teamgamelogs,2013-14,Scoring
2013-14,1610612750,MIN,Minnesota Timberwolves,0021300971,2014-03-14T00:00:00,MIN @ CHA,L,48.0,0.817,0.183,0.624,0.215,0.194,0.108,0.183,0.172,0.409,0.621,0.379,0.833,0.167,0.657,0.343,1,1231,1231,1231,159,356,2100,945,680,1554,1554,1078,1071,1329,451,1994,1309,1023,577,1867,teamgamelogs,2013-14,Scoring
2013-14,1610612756,PHX,Phoenix Suns,0021300975,2014-03-14T00:00:00,PHX @ BOS,W,48.0,0.675,0.325,0.667,0.069,0.172,0.276,0.161,0.138,0.598,0.379,0.621,0.6,0.4,0.412,0.588,1,1,1,1,159,2003,453,492,2318,1776,41,1452,1634,46,2153,293,2242,158,2325,134,teamgamelogs,2013-14,Scoring
2013-14,1610612747,LAL,Los Angeles Lakers,0021300978,2014-03-14T00:00:00,LAL @ SAS,L,48.0,0.769,0.231,0.635,0.118,0.141,0.235,0.224,0.153,0.518,0.741,0.259,0.75,0.25,0.742,0.258,1,1231,1231,1231,159,871,1572,836,1924,2063,136,505,1389,326,61,2397,1730,553,146,2311,teamgamelogs,2013-14,Scoring
2013-14,1610612739,CLE,Cleveland Cavaliers,0021300980,2014-03-14T00:00:00,CLE @ GSW,W,48.0,0.732,0.268,0.583,0.291,0.291,0.175,0.126,0.233,0.291,0.367,0.633,0.8,0.2,0.475,0.525,1,1,1,1,159,1372,1078,1383,152,555,544,1962,282,2299,2210,243,1489,817,2065,386,teamgamelogs,2013-14,Scoring
2013-14,1610612740,NOP,New Orleans Pelicans,0021300977,2014-03-14T00:00:00,NOP vs. POR,L,48.0,0.872,0.128,0.738,0.291,0.087,0.136,0.175,0.223,0.447,0.5,0.5,1.0,0.0,0.537,0.463,1,1231,1231,1231,159,57,2404,114,152,2371,1073,1213,366,955,1313,1003,1,1657,1673,779,teamgamelogs,2013-14,Scoring
2013-14,1610612743,DEN,Denver Nuggets,0021300976,2014-03-14T00:00:00,DEN @ MIA,W,48.0,0.744,0.256,0.559,0.126,0.216,0.135,0.225,0.198,0.432,0.613,0.387,0.875,0.125,0.667,0.333,1,1,1,1,159,1205,1243,1621,1826,1317,1091,481,668,1096,497,1943,1054,1305,473,1920,teamgamelogs,2013-14,Scoring
2013-14,1610612754,IND,Indiana Pacers,0021300973,2014-03-14T00:00:00,IND @ PHI,W,48.0,0.687,0.313,0.594,0.277,0.267,0.05,0.139,0.059,0.317,0.667,0.333,0.778,0.222,0.692,0.308,1,1,1,1,159,1908,552,1267,211,771,2261,1805,2406,2154,221,2199,1656,746,334,2117,teamgamelogs,2013-14,Scoring
2013-14,1610612737,ATL,Atlanta Hawks,0021300969,2014-03-13T00:00:00,ATL vs. MIL,W,48.0,0.608,0.392,0.451,0.118,0.382,0.127,0.167,0.137,0.333,0.478,0.522,0.923,0.077,0.639,0.361,1,1,1,1,159,2367,93,2328,1924,98,1214,1336,1650,2034,1568,882,826,1620,730,1713,teamgamelogs,2013-14,Scoring
2013-14,1610612747,LAL,Los Angeles Lakers,0021300970,2014-03-13T00:00:00,LAL @ OKC,L,48.0,0.713,0.287,0.471,0.078,0.382,0.196,0.147,0.167,0.392,0.5,0.5,0.846,0.154,0.622,0.378,1,1231,1231,1231,159,1611,849,2251,2257,98,336,1677,1151,1514,1313,1003,1291,1154,886,1555,teamgamelogs,2013-14,Scoring
2013-14,1610612749,MIL,Milwaukee Bucks,0021300969,2014-03-13T00:00:00,MIL @ ATL,L,48.0,0.787,0.213,0.701,0.206,0.093,0.124,0.206,0.247,0.495,0.618,0.382,1.0,0.0,0.649,0.351,1,1231,1231,1231,159,658,1800,282,771,2352,1277,731,197,479,472,1983,1,1657,641,1792,teamgamelogs,2013-14,Scoring
2013-14,1610612745,HOU,Houston Rockets,0021300968,2014-03-13T00:00:00,HOU @ CHI,L,48.0,0.671,0.329,0.529,0.069,0.172,0.195,0.299,0.115,0.46,0.478,0.522,1.0,0.0,0.571,0.429,1,1231,1231,1231,159,2036,421,1911,2318,1776,342,54,1996,822,1568,882,1,1657,1347,1076,teamgamelogs,2013-14,Scoring
2013-14,1610612760,OKC,Oklahoma City Thunder,0021300970,2014-03-13T00:00:00,OKC vs. LAL,W,48.0,0.663,0.337,0.489,0.107,0.298,0.237,0.214,0.16,0.382,0.469,0.531,0.692,0.308,0.533,0.467,1,1,1,1,159,2086,375,2177,2044,494,131,621,1267,1635,1614,823,2037,414,1695,753,teamgamelogs,2013-14,Scoring
2013-14,1610612741,CHI,Chicago Bulls,0021300968,2014-03-13T00:00:00,CHI vs. HOU,W,48.0,0.721,0.279,0.523,0.252,0.378,0.018,0.099,0.189,0.27,0.793,0.207,0.857,0.143,0.814,0.186,1,1,1,1,159,1522,931,1958,358,109,2445,2262,785,2361,15,2446,1161,1170,23,2438,teamgamelogs,2013-14,Scoring
2013-14,1610612739,CLE,Cleveland Cavaliers,0021300966,2014-03-12T00:00:00,CLE @ PHX,W,48.0,0.704,0.296,0.473,0.145,0.327,0.155,0.2,0.118,0.327,0.385,0.615,0.833,0.167,0.526,0.474,1,1,1,1,159,1724,727,2242,1563,307,810,808,1962,2087,2131,321,1309,1023,1741,708,teamgamelogs,2013-14,Scoring
2013-14,1610612766,CHA,Charlotte Bobcats,0021300961,2014-03-12T00:00:00,CHA @ WAS,W,48.0,0.769,0.231,0.673,0.224,0.153,0.112,0.173,0.163,0.449,0.303,0.697,0.6,0.4,0.342,0.658,1,1,1,1,159,871,1572,456,565,1956,1474,1232,1219,925,2373,84,2242,158,2439,21,teamgamelogs,2013-14,Scoring
2013-14,1610612753,ORL,Orlando Magic,0021300958,2014-03-12T00:00:00,ORL vs. DEN,L,48.0,0.742,0.258,0.643,0.286,0.241,0.107,0.116,0.116,0.357,0.472,0.528,0.667,0.333,0.511,0.489,1,1231,1231,1231,159,1239,1220,751,167,1026,1563,2085,1987,1856,1600,859,2048,269,1877,584,teamgamelogs,2013-14,Scoring
2013-14,1610612765,DET,Detroit Pistons,0021300960,2014-03-12T00:00:00,DET @ TOR,L,48.0,0.718,0.282,0.575,0.138,0.31,0.126,0.115,0.172,0.437,0.36,0.64,0.667,0.333,0.441,0.559,1,1231,1231,1231,159,1557,898,1462,1669,397,1228,2101,1057,1049,2232,222,2048,269,2225,230,teamgamelogs,2013-14,Scoring
2013-14,1610612738,BOS,Boston Celtics,0021300962,2014-03-12T00:00:00,BOS vs. NYK,L,48.0,0.765,0.235,0.565,0.13,0.261,0.076,0.174,0.098,0.435,0.308,0.692,0.875,0.125,0.441,0.559,1,1231,1231,1231,159,921,1531,1567,1764,832,2003,1229,2183,1075,2364,92,1054,1305,2225,230,teamgamelogs,2013-14,Scoring
2013-14,1610612756,PHX,Phoenix Suns,0021300966,2014-03-12T00:00:00,PHX vs. CLE,L,48.0,0.6,0.4,0.574,0.139,0.297,0.129,0.129,0.238,0.436,0.345,0.655,1.0,0.0,0.513,0.487,1,1231,1231,1231,159,2386,69,1476,1660,502,1192,1928,252,1062,2282,170,1,1657,1850,599,teamgamelogs,2013-14,Scoring
2013-14,1610612762,UTA,Utah Jazz,0021300964,2014-03-12T00:00:00,UTA vs. DAL,L,48.0,0.694,0.306,0.693,0.139,0.149,0.158,0.158,0.149,0.554,0.514,0.486,1.0,0.0,0.575,0.425,1,1231,1231,1231,159,1840,619,334,1660,1992,762,1496,1453,167,1297,1155,1,1657,1323,1118,teamgamelogs,2013-14,Scoring
2013-14,1610612751,BKN,Brooklyn Nets,0021300957,2014-03-12T00:00:00,BKN @ MIA,W,48.0,0.628,0.372,0.458,0.083,0.375,0.073,0.167,0.229,0.375,0.409,0.591,0.833,0.167,0.559,0.441,1,1,1,1,159,2303,154,2310,2227,115,2044,1336,312,1699,2013,440,1309,1023,1479,962,teamgamelogs,2013-14,Scoring
2013-14,1610612758,SAC,Sacramento Kings,0021300959,2014-03-12T00:00:00,SAC @ PHI,W,48.0,0.757,0.243,0.47,0.07,0.183,0.165,0.348,0.183,0.4,0.556,0.444,0.857,0.143,0.618,0.382,1,1,1,1,159,1034,1422,2258,2315,1690,662,9,902,1405,904,1528,1161,1170,924,1528,teamgamelogs,2013-14,Scoring
2013-14,1610612761,TOR,Toronto Raptors,0021300960,2014-03-12T00:00:00,TOR vs. DET,W,48.0,0.773,0.227,0.574,0.139,0.238,0.05,0.188,0.198,0.436,0.414,0.586,0.875,0.125,0.514,0.486,1,1,1,1,159,819,1631,1476,1660,1069,2261,1002,673,1062,1989,463,1054,1305,1839,612,teamgamelogs,2013-14,Scoring
2013-14,1610612746,LAC,Los Angeles Clippers,0021300967,2014-03-12T00:00:00,LAC vs. GSW,W,48.0,0.795,0.205,0.631,0.198,0.216,0.189,0.153,0.207,0.432,0.429,0.571,1.0,0.0,0.535,0.465,1,1,1,1,159,554,1901,878,869,1317,394,1589,566,1096,1892,537,1,1657,1685,767,teamgamelogs,2013-14,Scoring
2013-14,1610612744,GSW,Golden State Warriors,0021300967,2014-03-12T00:00:00,GSW @ LAC,L,48.0,0.744,0.256,0.571,0.122,0.245,0.153,0.184,0.112,0.449,0.714,0.286,0.875,0.125,0.75,0.25,1,1231,1231,1231,159,1205,1243,1491,1871,985,838,1070,2023,925,98,2356,1054,1305,113,2329,teamgamelogs,2013-14,Scoring
2013-14,1610612757,POR,Portland Trail Blazers,0021300965,2014-03-12T00:00:00,POR @ SAS,L,48.0,0.747,0.253,0.622,0.267,0.133,0.044,0.244,0.167,0.356,0.357,0.643,0.75,0.25,0.406,0.594,1,1231,1231,1231,159,1175,1280,964,263,2134,2301,299,1151,1869,2242,209,1730,553,2336,122,teamgamelogs,2013-14,Scoring
2013-14,1610612763,MEM,Memphis Grizzlies,0021300963,2014-03-12T00:00:00,MEM @ NOP,W,48.0,0.757,0.243,0.622,0.111,0.133,0.156,0.244,0.233,0.511,0.571,0.429,0.75,0.25,0.594,0.406,1,1,1,1,159,1034,1422,964,1993,2134,796,299,277,366,765,1664,1730,553,1165,1288,teamgamelogs,2013-14,Scoring
2013-14,1610612740,NOP,New Orleans Pelicans,0021300963,2014-03-12T00:00:00,NOP vs. MEM,L,48.0,0.76,0.24,0.614,0.159,0.136,0.057,0.25,0.159,0.455,0.519,0.481,0.5,0.5,0.516,0.484,1,1231,1231,1231,159,997,1460,1063,1385,2103,2208,244,1284,864,1209,1232,2346,45,1796,655,teamgamelogs,2013-14,Scoring
2013-14,1610612748,MIA,Miami Heat,0021300957,2014-03-12T00:00:00,MIA vs. BKN,L,48.0,0.603,0.397,0.505,0.147,0.284,0.095,0.211,0.179,0.358,0.375,0.625,1.0,0.0,0.545,0.455,1,1231,1231,1231,159,2380,81,2072,1536,627,1756,669,953,1845,2175,275,1,1657,1596,849,teamgamelogs,2013-14,Scoring
2013-14,1610612742,DAL,Dallas Mavericks,0021300964,2014-03-12T00:00:00,DAL @ UTA,W,48.0,0.734,0.266,0.537,0.241,0.361,0.13,0.102,0.111,0.296,0.552,0.448,0.769,0.231,0.619,0.381,1,1,1,1,159,1347,1106,1839,436,167,1178,2242,2035,2265,936,1499,1715,732,913,1538,teamgamelogs,2013-14,Scoring
2013-14,1610612755,PHI,Philadelphia 76ers,0021300959,2014-03-12T00:00:00,PHI vs. SAC,L,48.0,0.726,0.274,0.51,0.102,0.245,0.102,0.245,0.194,0.408,0.56,0.44,0.75,0.25,0.606,0.394,1,1231,1231,1231,159,1451,1007,2050,2081,985,1639,288,721,1336,869,1573,1730,553,1018,1432,teamgamelogs,2013-14,Scoring
2013-14,1610612759,SAS,San Antonio Spurs,0021300965,2014-03-12T00:00:00,SAS vs. POR,W,48.0,0.727,0.273,0.524,0.233,0.32,0.087,0.155,0.097,0.291,0.481,0.519,0.727,0.273,0.553,0.447,1,1,1,1,159,1430,1013,1940,504,343,1871,1555,2189,2299,1532,906,1920,511,1533,914,teamgamelogs,2013-14,Scoring
2013-14,1610612752,NYK,New York Knicks,0021300962,2014-03-12T00:00:00,NYK @ BOS,W,48.0,0.763,0.238,0.534,0.241,0.284,0.078,0.181,0.112,0.293,0.387,0.613,0.727,0.273,0.476,0.524,1,1,1,1,159,968,1483,1859,429,624,1984,1112,2032,2289,2116,331,1920,511,2060,397,teamgamelogs,2013-14,Scoring
2013-14,1610612743,DEN,Denver Nuggets,0021300958,2014-03-12T00:00:00,DEN @ ORL,W,48.0,0.761,0.239,0.617,0.167,0.25,0.067,0.133,0.092,0.45,0.595,0.405,0.8,0.2,0.638,0.362,1,1,1,1,159,993,1468,1030,1295,938,2109,1870,2229,913,615,1843,1489,817,749,1712,teamgamelogs,2013-14,Scoring
2013-14,1610612764,WAS,Washington Wizards,0021300961,2014-03-12T00:00:00,WAS vs. CHA,L,48.0,0.695,0.305,0.612,0.235,0.318,0.024,0.071,0.106,0.376,0.385,0.615,0.667,0.333,0.457,0.543,1,1231,1231,1231,159,1823,629,1095,475,359,2407,2409,2098,1686,2131,321,2048,269,2165,289,teamgamelogs,2013-14,Scoring
2013-14,1610612754,IND,Indiana Pacers,0021300950,2014-03-11T00:00:00,IND vs. BOS,W,48.0,0.781,0.219,0.766,0.383,0.128,0.021,0.106,0.138,0.383,0.5,0.5,1.0,0.0,0.55,0.45,1,1,1,1,159,728,1730,49,14,2170,2416,2200,1624,1619,1313,1003,1,1657,1555,893,teamgamelogs,2013-14,Scoring
2013-14,1610612759,SAS,San Antonio Spurs,0021300952,2014-03-11T00:00:00,SAS @ CHI,W,48.0,0.734,0.266,0.538,0.212,0.346,0.067,0.115,0.125,0.327,0.5,0.5,0.917,0.083,0.625,0.375,1,1,1,1,159,1347,1106,1824,711,224,2101,2092,1855,2090,1313,1003,841,1585,850,1581,teamgamelogs,2013-14,Scoring
2013-14,1610612742,DAL,Dallas Mavericks,0021300956,2014-03-11T00:00:00,DAL @ GSW,L,48.0,0.78,0.22,0.588,0.235,0.176,0.118,0.235,0.235,0.353,0.56,0.44,0.8,0.2,0.6,0.4,1,1231,1231,1231,159,733,1723,1332,475,1732,1362,364,268,1895,869,1573,1489,817,1069,1342,teamgamelogs,2013-14,Scoring
2013-14,1610612757,POR,Portland Trail Blazers,0021300953,2014-03-11T00:00:00,POR @ MEM,L,48.0,0.802,0.198,0.566,0.202,0.212,0.121,0.222,0.061,0.364,0.464,0.536,0.714,0.286,0.514,0.486,1,1231,1231,1231,159,476,1978,1562,830,1357,1315,517,2402,1798,1662,782,1950,454,1825,623,teamgamelogs,2013-14,Scoring
2013-14,1610612745,HOU,Houston Rockets,0021300955,2014-03-11T00:00:00,HOU @ OKC,L,48.0,0.684,0.316,0.49,0.061,0.276,0.194,0.235,0.245,0.429,0.417,0.583,0.889,0.111,0.545,0.455,1,1231,1231,1231,159,1937,520,2170,2349,701,355,371,207,1131,1974,476,966,1408,1596,849,teamgamelogs,2013-14,Scoring
2013-14,1610612741,CHI,Chicago Bulls,0021300952,2014-03-11T00:00:00,CHI vs. SAS,L,48.0,0.76,0.24,0.5,0.104,0.25,0.104,0.25,0.198,0.396,0.667,0.333,0.75,0.25,0.688,0.313,1,1231,1231,1231,159,997,1460,2100,2067,938,1608,244,679,1477,221,2199,1730,553,361,2096,teamgamelogs,2013-14,Scoring
2013-14,1610612744,GSW,Golden State Warriors,0021300956,2014-03-11T00:00:00,GSW vs. DAL,W,48.0,0.688,0.313,0.537,0.167,0.333,0.139,0.13,0.12,0.37,0.517,0.483,0.917,0.083,0.634,0.366,1,1,1,1,159,1898,556,1839,1295,275,1022,1914,1932,1739,1230,1210,841,1585,777,1668,teamgamelogs,2013-14,Scoring
2013-14,1610612738,BOS,Boston Celtics,0021300950,2014-03-11T00:00:00,BOS @ IND,L,48.0,0.791,0.209,0.699,0.241,0.108,0.024,0.193,0.12,0.458,0.448,0.552,1.0,0.0,0.5,0.5,1,1231,1231,1231,159,598,1858,296,431,2286,2403,922,1930,841,1771,669,1,1657,1881,489,teamgamelogs,2013-14,Scoring
2013-14,1610612763,MEM,Memphis Grizzlies,0021300953,2014-03-11T00:00:00,MEM vs. POR,W,48.0,0.857,0.143,0.752,0.257,0.165,0.183,0.083,0.119,0.495,0.512,0.488,1.0,0.0,0.574,0.426,1,1,1,1,159,98,2360,75,316,1837,457,2372,1945,460,1308,1152,1,1657,1344,1115,teamgamelogs,2013-14,Scoring
2013-14,1610612760,OKC,Oklahoma City Thunder,0021300955,2014-03-11T00:00:00,OKC vs. HOU,W,48.0,0.638,0.363,0.434,0.189,0.311,0.16,0.255,0.123,0.245,0.522,0.478,0.545,0.455,0.529,0.471,1,1,1,1,159,2249,209,2384,1019,395,735,216,1893,2420,1179,1270,2340,117,1720,733,teamgamelogs,2013-14,Scoring
2013-14,1610612750,MIN,Minnesota Timberwolves,0021300954,2014-03-11T00:00:00,MIN vs. MIL,W,48.0,0.765,0.235,0.589,0.125,0.214,0.107,0.196,0.268,0.464,0.576,0.424,0.75,0.25,0.61,0.39,1,1,1,1,159,932,1516,1327,1836,1326,1563,866,110,768,751,1699,1730,553,987,1459,teamgamelogs,2013-14,Scoring
2013-14,1610612758,SAC,Sacramento Kings,0021300951,2014-03-11T00:00:00,SAC @ DET,L,48.0,0.821,0.179,0.697,0.202,0.101,0.191,0.202,0.146,0.494,0.516,0.484,0.667,0.333,0.529,0.471,1,1231,1231,1231,159,306,2140,313,820,2313,381,779,1501,493,1252,1187,2048,269,1720,733,teamgamelogs,2013-14,Scoring
2013-14,1610612749,MIL,Milwaukee Bucks,0021300954,2014-03-11T00:00:00,MIL @ MIN,L,48.0,0.797,0.203,0.673,0.257,0.149,0.109,0.178,0.119,0.416,0.735,0.265,0.8,0.2,0.744,0.256,1,1231,1231,1231,159,538,1917,464,312,1992,1533,1160,1950,1259,68,2392,1489,817,136,2324,teamgamelogs,2013-14,Scoring
2013-14,1610612765,DET,Detroit Pistons,0021300951,2014-03-11T00:00:00,DET vs. SAC,W,48.0,0.793,0.207,0.626,0.141,0.212,0.192,0.162,0.131,0.485,0.645,0.355,0.857,0.143,0.684,0.316,1,1,1,1,159,579,1874,922,1623,1357,371,1441,1755,571,326,2123,1161,1170,379,2070,teamgamelogs,2013-14,Scoring
2013-14,1610612762,UTA,Utah Jazz,0021300948,2014-03-10T00:00:00,UTA vs. ATL,L,48.0,0.744,0.256,0.545,0.127,0.273,0.182,0.182,0.236,0.418,0.367,0.633,0.8,0.2,0.475,0.525,1,1231,1231,1231,159,1205,1243,1751,1807,711,470,1099,260,1238,2210,243,1489,817,2065,386,teamgamelogs,2013-14,Scoring
2013-14,1610612766,CHA,Charlotte Bobcats,0021300943,2014-03-10T00:00:00,CHA vs. DEN,W,48.0,0.753,0.247,0.552,0.324,0.229,0.067,0.219,0.162,0.229,0.483,0.517,0.875,0.125,0.568,0.432,1,1,1,1,159,1091,1362,1686,66,1155,2109,560,1237,2439,1508,930,1054,1305,1398,1046,teamgamelogs,2013-14,Scoring
2013-14,1610612746,LAC,Los Angeles Clippers,0021300949,2014-03-10T00:00:00,LAC vs. PHX,W,48.0,0.821,0.179,0.696,0.268,0.107,0.232,0.196,0.143,0.429,0.538,0.462,1.0,0.0,0.581,0.419,1,1,1,1,159,323,2136,317,259,2293,153,866,1548,1131,1059,1382,1,1657,1264,1188,teamgamelogs,2013-14,Scoring
2013-14,1610612749,MIL,Milwaukee Bucks,0021300947,2014-03-10T00:00:00,MIL vs. ORL,W,48.0,0.679,0.321,0.571,0.114,0.229,0.181,0.2,0.152,0.457,0.567,0.433,1.0,0.0,0.658,0.342,1,1,1,1,159,1976,479,1491,1962,1155,482,808,1392,844,808,1631,1,1657,564,1885,teamgamelogs,2013-14,Scoring
2013-14,1610612748,MIA,Miami Heat,0021300945,2014-03-10T00:00:00,MIA vs. WAS,W,48.0,0.738,0.263,0.606,0.222,0.303,0.04,0.091,0.222,0.384,0.6,0.4,0.8,0.2,0.65,0.35,1,1,1,1,159,1303,1146,1145,585,444,2332,2320,379,1609,572,1850,1489,817,622,1821,teamgamelogs,2013-14,Scoring
2013-14,1610612752,NYK,New York Knicks,0021300946,2014-03-10T00:00:00,NYK vs. PHI,W,48.0,0.605,0.395,0.504,0.163,0.317,0.171,0.179,0.228,0.341,0.323,0.677,0.769,0.231,0.455,0.545,1,1,1,1,159,2374,84,2096,1351,368,595,1152,326,1985,2336,121,1715,732,2174,279,teamgamelogs,2013-14,Scoring
2013-14,1610612755,PHI,Philadelphia 76ers,0021300946,2014-03-10T00:00:00,PHI @ NYK,L,48.0,0.762,0.238,0.673,0.2,0.164,0.2,0.164,0.173,0.473,0.541,0.459,1.0,0.0,0.605,0.395,1,1231,1231,1231,159,979,1472,479,844,1857,311,1392,1056,689,1049,1403,1,1657,1052,1395,teamgamelogs,2013-14,Scoring
2013-14,1610612753,ORL,Orlando Magic,0021300947,2014-03-10T00:00:00,ORL @ MIL,L,48.0,0.739,0.261,0.673,0.367,0.276,0.051,0.051,0.224,0.306,0.576,0.424,0.444,0.556,0.548,0.452,1,1231,1231,1231,159,1279,1173,456,20,701,2247,2445,354,2210,751,1699,2418,39,1584,866,teamgamelogs,2013-14,Scoring
2013-14,1610612756,PHX,Phoenix Suns,0021300949,2014-03-10T00:00:00,PHX @ LAC,L,48.0,0.765,0.235,0.61,0.171,0.2,0.2,0.19,0.267,0.438,0.5,0.5,0.857,0.143,0.564,0.436,1,1231,1231,1231,159,932,1516,1111,1249,1489,311,951,113,1038,1313,1003,1161,1170,1427,1009,teamgamelogs,2013-14,Scoring
2013-14,1610612751,BKN,Brooklyn Nets,0021300944,2014-03-10T00:00:00,BKN vs. TOR,W,48.0,0.714,0.286,0.455,0.04,0.327,0.03,0.218,0.178,0.416,0.261,0.739,0.818,0.182,0.441,0.559,1,1,1,1,159,1592,852,2317,2405,310,2387,570,963,1259,2429,32,1438,976,2225,230,teamgamelogs,2013-14,Scoring
2013-14,1610612761,TOR,Toronto Raptors,0021300944,2014-03-10T00:00:00,TOR @ BKN,L,48.0,0.676,0.324,0.598,0.124,0.186,0.124,0.216,0.103,0.474,0.552,0.448,0.5,0.5,0.543,0.457,1,1231,1231,1231,159,1992,469,1224,1854,1648,1277,587,2128,678,936,1499,2346,45,1616,832,teamgamelogs,2013-14,Scoring
2013-14,1610612764,WAS,Washington Wizards,0021300945,2014-03-10T00:00:00,WAS @ MIA,L,48.0,0.652,0.348,0.533,0.2,0.4,0.1,0.067,0.133,0.333,0.542,0.458,0.917,0.083,0.667,0.333,1,1231,1231,1231,159,2181,277,1863,844,64,1673,2421,1717,2034,1031,1413,841,1585,473,1920,teamgamelogs,2013-14,Scoring
2013-14,1610612743,DEN,Denver Nuggets,0021300943,2014-03-10T00:00:00,DEN @ CHA,L,48.0,0.711,0.289,0.633,0.082,0.153,0.173,0.214,0.163,0.551,0.419,0.581,0.6,0.4,0.444,0.556,1,1231,1231,1231,159,1643,810,855,2237,1956,562,613,1219,176,1956,488,2242,158,2214,238,teamgamelogs,2013-14,Scoring
2013-14,1610612737,ATL,Atlanta Hawks,0021300948,2014-03-10T00:00:00,ATL @ UTA,W,48.0,0.628,0.372,0.446,0.143,0.348,0.054,0.205,0.161,0.304,0.72,0.28,0.923,0.077,0.789,0.211,1,1,1,1,159,2303,154,2350,1590,213,2228,743,1258,2223,94,2366,826,1620,46,2414,teamgamelogs,2013-14,Scoring
2013-14,1610612742,DAL,Dallas Mavericks,0021300941,2014-03-09T00:00:00,DAL vs. IND,W,48.0,0.753,0.247,0.533,0.19,0.229,0.105,0.238,0.248,0.343,0.536,0.464,1.0,0.0,0.639,0.361,1,1,1,1,159,1091,1362,1863,988,1155,1599,345,193,1966,1083,1364,1,1657,730,1713,teamgamelogs,2013-14,Scoring
2013-14,1610612761,TOR,Toronto Raptors,0021300940,2014-03-09T00:00:00,TOR @ MIN,W,48.0,0.684,0.316,0.414,0.234,0.378,0.144,0.207,0.126,0.18,0.478,0.522,0.786,0.214,0.595,0.405,1,1,1,1,159,1926,526,2419,488,109,957,720,1852,2459,1568,882,1644,805,1140,1297,teamgamelogs,2013-14,Scoring
2013-14,1610612743,DEN,Denver Nuggets,0021300936,2014-03-09T00:00:00,DEN @ NOP,L,53.0,0.729,0.271,0.617,0.037,0.196,0.178,0.187,0.206,0.579,0.667,0.333,0.857,0.143,0.7,0.3,1,1231,1231,1231,29,1406,1047,1021,2412,1535,520,1018,580,85,221,2199,1161,1170,292,2157,teamgamelogs,2013-14,Scoring
2013-14,1610612760,OKC,Oklahoma City Thunder,0021300935,2014-03-09T00:00:00,OKC @ LAL,L,48.0,0.65,0.35,0.545,0.182,0.327,0.182,0.127,0.136,0.364,0.6,0.4,0.667,0.333,0.619,0.381,1,1231,1231,1231,159,2190,269,1751,1094,307,470,1952,1654,1798,572,1850,2048,269,913,1538,teamgamelogs,2013-14,Scoring
2013-14,1610612750,MIN,Minnesota Timberwolves,0021300940,2014-03-09T00:00:00,MIN vs. TOR,L,48.0,0.8,0.2,0.654,0.173,0.202,0.154,0.144,0.221,0.481,0.559,0.441,0.857,0.143,0.61,0.39,1,1231,1231,1231,159,486,1943,625,1227,1477,818,1717,392,610,889,1559,1161,1170,987,1459,teamgamelogs,2013-14,Scoring
